Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
65,999,Ruben Lopez,STREET - RWD,1:46.407,S2000
66,98,Jose Puerta,STREET - AWD,1:46.473,C43 AMG
67,6,micheal aumick,STREET MODIFIED - AWD,1:46.723,STI
68,42,Blake Cameron,STREET - AWD,1:47.278,Sti
69,177,Chris Allen,STREET - RWD,1:47.571,Mustang GT
70,545,Ron Ewerth,EXHIBITION - RWD,1:47.983,818R
71,200,nicholas stentiford,STREET - RWD,1:48.108,S2000
72,228,Brian Phillips,STREET MODIFIED - AWD,1:48.249,Skyline GTR
73,214,Benjamin Skidmore,STREET - RWD,1:48.397,350z
74,122,Brad/Matt Yonkers/DeReus,STREET MODIFIED - RWD,1:48.536,M3
75,339,Kyle Padelford,TRACK MODIFIED - AWD,1:49.063,R34 GT-R
76,109,Kal Fortner,STREET - AWD,1:49.171,S4
77,426,Stephen Ream,STREET - RWD,1:49.664,FR-S
78,168,Michael Karr,STREET MODIFIED - RWD,1:49.856,FR-S
79,206,Marc Dias,TRACK MODIFIED - FWD,1:50.277,Civic
80,170,Matt Thompson,STREET - FWD,1:50.490,Civic SI
81,158,Ian Campbell,STREET MODIFIED - RWD,1:50.592,S2000
82,123,Christopher Bickford,STREET - RWD,1:51.006,Corvette
83,33,Brayden Connolly,STREET MODIFIED - RWD,1:51.965,X1/9
84,173,Chris Vera,TRACK MODIFIED - FWD,1:52.006,Civic DX
85,666,Trentyn Meister,TRACK MODIFIED - FWD,1:52.100,Civic
86,227,Matthew Sisk,STREET - FWD,1:52.250,Rsx
87,137,robert nelson,TRACK MODIFIED - RWD,1:52.650,X19
88,167,Courtney Williams,STREET - RWD,1:52.793,Miata
89,97,Ryan McGriff,STREET - RWD,1:53.086,135i
90,218,Derrick Maske,STREET MODIFIED - RWD,1:53.368,S2000
91,48,Torry Skurski,TRACK MODIFIED - FWD,1:53.629,Juke
92,310,James Wood,STREET MODIFIED - RWD,1:54.284,RX7
93,361,Michael Mattila,STREET - FWD,1:54.463,s
94,300,Karl Hertel,STREET - FWD,1:54.615,Odyssey
95,24,Les Epps,STREET - FWD,1:54.692,Teggy
96,194,Marshal Moore,STREET - RWD,1:55.453,FRS
97,166,David Bruner,TRACK MODIFIED - RWD,1:56.619,Miata
98,152,Andrew Cassidy,UNLIMITED - RWD,1:57.417,RX-7
99,73,Dino LoDico,EXHIBITION - RWD,1:58.139,Deathmachine
100,129,Matt Williams,SPEC FIT / ECO CUP - FWD,1:58.198,Fit
101,153,Christian Duchesne,STREET MODIFIED - RWD,1:58.389,FR-S
102,375,Carson Christel,TRACK MODIFIED - FWD,1:58.436,GTI
103,164,Tyler Starr,UNLIMITED - FWD,1:58.554,CRX
