Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,41,James Houghton,UNLIMITED - FWD,1:22.594,Integra
2,204,Dai Yoshihara,UNLIMITED - RWD,1:25.968,86
3,5,Luke McGrew,TRACK MODIFIED - RWD,1:30.185,Viper
4,729,Robert Shaw,UNLIMITED - RWD,1:30.252,Mustang
5,188,Dwight Kelly,UNLIMITED - RWD,1:30.484,M3
6,49,Hunter Harris,UNLIMITED - RWD,1:31.546,Exige
7,40,Chris Boersma,TRACK MODIFIED - FWD,1:31.652,Civic
8,314,Michael Puglisi,TRACK MODIFIED - AWD,1:32.092,Evolution
9,222,Kevin Wesley,UNLIMITED - RWD,1:32.360,Challenger
10,179,Derek Boyd,UNLIMITED - AWD,1:34.237,Evo 10
11,626,Cody Miles,TRACK MODIFIED - AWD,1:34.383,STi
12,412,Sally McNulty,STREET MODIFIED - AWD,1:34.435,WRX
13,122,Brad/Matt Yonkers/DeReus,STREET MODIFIED - RWD,1:34.688,M3
14,101,Thruxton Booth,TRACK MODIFIED - FWD,1:35.450,civic
15,171,Matthew Shaw,UNLIMITED - RWD,1:35.532,944 Turbo
16,157,Perry Ellwood,STREET MODIFIED - RWD,1:35.677,RX-7
17,107,Ian Stewart,TRACK MODIFIED - RWD,1:36.448,C5 Corvette
18,3,Ron Spear,STREET - RWD,1:36.778,Mustang GT
19,58,Richard Wilkinson,STREET - RWD,1:37.026,C7 Corvette
20,51,Joshua Orr,STREET - RWD,1:37.166,corvette
21,186,Hamilton Harris,TRACK MODIFIED - RWD,1:37.882,Elise
22,916,Savanna Little,UNLIMITED - RWD,1:37.883,350z
23,69,Michael Pagano,STREET MODIFIED - RWD,1:37.939,330Ci
24,183,Alex Gallardo,TRACK MODIFIED - RWD,1:38.003,350Z
25,160,Nick Wehe,TRACK MODIFIED - RWD,1:38.420,S14
26,123,Christopher Bickford,STREET - RWD,1:38.515,Corvette
27,62,Brian Blaine,TRACK MODIFIED - RWD,1:38.562,Rx7
28,6,micheal aumick,STREET MODIFIED - AWD,1:38.600,STI
29,130,Brian Leazenby,STREET MODIFIED - RWD,1:38.790,Mustang
