Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
32,470,Edward Segal,STREET - FWD,1:38.171,Civic Type R
33,625,Samel Meseljevic,STREET - AWD,1:38.515,EVO X
34,255,Ryan Seiler,CLUB TR - RWD,1:38.670,S2000
35,462,Connor Gallagher,STREET GT - AWD,1:38.714,GTR
36,705,Patrick Daugherty,STREET - RWD,1:39.051,M3
37,13,Jerami Bailey,STREET MOD - RWD,1:39.223,Frs
38,900,Ian Creps,STREET - FWD,1:39.268,Type R
39,310,Mike Coons,STREET - AWD,1:39.600,Impreza WRX STI
40,12,Andrew Sonnevil,TRACK MOD - RWD,1:39.604,Miata
41,531,Evan Weider,CLUB TR - FWD,1:39.661,Civic
42,44,Joel Phillips,UNLIMITED - RWD,1:39.670,Carrera S
43,321,Teagan Thostenson,STREET - AWD,1:39.704,STi
44,226,Jerry Liu,STREET GT - RWD,1:40.027,Supra
45,495,Richard Cho,STREET - RWD,1:40.122,370Z
46,334,Jim Smitholene,CLUB TR - RWD,1:40.173,S2000
47,27,Ken Devriese,CLUB TR - RWD,1:40.449,S2000
48,284,Ido Waksman,CLUB TR - RWD,1:40.694,128i
49,243,Kevin Zhu,CLUB TR - FWD,1:40.710,Civic Si
50,527,Jackson Jensen,CLUB TR - RWD,1:40.777,S2000
51,14,Kal Fortner,STREET MOD - AWD,1:41.193,S4
52,776,Dallas Reed,UNLIMITED - RWD,1:41.228,RX-8
53,189,Team Jakoby,CLUB TR - RWD,1:42.326,S2000
54,910,Zachary Anderson,STREET - RWD,1:42.748,350z
55,316,Phillip Jue,STREET - RWD,1:42.773,350z
56,124,PhD Racing V-Lobster,STREET - FWD,1:43.243,Veloster N
57,700,Tom Halka,STREET - AWD,1:43.289,2.5 RS
58,305,Randy Bader Jr,TRACK MOD - AWD,1:43.456,Impreza RS
59,444,Brian Smith,STREET MOD - FWD,1:43.710,GTI
60,270,Max Rooney,CLUB TR - FWD,1:44.082,Civic Si
61,373,Ivan Onofriiciuc,STREET MOD - RWD,1:44.150,370z
62,747,John Butler,STREET - RWD,1:44.196,M3
63,442,Logan Geyer,CLUB TR - RWD,1:44.656,BRZ
64,528,Richard Sawicki,STREET - RWD,1:45.230,Miata
65,238,Garrett Gloceri,CLUB TR - RWD,1:45.418,RX-8
66,203,Austin Leiphart,CLUB TR - RWD,1:46.191,Mx-5
67,726,Jacob Abbott,CLUB TR - AWD,1:46.778,Impreza
68,424,Michael Norman,STREET - AWD,1:47.085,STI Hatchback
69,614,Eric Knerr,CLUB TR - RWD,1:47.276,Miata
70,610,Fez Babar,CLUB TR - RWD,1:47.330,FRS
71,113,Trip Walker,STREET - RWD,1:48.210,FRS
72,771,Aric Streeter,CLUB TR - RWD,1:48.628,Elise
73,48,Torry Skurski,STREET - RWD,1:48.848,328i
74,175,Cortland Bailey,TRACK MOD - RWD,1:49.118,325is
75,395,Michael Smith,SUNDAE CUP - FWD,1:50.901,Fit
76,221,Joseph King,TRACK MOD - FWD,1:52.759,Festiva
77,411,Hard Times Racing,SUNDAE CUP - FWD,1:53.427,Fit
78,926,James Morgan,SUNDAE CUP - FWD,1:54.738,Fit
79,716,Mike Mills,SUNDAE CUP - FWD,1:55.002,Fiesta
80,969,Peter Lindberg,SUNDAE CUP - FWD,1:55.209,FIT
81,809,Daniel Malloy,SUNDAE CUP - FWD,1:55.435,2
82,201,Faaez Dar,SUNDAE CUP - FWD,1:57.597,Fit
83,254,Dusty Michael,SUNDAE CUP - FWD,1:59.119,Fit
84,433,Bob Miller,SUNDAE CUP - FWD,1:59.383,Rio
85,925,Team Sumlin,SUNDAE CUP - FWD,2:10.259,2
86,79,Nicholas Kohrs,STREET MOD - FWD,,Civic Si
