Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
41,284,Ido Wacksman,CLUB TR - RWD,1:43.350,128i
77,809,Daniel Malloy,SUNDAE CUP - FWD,2:03.036,2
,267,Tony Mester,SUNDAE CUP - FWD,2:05.089,2
,925,Team Sumlin,SUNDAE CUP - FWD,2:05.685,2
65,700,Tom Halka,STREET - AWD,1:52.577,2.5 RS
71,175,Cortland Bailey,TRACK MOD - RWD,1:54.767,325is
63,48,Torry Skurski,STREET - RWD,1:51.588,328i
25,551,Michael Pagano,STREET MOD - RWD,1:40.896,330ci
40,910,Zachary Anderson,STREET - RWD,1:43.316,350z
51,316,Phillip Jue,STREET - RWD,1:46.069,350z
70,440,Taylor Steck,STREET - RWD,1:54.670,350z
24,495,Richard Cho,STREET - RWD,1:40.494,370Z
58,373,Ivan Onofriiciuc,STREET MOD - RWD,1:49.421,370z
6,70,Dewey Dewitt,STREET MOD - AWD,1:33.93 M,Boogeyman
20,511,Peter Granberg,STREET MOD - RWD,1:38.720,BRZ
46,442,Logan Geyer,CLUB TR - RWD,1:44.789,BRZ
23,39,Graham Gaylord,TRACK MOD - RWD,1:39.33 M,C8
47,44,Joel Phillips,UNLIMITED - RWD,1:45.134,Carrera S
39,531,Evan Weider,CLUB TR - FWD,1:43.182,Civic
42,243,Kevin Zhu,CLUB TR - FWD,1:43.513,Civic Si
5,79,Nicholas Kohrs,STREET MOD - FWD,1:33.171,Civic Si
56,141,Lisa Keyes,STREET - FWD,1:47.306,Civic Si
30,470,Edward Segal,STREET - FWD,1:41.731,Civic Type R
11,335,Christopher Bickford,STREET GT - RWD,1:36.41 M,Corvette
18,834,Andrew Voelkel,STREET GT - RWD,1:38.258,Corvette C8
9,210,Steven Greene,STREET GT - RWD,1:35.194,Corvette GS
19,38,Ernestas Puzelis,TRACK MOD - RWD,1:38.260,Corvette Z06
26,94,Nicholas Phillips,STREET GT - RWD,1:40.921,Corvette Z06
38,167,Taylor Allen,STREET GT - RWD,1:42.944,Corvette Z06
21,65,Ben Lin,STREET - AWD,1:38.778,Evo
76,221,Joseph King,TRACK MOD - FWD,2:01.390,Festiva
78,716,Mike Mills,SUNDAE CUP - FWD,2:04.846,Fiesta
64,129,Matt Williams,SUNDAE CUP - FWD,1:52.433,Fit
67,395,Michael Smith,SUNDAE CUP - FWD,1:53.280,Fit
72,411,Hard Times Racing,SUNDAE CUP - FWD,1:55.245,Fit
73,926,James Morgan,SUNDAE CUP - FWD,1:56.179,Fit
75,254,Dusty Michael,SUNDAE CUP - FWD,2:00.352,Fit
32,610,Fez Babar,CLUB TR - RWD,1:42.053,FRS
48,13,Jerami Bailey,STREET MOD - RWD,1:45.744,Frs
68,113,Trip Walker,STREET - RWD,1:53.354,FRS
1,991,Jimmy Rauck,TRACK MOD - RWD,1:30.04 M,GT2RS
7,52,Nicholas Gardner,UNLIMITED - RWD,1:34.778,GT500
66,444,Brian Smith,STREET MOD - FWD,1:53.159,GTI
27,462,Connor Gallagher,STREET GT - AWD,1:40.976,GTR
74,726,Jacob Abbott,CLUB TR - AWD,2:00.207,Impreza
53,305,Randy Bader Jr,TRACK MOD - AWD,1:46.614,Impreza RS
55,28,Peter Zhang,STREET MOD - AWD,1:47.081,Impreza WRX
15,155,Joseph Mielke,STREET - AWD,1:37.609,Impreza WRX STi
49,310,Mike Coons,STREET - AWD,1:45.772,Impreza WRX STI
22,74,Grant Davidson,CLUB TR - FWD,1:39.184,Integra
14,63,Luca Barberis,STREET MOD - AWD,1:37.497,Lancer Evolution 9
10,87,Team Twitch,STREET - RWD,1:36.403,M3
28,705,Patrick Daugherty,STREET - RWD,1:41.210,M3
54,747,John Butler,STREET - RWD,1:46.881,M3
57,976,Wes Case,UNLIMITED - RWD,1:47.573,M3
12,114,Bronson McNemar,TRACK MOD - RWD,1:36.756,Miata
2,460,Grant Walker,TRACK MOD - RWD,1:30.164,Miata
60,614,Eric Knerr,CLUB TR - RWD,1:50.109,Miata
61,528,Richard Sawicki,STREET - RWD,1:50.858,Miata
16,575,Clay Davidson,STREET MOD - RWD,1:38.101,Mustang
17,76,David Ottobre,UNLIMITED - RWD,1:38.253,Mustang
4,30,Steve Luca,UNLIMITED - RWD,1:32.514,Mustang
69,203,Austin Leiphart,CLUB TR - RWD,1:53.715,Mx-5
3,82,Logan Carswell,UNLIMITED - RWD,1:31.766,Rx-7
59,238,Garrett Gloceri,CLUB TR - RWD,1:49.854,RX-8
62,776,Dallas Reed,UNLIMITED - RWD,1:51.100,RX-8
33,4,Matt Williams,CLUB TR - RWD,1:42.184,RX7
31,27,Ken Devriese,CLUB TR - RWD,1:42.048,S2000
34,189,Team Jakoby,CLUB TR - RWD,1:42.392,S2000
36,334,Jim Smitholene,CLUB TR - RWD,1:42.599,S2000
44,19,Scott Hollingsworth,STREET MOD - RWD,1:44.236,S2000
45,255,Ryan Seiler,CLUB TR - RWD,1:44.342,S2000
52,527,Jackson Jensen,CLUB TR - RWD,1:46.463,S2000
37,14,Kal Fortner,STREET MOD - AWD,1:42.677,S4
35,321,Teagan Thostenson,STREET - AWD,1:42.551,STi
13,248,Mike Kang,STREET MOD - RWD,1:36.795,Supra
29,226,Jerry Liu,STREET GT - RWD,1:41.421,Supra
43,900,Ian Creps,STREET - FWD,1:43.691,Type R
50,124,PhD Racing V-Lobster,STREET - FWD,1:45.959,Veloster N
8,7,Josh Halka,STREET - AWD,1:35.00 M,WRX
