Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
54,234,Brad Riemann,STREET - AWD,1:46.284,2.5 RS
63,230,Lester Epps,CLUB TR - FWD,1:50.551,328i
4,80,Damian Dabrowski,UNLIMITED - RWD,1:34.547,350z
56,270,Max Rooney,CLUB TR - FWD,1:47.277,370z
39,334,Jim Smitholene,CLUB TR - RWD,1:42.551,370Z
47,610,Fez Babar,CLUB TR - RWD,1:44.732,911 GT3 RS
33,106,Jason Kanakry,STREET GT - RWD,1:41.794,991
59,189,Team Jakoby,CLUB TR - RWD,1:47.805,BRZ
31,10,Kyoo Lee,STREET - AWD,1:40.983,Brz
28,74,Grant Davidson,STREET - FWD,1:40.255,BRZ
66,139,Kevin Head,SUNDAE CUP - FWD,1:56.002,BRZ
62,726,Jacob Abbott,CLUB TR - AWD,1:49.575,Celica
70,47,Nicholas Lucchesi,STREET - FWD,1:58.634,Civic
21,79,Nicholas Kohrs,STREET MOD - FWD,1:39.71 H,Civic
29,511,Peter Granberg,STREET MOD - RWD,1:40.422,Civic
69,969,Peter Lindberg,SUNDAE CUP - FWD,1:58.263,Civic
55,700,Tom Halka,STREET - AWD,1:46.471,Civic Si
73,6,Michael Aumick,STREET MOD - AWD,5:29.729,Civic Si
45,514,Evan Mclaren,CLUB TR - FWD,1:44.562,CIVIC TYPE R
36,310,Mike Coons,STREET - AWD,1:42.378,Civic Type R
12,335,Christopher Bickford,STREET GT - RWD,1:38.432,Corvette
25,12,Sonnevil Andrew,TRACK MOD - RWD,1:40.085,Corvette
1,72,Feras Qartoumy,UNLIMITED - RWD,1:26.679,Corvette
57,373,Ivan Onofriiciuc,STREET MOD - RWD,1:47.551,Cutlass
30,531,Evan Weider,CLUB TR - FWD,1:40.941,Evo
5,212,Shawn Krebsbach,STREET MOD - AWD,1:34.619,Evo
42,14,Kal Fortner,STREET MOD - AWD,1:43.569,Evo
19,55,Charles Miller,STREET - AWD,1:39.544,Evo 9
15,623,Stan Fayngold,STREET - AWD,1:38.895,EVO X
52,238,Garrett Gloceri,CLUB TR - RWD,1:45.909,Festiva
68,142,Juan Johnson,CLUB TR - RWD,1:58.225,FIT
64,48,Torry Skurski,STREET - RWD,1:53.081,Fit
65,411,Hard Times Racing,SUNDAE CUP - FWD,1:55.339,Fit
71,595,Dustin Williams,SUNDAE CUP - FWD,1:58.744,Fit
53,224,Charlie Whitney,UNLIMITED - FWD,1:46.271,Focus RS
46,557,Patrick Daugherty,STREET - FWD,1:44.722,FRS
3,991,Jimmy Rauck,TRACK MOD - RWD,1:32.677,GT2RS
26,441,Adam Ulrich,STREET MOD - RWD,1:40.112,GT500
61,124,PhD Racing V-Lobster,STREET - FWD,1:49.250,Impreza
10,7,Joshua Halka,STREET - AWD,1:38.022,Impreza WRX
6,28,Peter Zhang,STREET MOD - AWD,1:36.740,Impreza WRX
20,155,Joseph Mielke,STREET - AWD,1:39.545,Impreza WRX STi
35,128,Joshua Hanger,STREET MOD - RWD,1:42.278,Impreza WRX STI
44,31,Bart Goldenbald,TRACK MOD - RWD,1:44.550,Integra
27,52,Nicholas Gardner,UNLIMITED - RWD,1:40.124,Integra
13,63,Luca Barberis,STREET MOD - AWD,1:38.685,Lancer Evolution 9
32,109,Dana Basinski,CLUB TR - RWD,1:41.722,M3
11,87,Team Twitch,STREET - RWD,1:38.153,M3
9,77,Alex Artayet,STREET GT - RWD,1:37.620,M3
16,437,Cory Ross,TRACK MOD - RWD,1:39.096,M3
43,65,Ben Lin,STREET - AWD,1:43.676,Miata
24,19,Scott Hollingsworth,STREET MOD - RWD,1:39.997,Miata
2,460,Grant Walker,TRACK MOD - RWD,1:32.622,Miata
18,386,Jackie Ding,STREET - AWD,1:39.351,Model 3 Performance
37,470,Edward Segal,STREET - FWD,1:42.394,Mustang
17,340,Brian Leazenby,STREET GT - RWD,1:39.146,Mustang
14,36,Ben Mich,STREET MOD - RWD,1:38.769,RX-7
34,44,Joel Phillips,TRACK MOD - RWD,1:42.100,RX-7
51,527,Jackson Jensen,CLUB TR - RWD,1:45.777,RX-8
7,776,Dallas Reed,UNLIMITED - RWD,1:36.840,RX-8
22,66,Ben Thorn,CLUB TR - FWD,1:39.847,RX7
23,4,Matt Williams,CLUB TR - RWD,1:39.888,S2000
67,68,Daniel Montanez,CLUB TR - RWD,1:56.708,S2000
50,321,Teagan Thostenson,STREET - AWD,1:45.698,S2000
8,35,Alex Westergaard,STREET MOD - RWD,1:37.002,S2000
38,575,Clay Davidson,STREET MOD - RWD,1:42.463,S2000
58,736,Cody Smith,STREET MOD - RWD,1:47.613,S2000
48,605,Ted Vartabedian,TRACK MOD - RWD,1:45.095,S2000
41,226,Jerry Liu,STREET GT - RWD,1:42.847,S4
49,255,Ryan Seiler,CLUB TR - RWD,1:45.105,STi
72,600,Dalton Klein,SUNDAE CUP - FWD,1:59.495,Sti
40,495,Richard Cho,STREET - RWD,1:42.564,Supra
60,442,Logan Geyer,CLUB TR - RWD,1:48.900,Veloster N
