Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,1:26.088,Corvette
2,212,Shawn Krebsbach,STREET MOD - AWD,1:32.807,Evo
3,180,Robert Thorne,TRACK MOD - RWD,1:34.085,S2000
4,12,Nate Vincent,SUPER UNLIMITED - RWD,1:35.278,AMG GT4
5,776,Dallas Reed,UNLIMITED - RWD,1:35.929,RX-8
6,30,Steve Luca,UNLIMITED - RWD,1:36.101,Mustang
7,80,Damian Dabrowski,UNLIMITED - RWD,1:36.823,350z
8,441,Adam Ulrich,STREET MOD - RWD,1:37.235,Corvette
9,197,Kendall Samuel,UNLIMITED - AWD,1:37.403,Impreza
10,35,Alex Westergaard,STREET MOD - RWD,1:37.857,S2000
11,155,Joseph Mielke,STREET - AWD,1:38.504,Impreza WRX STi
12,7,Joshua Halka,STREET - AWD,1:38.621,Impreza WRX
13,77,Alex Artayet,STREET GT - RWD,1:38.633,M3
14,333,Tony Barber,STREET - AWD,1:39.000,Model 3
15,335,Christopher Bickford,STREET GT - RWD,1:39.132,Corvette
16,437,Cory Ross,TRACK MOD - RWD,1:39.208,M3
17,834,Andrew Voelkel,STREET GT - RWD,1:39.263,Corvette C8
18,87,Team Twitch,STREET - RWD,1:39.305,M3
19,55,Charles Miller,STREET - AWD,1:39.373,Evo 9
20,63,Luca Barberis,STREET MOD - AWD,1:39.470,Lancer Evolution 9
21,827,Vito Jin,STREET GT - RWD,1:39.908,M4
22,386,Jackie Ding,STREET - AWD,1:40.426,Model 3 Performance
23,79,Nicholas Kohrs,STREET MOD - FWD,1:40.669,Civic Si
24,74,Grant Davidson,STREET - FWD,1:40.780,Integra
25,174,David Calzada,UNLIMITED - RWD,1:41.042,Miata
26,12,Andrew Sonnevil,TRACK MOD - RWD,1:41.087,Miata
27,19,Scott Hollingsworth,STREET MOD - RWD,1:41.099,S2000
28,575,Clay Davidson,STREET MOD - RWD,1:41.130,Mustang
29,625,Samel Meseljevic,STREET - AWD,1:41.160,EVO X
30,36,Ben Mich,STREET MOD - RWD,1:41.173,RX-7
31,172,Anish Ramrakhyani,CLUB TR - RWD,1:41.206,S2000
32,255,Ryan Seiler,CLUB TR - RWD,1:41.527,S2000
33,4,Matt Williams,CLUB TR - RWD,1:41.637,RX7
34,10,Kyoo Lee,STREET - AWD,1:42.235,Evo
35,531,Evan Weider,CLUB TR - FWD,1:42.791,Civic
36,44,Joel Phillips,TRACK MOD - RWD,1:42.822,991
37,189,Team Jakoby,CLUB TR - RWD,1:42.866,S2000
38,106,Jason Kanakry,STREET GT - RWD,1:43.023,M3
39,321,Teagan Thostenson,STREET - AWD,1:43.563,STi
40,14,Kal Fortner,STREET MOD - AWD,1:43.682,S4
41,109,Dana Basinski,CLUB TR - RWD,1:43.901,Brz
42,511,Peter Granberg,STREET MOD - RWD,1:44.149,BRZ
43,226,Jerry Liu,STREET GT - RWD,1:44.159,Supra
44,31,Bart Goldenbald,TRACK MOD - RWD,1:44.249,Miata
45,610,Fez Babar,CLUB TR - RWD,1:44.517,FRS
46,514,Evan Mclaren,CLUB TR - FWD,1:44.682,Integra
47,605,Ted Vartabedian,TRACK MOD - RWD,1:45.114,911 GT3 RS
48,470,Edward Segal,STREET - FWD,1:45.364,Civic Type R
49,655,Allen Ma,STREET - RWD,1:45.865,RX-7
50,58,Benny Buljko,STREET - RWD,1:46.212,370Z
51,238,Garrett Gloceri,CLUB TR - RWD,1:46.397,RX-8
52,270,Max Rooney,CLUB TR - FWD,1:46.472,Civic Si
53,334,Jim Smitholene,CLUB TR - RWD,1:47.012,S2000
54,373,Ivan Onofriiciuc,STREET MOD - RWD,1:47.604,370z
55,700,Tom Halka,STREET - AWD,1:47.798,2.5 RS
56,736,Cody Smith,STREET MOD - RWD,1:47.943,Cutlass
57,124,PhD Racing V-Lobster,STREET - FWD,1:48.378,Veloster N
58,105,Chris Smith,STREET MOD - RWD,1:48.912,135
59,726,Jacob Abbott,CLUB TR - AWD,1:48.926,Impreza
60,495,Richard Cho,STREET - RWD,1:49.308,370Z
61,460,Grant Walker,TRACK MOD - RWD,1:49.833,Miata
62,442,Logan Geyer,CLUB TR - RWD,1:50.125,BRZ
63,230,Lester Epps,CLUB TR - FWD,1:50.223,Celica
64,557,Patrick Daugherty,STREET - FWD,1:51.128,CIVIC TYPE R
65,142,Juan Johnson,CLUB TR - RWD,1:51.242,S2000
66,440,Taylor Steck,STREET - RWD,1:53.481,350z
67,47,Nicholas Lucchesi,STREET - FWD,1:54.643,Civic
68,139,Kevin Head,SUNDAE CUP - FWD,1:56.013,Fit
69,411,Hard Times Racing,SUNDAE CUP - FWD,1:56.752,Fit
70,595,Dustin Williams,SUNDAE CUP - FWD,1:57.998,Civic
71,926,James Morgan,SUNDAE CUP - FWD,1:58.261,Fit
72,716,Mike Mills,SUNDAE CUP - FWD,1:58.470,Fiesta
73,969,Peter Lindberg,SUNDAE CUP - FWD,2:01.035,FIT
74,600,Dalton Klein,SUNDAE CUP - FWD,2:01.895,Fit
75,526,Patrick Morgan,SUNDAE CUP - FWD,6:56.904,Fit
76,66,Ben Thorn,CLUB TR - FWD,7:36.454,Civic
77,70,Dewey DeWitt,STREET MOD - AWD,,Impreza L (Boogeyman)
