Heat 8 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,212,Shawn Krebsbach,STREET MOD - AWD,1:31.873,Evo
2,180,Robert Thorne,TRACK MOD - RWD,1:34.605,S2000
3,70,Dewey DeWitt,STREET MOD - AWD,1:35.478,Impreza L (Boogeyman)
4,80,Damian Dabrowski,UNLIMITED - RWD,1:35.590,350z
5,30,Steve Luca,UNLIMITED - RWD,1:35.938,Mustang
6,72,Feras Qartoumy,UNLIMITED - RWD,1:35.963,Corvette
7,776,Dallas Reed,UNLIMITED - RWD,1:35.967,RX-8
8,174,David Calzada,UNLIMITED - RWD,1:37.876,Miata
9,771,Aric STREETer,CLUB TR - RWD,1:38.555,Elise
10,441,Adam Ulrich,STREET MOD - RWD,1:38.668,Corvette
11,6,Michael Aumick,STREET MOD - AWD,1:38.933,Sti
12,77,Alex Artayet,STREET GT - RWD,1:39.373,M3
13,35,Alex Westergaard,STREET MOD - RWD,1:39.530,S2000
14,87,Team Twitch,STREET - RWD,1:39.609,M3
15,333,Tony Barber,STREET - AWD,1:39.668,Model 3
16,7,Joshua Halka,STREET - AWD,1:39.890,Impreza WRX
17,55,Charles Miller,STREET - AWD,1:39.893,Evo 9
18,623,Stan Fayngold,STREET - AWD,1:40.026,EVO X
19,19,Scott Hollingsworth,STREET MOD - RWD,1:40.083,S2000
20,52,Nicholas Gardner,UNLIMITED - RWD,1:40.172,GT500
21,65,Ben Lin,STREET - AWD,1:40.307,Evo
22,827,Vito Jin,STREET GT - RWD,1:40.643,M4
23,625,Samel Meseljevic,STREET - AWD,1:41.267,EVO X
24,44,Joel Phillips,TRACK MOD - RWD,1:41.275,991
25,36,Ben Mich,STREET MOD - RWD,1:41.473,RX-7
26,340,Brian Leazenby,STREET GT - RWD,1:41.587,Mustang
27,310,Mike Coons,STREET - AWD,1:41.699,Impreza WRX STI
28,172,Anish Ramrakhyani,CLUB TR - RWD,1:41.706,S2000
29,575,Clay Davidson,STREET MOD - RWD,1:41.809,Mustang
30,495,Richard Cho,STREET - RWD,1:42.489,370Z
31,66,Ben Thorn,CLUB TR - FWD,1:42.536,Civic
32,106,Jason Kanakry,STREET GT - RWD,1:42.716,M3
33,10,Kyoo Lee,STREET - AWD,1:42.753,Evo
34,226,Jerry Liu,STREET GT - RWD,1:42.755,Supra
35,224,Charlie Whitney,UNLIMITED - FWD,1:42.798,Festiva
36,437,Cory Ross,TRACK MOD - RWD,1:43.266,M3
37,531,Evan Weider,CLUB TR - FWD,1:43.293,Civic
38,511,Peter Granberg,STREET MOD - RWD,1:43.515,BRZ
39,62,Brian Blaine,TRACK MOD - RWD,1:43.809,Rx7
40,109,Dana Basinski,CLUB TR - RWD,1:43.817,Brz
41,321,Teagan Thostenson,STREET - AWD,1:44.104,STi
42,386,Jackie Ding,STREET - AWD,1:44.136,Model 3 Performance
43,470,Edward Segal,STREET - FWD,1:44.269,Civic Type R
44,31,Bart Goldenbald,TRACK MOD - RWD,1:44.463,Miata
45,610,Fez Babar,CLUB TR - RWD,1:44.478,FRS
46,514,Evan Mclaren,CLUB TR - FWD,1:44.540,Integra
47,105,Chris Smith,STREET MOD - RWD,1:45.088,135
48,14,Kal Fortner,STREET MOD - AWD,1:45.306,S4
49,58,Benny Buljko,STREET - RWD,1:45.997,370Z
50,270,Max Rooney,CLUB TR - FWD,1:46.887,Civic Si
51,238,Garrett Gloceri,CLUB TR - RWD,1:46.962,RX-8
52,655,Allen Ma,STREET - RWD,1:47.176,RX-7
53,234,Brad Riemann,STREET - AWD,1:47.332,Focus RS
54,373,Ivan Onofriiciuc,STREET MOD - RWD,1:47.451,370z
55,736,Cody Smith,STREET MOD - RWD,1:47.593,Cutlass
56,700,Tom Halka,STREET - AWD,1:47.788,2.5 RS
57,442,Logan Geyer,CLUB TR - RWD,1:49.887,BRZ
58,888,Sammy So,TRACK MOD - AWD,1:50.056,WRX
59,124,PhD Racing V-Lobster,STREET - FWD,1:50.092,Veloster N
60,142,Juan Johnson,CLUB TR - RWD,1:50.508,S2000
61,230,Lester Epps,CLUB TR - FWD,1:51.028,Celica
62,48,Torry Skurski,STREET - RWD,1:53.305,328i
63,440,Taylor Steck,STREET - RWD,1:54.409,350z
64,47,Nicholas Lucchesi,STREET - FWD,1:55.386,Civic
65,139,Kevin Head,SUNDAE CUP - FWD,1:55.842,Fit
66,68,Daniel Montanez,CLUB TR - RWD,1:56.114,BRZ
67,411,Hard Times Racing,SUNDAE CUP - FWD,1:56.611,Fit
68,926,James Morgan,SUNDAE CUP - FWD,1:57.973,Fit
69,595,Dustin Williams,SUNDAE CUP - FWD,1:58.895,Civic
70,600,Dalton Klein,SUNDAE CUP - FWD,1:59.813,Fit
71,969,Peter Lindberg,SUNDAE CUP - FWD,,FIT
72,64,Grant Mullet,STREET GT - RWD,,Corvette
73,991,Jimmy Rauck,TRACK MOD - RWD,,GT2RS
74,79,Nicholas Kohrs,STREET MOD - FWD,,Civic Si
75,255,Ryan Seiler,CLUB TR - RWD,,S2000
