Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,1:25.670,Corvette
2,212,Shawn Krebsbach,STREET MOD - AWD,1:32.107,Evo
3,180,Robert Thorne,TRACK MOD - RWD,1:33.793,S2000
4,174,David Calzada,UNLIMITED - RWD,1:35.007,Miata
5,30,Steve Luca,UNLIMITED - RWD,1:35.19 H,Mustang GT500
6,776,Dallas Reed,UNLIMITED - RWD,1:35.377,RX-8
7,460,Grant Walker,TRACK MOD - RWD,1:36.121,Miata
8,80,Damian Dabrowski,UNLIMITED - RWD,1:36.170,350z
9,441,Adam Ulrich,STREET MOD - RWD,1:37.586,Corvette
10,77,Alex Artayet,STREET GT - RWD,1:37.693,M3
11,155,Joseph Mielke,STREET - AWD,1:38.023,Impreza WRX STi
12,386,Jackie Ding,STREET - AWD,1:39.115,Model 3 Performance
13,87,Team Twitch,STREET - RWD,1:39.129,M3
14,63,Luca Barberis,STREET MOD - AWD,1:39.321,Lancer Evolution 9
15,55,Charles Miller,STREET - AWD,1:39.334,Evo 9
16,827,Vito Jin,STREET GT - RWD,1:39.479,M4
17,333,Tony Barber,STREET - AWD,1:39.481,Model 3
18,19,Scott Hollingsworth,STREET MOD - RWD,1:40.026,S2000
19,834,Andrew Voelkel,STREET GT - RWD,1:40.166,Corvette C8
20,335,Christopher Bickford,STREET GT - RWD,1:40.201,Corvette
21,437,Cory Ross,TRACK MOD - RWD,1:40.516,M3
22,36,Ben Mich,STREET MOD - RWD,1:40.639,RX-7
23,74,Grant Davidson,STREET - FWD,1:40.780,Integra
24,167,Taylor Allen,UNLIMITED - RWD,1:41.248,Corvette Z06
25,66,Ben Thorn,CLUB TR - FWD,1:41.265,Civic
26,12,Andrew Sonnevil,TRACK MOD - RWD,1:41.390,Miata
27,575,Clay Davidson,STREET MOD - RWD,1:41.486,Mustang
28,625,Samel Meseljevic,STREET - AWD,1:41.796,EVO X
29,511,Peter Granberg,STREET MOD - RWD,1:41.823,BRZ
30,106,Jason Kanakry,STREET GT - RWD,1:42.093,M3
31,10,Kyoo Lee,STREET - AWD,1:42.275,Evo
32,310,Mike Coons,STREET - AWD,1:42.608,Impreza WRX STI
33,189,Team Jakoby,CLUB TR - RWD,1:42.741,S2000
34,14,Kal Fortner,STREET MOD - AWD,1:42.916,S4
35,44,Joel Phillips,TRACK MOD - RWD,1:42.922,991
36,109,Dana Basinski,CLUB TR - RWD,1:43.096,Brz
37,226,Jerry Liu,STREET GT - RWD,1:43.143,Supra
38,321,Teagan Thostenson,STREET - AWD,1:43.296,STi
39,495,Richard Cho,STREET - RWD,1:43.620,370Z
40,52,Nicholas Gardner,UNLIMITED - RWD,1:44.139,GT500
41,470,Edward Segal,STREET - FWD,1:44.257,Civic Type R
42,62,Brian Blaine,TRACK MOD - RWD,1:44.343,Rx7
43,557,Patrick Daugherty,STREET - FWD,1:44.445,CIVIC TYPE R
44,31,Bart Goldenbald,TRACK MOD - RWD,1:44.486,Miata
45,255,Ryan Seiler,CLUB TR - RWD,1:44.664,S2000
46,527,Jackson Jensen,CLUB TR - RWD,1:44.762,S2000
47,605,Ted Vartabedian,TRACK MOD - RWD,1:45.317,911 GT3 RS
48,610,Fez Babar,CLUB TR - RWD,1:45.789,FRS
49,58,Benny Buljko,STREET - RWD,1:46.405,370Z
50,238,Garrett Gloceri,CLUB TR - RWD,1:46.445,RX-8
51,700,Tom Halka,STREET - AWD,1:46.845,2.5 RS
52,270,Max Rooney,CLUB TR - FWD,1:46.877,Civic Si
53,736,Cody Smith,STREET MOD - RWD,1:46.948,Cutlass
54,373,Ivan Onofriiciuc,STREET MOD - RWD,1:47.514,370z
55,514,Evan Mclaren,CLUB TR - FWD,1:47.543,Integra
56,234,Brad Riemann,STREET - AWD,1:47.863,Focus RS
57,726,Jacob Abbott,CLUB TR - AWD,1:48.620,Impreza
58,124,PhD Racing V-Lobster,STREET - FWD,1:48.818,Veloster N
59,442,Logan Geyer,CLUB TR - RWD,1:49.457,BRZ
60,105,Chris Smith,STREET MOD - RWD,1:49.573,135
61,230,Lester Epps,CLUB TR - FWD,1:50.806,Celica
62,142,Juan Johnson,CLUB TR - RWD,1:52.260,S2000
63,411,Hard Times Racing,SUNDAE CUP - FWD,1:54.860,Fit
64,440,Taylor Steck,STREET - RWD,1:55.341,350z
65,68,Daniel Montanez,CLUB TR - RWD,1:55.444,BRZ
66,139,Kevin Head,SUNDAE CUP - FWD,1:56.375,Fit
67,47,Nicholas Lucchesi,STREET - FWD,1:56.730,Civic
68,716,Mike Mills,SUNDAE CUP - FWD,1:57.674,Fiesta
69,595,Dustin Williams,SUNDAE CUP - FWD,1:57.721,Civic
70,600,Dalton Klein,SUNDAE CUP - FWD,1:58.018,Fit
71,969,Peter Lindberg,SUNDAE CUP - FWD,2:00.156,FIT
72,122,Bijan Behrouzi,SUNDAE CUP - FWD,2:15.299,Civic
73,197,Kendall Samuel,UNLIMITED - AWD,,Impreza
