Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
47,321,Teagan Thostenson,STREET - AWD,1:43.293,STi
48,334,Jim Smitholene,CLUB TR - RWD,1:43.323,S2000
49,14,Kal Fortner,STREET MOD - AWD,1:43.327,S4
50,495,Richard Cho,STREET - RWD,1:43.378,370Z
51,4,Matt Williams,CLUB TR - RWD,1:43.711,RX7
52,514,Evan Mclaren,CLUB TR - FWD,1:44.476,Integra
53,610,Fez Babar,CLUB TR - RWD,1:44.890,FRS
54,557,Patrick Daugherty,STREET - FWD,1:45.116,CIVIC TYPE R
55,58,Benny Buljko,STREET - RWD,1:45.365,370Z
56,224,Charlie Whitney,UNLIMITED - FWD,1:45.483,Festiva
57,605,Ted Vartabedian,TRACK MOD - RWD,1:45.907,911 GT3 RS
58,424,Michael Norman,STREET - AWD,1:45.923,STI Hatchback
59,527,Jackson Jensen,CLUB TR - RWD,1:46.211,S2000
60,700,Tom Halka,STREET - AWD,1:46.372,2.5 RS
61,238,Garrett Gloceri,CLUB TR - RWD,1:46.513,RX-8
62,655,Allen Ma,STREET - RWD,1:46.718,RX-7
63,234,Brad Riemann,STREET - AWD,1:46.725,Focus RS
64,270,Max Rooney,CLUB TR - FWD,1:47.436,Civic Si
65,373,Ivan Onofriiciuc,STREET MOD - RWD,1:47.444,370z
66,287,Johnny Rose,STREET MOD - RWD,1:47.794,Miata
67,736,Cody Smith,STREET MOD - RWD,1:48.023,Cutlass
68,105,Chris Smith,STREET MOD - RWD,1:48.794,135
69,442,Logan Geyer,CLUB TR - RWD,1:49.280,BRZ
70,726,Jacob Abbott,CLUB TR - AWD,1:49.537,Impreza
71,62,Brian Blaine,TRACK MOD - RWD,1:50.039,Rx7
72,124,PhD Racing V-Lobster,STREET - FWD,1:50.298,Veloster N
73,230,Lester Epps,CLUB TR - FWD,1:51.060,Celica
74,48,Torry Skurski,STREET - RWD,1:52.425,328i
75,142,Juan Johnson,CLUB TR - RWD,1:53.534,S2000
76,440,Taylor Steck,STREET - RWD,1:54.395,350z
77,411,Hard Times Racing,SUNDAE CUP - FWD,1:55.925,Fit
78,47,Nicholas Lucchesi,STREET - FWD,1:56.063,Civic
79,68,Daniel Montanez,CLUB TR - RWD,1:57.873,BRZ
80,716,Mike Mills,SUNDAE CUP - FWD,1:58.499,Fiesta
81,600,Dalton Klein,SUNDAE CUP - FWD,1:58.527,Fit
82,595,Dustin Williams,SUNDAE CUP - FWD,1:58.996,Civic
83,888,Sammy So,TRACK MOD - AWD,1:59.143,WRX
84,926,James Morgan,SUNDAE CUP - FWD,2:00.260,Fit
85,122,Bijan Behrouzi,SUNDAE CUP - FWD,2:10.688,Civic
86,310,Mike Coons,STREET - AWD,,Impreza WRX STI
