Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,296,James Houghton,UNLIMITED - AWD,52.501,Evolution
2,86,Jackie Ding,STREET MOD - RWD,54.722,GR Supra
3,411,Ryan Tuerck,UNLIMITED - RWD,54.940,GR Supra
4,460,Grant Walker,TRACK MOD - RWD,54.966,MX-5 Miata
5,70,Eric (Dewey) DeWitt,STREET MOD - AWD,56.206,Impreza
6,33,Chris Boersma,TRACK MOD - FWD,56.260,Civic
7,150,Alex Moss,STREET MOD - RWD,56.327,S2000
8,14,Kal Fortner,STREET MOD - RWD,57.681,GTS
9,176,Cody Hunt,STREET GT - RWD,57.716,Corvette
10,106,Jason Kanakry,STREET MOD - RWD,58.034,720S
11,62,Brian Blaine,TRACK MOD - RWD,58.232,RX-7
12,215,Sasha Anis,TRACK MOD - AWD,58.366,Model 3 Peformance
13,66,Ben Thorn,CLUB TR - FWD,58.645,Civic
14,52,Nicholas Gardner,UNLIMITED - RWD,59.011,Mustang
15,60,Christopher Hatch,TRACK MOD - AWD,59.237,Model 3 Peformance
16,144,Kevin Parlett,UNLIMITED - RWD,59.532,G35
17,529,Chris Nahill,STREET MOD - RWD,59.767,GR Supra
18,275,Steven Mahadeo,TRACK MOD - FWD,59.959,Civic
19,488,Blake Fitzgerald,CLUB TR - RWD,1:00.014,S2000
20,399,Kevin Kerr,STREET - AWD,1:00.029,Lancer
21,77,Alex Artayet,STREET GT - RWD,1:00.276,M3
22,403,Donald Lui,CLUB TR - RWD,1:00.618,BRZ
23,328,Marshall Chang,STREET MOD - RWD,1:00.964,GR Supra
24,511,Peter Granberg,CLUB TR - RWD,1:00.969,BRZ
25,226,Jerry Liu,STREET MOD - RWD,1:01.144,GR Supra
26,470,Eddy Segal,STREET - FWD,1:01.237,Civic
27,145,Devin Hofmann,STREET MOD - AWD,1:01.396,WRX
28,53,Benson Tai,CLUB TR - RWD,1:01.832,S2000
29,251,Chris Smith,STREET MOD - RWD,1:01.850,135i
30,95,Darian Taggart,CLUB TR - RWD,1:01.861,S2000
31,21,Teagan Thostenson,STREET - AWD,1:01.889,Impreza
32,204,Michael Budai,STREET MOD - FWD,1:02.001,Civic
33,65,Ben Lin,STREET - AWD,1:02.026,Lancer
34,323,Nick Rivadeneira,CLUB TR - RWD,1:02.072,S2000
35,543,Vincent Nardone,STREET GT - RWD,1:02.093,Mustang
36,821,Evan Madore,STREET - FWD,1:02.187,One
37,464,Nick Babin,CLUB TR - RWD,1:02.222,MX-5 Miata
38,342,Dan Persing,STREET - AWD,1:02.320,WRX
39,450,Christopher Acosta,TRACK MOD - FWD,1:02.340,Civic
40,994,Nathan Brown,STREET - FWD,1:02.838,Golf
41,365,William Washburn,TRACK MOD - RWD,1:02.896,CSL
42,603,Andrew Johnson,STREET - RWD,1:02.996,128
43,247,Patrick Huxley,TRACK MOD - FWD,1:03.090,Civic
44,96,Sean Heneghan,CLUB TR - FWD,1:03.460,Civic
45,252,Kaval Vilkhu,CLUB TR - FWD,1:03.570,Civic
46,921,Devin Herndon,STREET - AWD,1:03.575,GLA-Class
47,13,Jerami Bailey,CLUB TR - RWD,1:03.855,FR-S
48,444,Brian FroZone,STREET MOD - FWD,1:04.267,Golf GTI
49,575,Clay Davidson,STREET MOD - RWD,1:04.316,240sx
50,230,Team NRB,CLUB TR - FWD,1:04.347,Celica
51,595,Dustin Williams,STREET - FWD,1:04.427,Civic
52,394,William Petrow,STREET - RWD,1:04.636,370Z
53,395,Michael-Ross Smith,SUNDAE CUP - FWD,1:05.340,Fit
54,228,Justin Kennedy,STREET - FWD,1:05.467,Cooper
55,580,Junar Gwinn,CLUB TR - FWD,1:05.492,Civic
56,129,Matt Williams,SUNDAE CUP - FWD,1:05.917,Fit
57,411,Kyle Carstens,SUNDAE CUP - FWD,1:06.133,Fit
58,826,Jake Abbott,SUNDAE CUP - FWD,1:06.516,Fit
59,405,David Pratte,STREET MOD - FWD,1:06.788,Integra Type R
60,590,Thomas Farrell,TRACK MOD - AWD,1:06.865,Lancer
61,235,Anthony Novelli,SUNDAE CUP - FWD,1:07.160,Fit
62,301,Stewart Storm,SUNDAE CUP - FWD,1:07.747,Fit
63,142,Juan Johnson,CLUB TR - RWD,1:08.222,S2000
64,801,Daniel Malloy,SUNDAE CUP - FWD,1:08.504,2
65,253,Alexander Peterson,STREET MOD - AWD,1:09.705,Legacy
66,400,Logan Manning,SUNDAE CUP - FWD,1:11.642,Fit
67,725,Erik Voelkle,SUNDAE CUP - FWD,1:13.073,Fit
