Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,296,James Houghton,UNLIMITED - AWD,52.095,Evolution
2,411,Ryan Tuerck,UNLIMITED - RWD,53.403,GR Supra
3,86,Jackie Ding,STREET MOD - RWD,54.841,GR Supra
4,80,Damian Dabrowski,UNLIMITED - RWD,55.069,350Z
5,33,Chris Boersma,TRACK MOD - FWD,55.796,Civic
6,460,Grant Walker,TRACK MOD - RWD,56.053,MX-5 Miata
7,70,Eric (Dewey) DeWitt,STREET MOD - AWD,56.582,Impreza
8,197,Kendall Samuel,TRACK MOD - AWD,56.709,Impreza
9,52,Nicholas Gardner,UNLIMITED - RWD,57.013,Mustang
10,14,Kal Fortner,STREET MOD - RWD,57.908,GTS
11,176,Cody Hunt,STREET GT - RWD,57.911,Corvette
12,350,Steve Luca,STREET GT - RWD,57.952,Mustang
13,62,Brian Blaine,TRACK MOD - RWD,58.247,RX-7
14,106,Jason Kanakry,STREET MOD - RWD,58.476,720S
15,275,Steven Mahadeo,TRACK MOD - FWD,58.925,Civic
16,66,Ben Thorn,CLUB TR - FWD,59.171,Civic
17,144,Kevin Parlett,UNLIMITED - RWD,59.829,G35
18,511,Peter Granberg,CLUB TR - RWD,59.934,BRZ
19,488,Blake Fitzgerald,CLUB TR - RWD,1:00.088,S2000
20,529,Chris Nahill,STREET MOD - RWD,1:00.100,GR Supra
21,403,Donald Lui,CLUB TR - RWD,1:00.741,BRZ
22,449,Colin Fitzgerald,STREET MOD - AWD,1:00.887,WRX
23,470,Eddy Segal,STREET - FWD,1:01.114,Civic
24,328,Marshall Chang,STREET MOD - RWD,1:01.166,GR Supra
25,21,Teagan Thostenson,STREET - AWD,1:01.315,Impreza
26,226,Jerry Liu,STREET MOD - RWD,1:01.439,GR Supra
27,53,Benson Tai,CLUB TR - RWD,1:01.614,S2000
28,204,Michael Budai,STREET MOD - FWD,1:01.704,Civic
29,233,Otto Munoz,CLUB TR - RWD,1:01.864,S2000
30,145,Devin Hofmann,STREET MOD - AWD,1:01.892,WRX
31,323,Nick Rivadeneira,CLUB TR - RWD,1:01.991,S2000
32,450,Christopher Acosta,TRACK MOD - FWD,1:02.040,Civic
33,543,Vincent Nardone,STREET GT - RWD,1:02.155,Mustang
34,342,Dan Persing,STREET - AWD,1:02.386,WRX
35,994,Nathan Brown,STREET - FWD,1:02.819,Golf
36,252,Kaval Vilkhu,CLUB TR - FWD,1:02.845,Civic
37,444,Brian FroZone,STREET MOD - FWD,1:03.055,Golf GTI
38,464,Nick Babin,CLUB TR - RWD,1:03.186,MX-5 Miata
39,247,Patrick Huxley,TRACK MOD - FWD,1:03.239,Civic
40,921,Devin Herndon,STREET - AWD,1:03.272,GLA-Class
41,95,Darian Taggart,CLUB TR - RWD,1:03.390,S2000
42,603,Andrew Johnson,STREET - RWD,1:03.553,128
43,575,Clay Davidson,STREET MOD - RWD,1:03.807,240sx
44,394,William Petrow,STREET - RWD,1:03.857,370Z
45,230,Team NRB,CLUB TR - FWD,1:04.164,Celica
46,13,Jerami Bailey,CLUB TR - RWD,1:04.215,FR-S
47,580,Junar Gwinn,CLUB TR - FWD,1:04.315,Civic
48,595,Dustin Williams,STREET - FWD,1:04.396,Civic
49,500,Sean Sullivan,STREET - FWD,1:04.450,Golf GTI
50,129,Matt Williams,SUNDAE CUP - FWD,1:05.133,Fit
51,395,Michael-Ross Smith,SUNDAE CUP - FWD,1:05.738,Fit
52,228,Justin Kennedy,STREET - FWD,1:05.999,Cooper
53,235,Anthony Novelli,SUNDAE CUP - FWD,1:06.296,Fit
54,826,Jake Abbott,SUNDAE CUP - FWD,1:06.437,Fit
55,411,Kyle Carstens,SUNDAE CUP - FWD,1:06.868,Fit
56,253,Alexander Peterson,STREET MOD - AWD,1:07.150,Legacy
57,60,Christopher Hatch,TRACK MOD - AWD,1:07.248,Model 3 Peformance
58,121,Joseph King,SUNDAE CUP - FWD,1:07.622,Protege
59,370,Sam Deuling,SUNDAE CUP - FWD,1:07.752,Fit
60,150,Alex Moss,SUNDAE CUP - FWD,1:08.085,S2000
61,301,Stewart Storm,SUNDAE CUP - FWD,1:08.360,Fit
62,801,Daniel Malloy,SUNDAE CUP - FWD,1:08.632,2
63,215,Sasha Anis,TRACK MOD - AWD,1:09.701,Model 3 Peformance
64,725,Erik Voelkle,SUNDAE CUP - FWD,1:15.536,Fit
65,399,Kevin Kerr,STREET - AWD,,Lancer
