Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MOD - RWD,2:07.967,Supra #TA90
2,991,Jimmy Rauck,TRACK MOD - RWD,2:09.468,GT2RS
3,133,Dan Foley,UNLIMITED - AWD,2:12.468,Evo x
4,150,Alexander Moss,STREET MOD - RWD,2:12.820,S2000
5,460,Grant Walker,TRACK MOD - RWD,2:13.776,Miata
6,441,Adam Ulrich,STREET MOD - RWD,2:14.063,Corvette
7,87,Team Twitch,STREET - RWD,2:14.332,M3
8,670,Doug Francis,STREET GT - RWD,2:15.130,Corvette Z06
9,176,Jacob Hunt,STREET GT - RWD,2:15.148,Corvette Grand Sport
10,7,Joshua Halka,STREET - AWD,2:15.802,Impreza WRX
11,79,Nicholas Kohrs,STREET MOD - FWD,2:16.212,Civic
12,335,Christopher Bickford,STREET GT - RWD,2:17.283,Corvette
13,77,Alex Artayet,STREET GT - RWD,2:18.015,M3
14,65,Ben Lin,STREET - AWD,2:18.623,Evo
15,291,Chad Ross,TRACK MOD - RWD,2:18.792,Corvette Z06
16,333,Tony Barber,STREET - AWD,2:18.942,Model 3
17,90,Jimmy Diggs,CLUB TR - FWD,2:19.103,Civic Sport
18,2,Ryan Dussex,UNLIMITED - AWD,2:19.183,Impreza
19,39,Graham Gaylord,STREET GT - RWD,2:19.248,C8
20,10,Kyoo Lee,STREET - AWD,2:19.310,Evo
21,15,Rusty English,STREET GT - RWD,2:19.474,Corvette Z06
22,705,Patrick Daugherty,STREET - FWD,2:20.017,Type R
23,9,Drew Turner,CLUB TR - RWD,2:20.599,S2000
24,180,Dallas Reed,UNLIMITED - RWD,2:20.755,RX-8
25,64,Grant Mullet,STREET GT - RWD,2:20.847,Corvette
26,12,Andrew Sonnevil,TRACK MOD - RWD,2:21.080,Miata
27,83,Shane Duncan,STREET - RWD,2:21.275,S2000
28,63,Luca Barberis,STREET MOD - AWD,2:21.785,Lancer Evolution 9
29,575,Clay Davidson,STREET MOD - RWD,2:21.824,Mustang
30,189,Jakob Boedenauer,CLUB TR - RWD,2:22.424,S2000
31,808,Chong Lor,STREET - FWD,2:22.431,Type R
32,920,Mary Valdez,STREET - FWD,2:22.559,Civic Type R
33,109,Dana Basinski,CLUB TR - RWD,2:23.076,Brz
34,27,Ken Devriese,CLUB TR - RWD,2:24.640,S2000
35,177,Michael Neat,STREET MOD - RWD,2:26.193,FR-S
36,29,Kevin Tanakhone,CLUB TR - RWD,2:26.734,S2000
37,145,Devin Hoffman,STREET MOD - AWD,2:26.910,WRX STI
38,98,Keyin Ding,STREET - FWD,2:27.730,Focus RS
39,141,Lisa Keyes,STREET - FWD,2:31.194,Civic Si
40,113,David Walker,STREET - RWD,2:31.380,FRS
41,81,Tyler Powell,UNLIMITED - RWD,2:32.459,240z
42,255,Ryan Seiler,CLUB TR - RWD,10:30.141,S2000
43,129,Matt Williams,SUNDAE CUP - FWD,,Fit
44,411,Kyle Carstens,SUNDAE CUP - FWD,,Fit
45,433,Bob Miller,SUNDAE CUP - FWD,,Rio
46,926,James Morgan,SUNDAE CUP - FWD,,Fit
47,139,Team Brap,SUNDAE CUP - FWD,,Fit
48,616,Taylor Bowling,STREET - RWD,,S2000
49,142,Juan Johnson,STREET MOD - RWD,,S2000
50,292,Charity Thompson,STREET MOD - RWD,,86
51,440,Taylor Steck,STREET - RWD,,350z
52,48,Torry Skurski,STREET - RWD,,328i
53,221,Joseph King,TRACK MOD - FWD,,Festiva
54,510,Piero Pucci,STREET MOD - AWD,,Evolution 8
55,700,Tom Halka,STREET - AWD,,Impreza WRX
56,28,Peter Zhang,CLUB TR - RWD,,FRS
57,206,Dalton Klein,TRACK MOD - RWD,,Camaro
58,602,Daniel Chun,CLUB TR - FWD,,Civic SI
59,385,Ian Manger,STREET - FWD,,RSX
60,46,Nehru Cheddie,STREET - RWD,,M3
61,203,Austin Leiphart,CLUB TR - RWD,,Mx-5
62,148,Barry Ehrnschwender,STREET GT - RWD,,Corvette Grand Sport
63,495,Richard Cho,STREET - RWD,,370Z
64,373,Ivan Onofriiciuc,STREET - RWD,,370z
65,395,Michael Smith,SUNDAE CUP - FWD,,Fit
