TrackBattle Heat 3 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,606,Allen Patten,STREET MOD - RWD,54.792,GR SUPRA
2,335,Evan Slater,UNLIMITED - RWD,54.955,944
3,27,Brad Perkins,TRACK MOD - RWD,56.207,M3
4,82,Jaime Santos,STREET MOD - RWD,56.442,135I
5,29x,Kyle Mckiou,TRACK MOD - RWD,56.716,GR SUPRA
6,34,Andy Voelkel,STREET GT - RWD,56.771,CORVETTE
7,212,Chris Smith,TRACK MOD - RWD,56.773,1 SERIES
8,33,Chris Boersma,TRACK MOD - FWD,57.04,CIVIC
9,84,Ido Waksman,STREET GT - RWD,57.16,CORVETTE
10,307,Andy Hsiao,TRACK MOD - RWD,57.206,CORVETTE
11,14,Kal Fortner,STREET MOD - RWD,57.645,AMG GT S
12,4,Kevin Parlett,UNLIMITED - RWD,57.781,G35
13,150,Alex Moss,STREET MOD - RWD,57.812,S2000
14,404,David Bamforth,TRACK MOD - RWD,57.833,CAYMAN
15,471,Sylvain Toupin,UNLIMITED - RWD,57.835,300ZX
16,525,Jeremy Lowder,UNLIMITED - RWD,57.997,CAMARO
17,514,Evan Mclaren,CLUB TR - FWD,58.03,INTEGRA
18,114,Bronson Mcnemar,TRACK MOD - RWD,58.081,MX-5 MIATA
19,632,Chris Ferraro,UNLIMITED - RWD,58.149,M3
20,63,Luca Barberis,STREET - AWD,58.382,LANCER
21,511,Peter Granberg,CLUB TR - RWD,58.454,BRZ
22,220,Jesse Echanique,TRACK MOD - AWD,58.64,ECLIPSE
23,187,Keenan Prusank,STREET GT - RWD,58.702,CAMARO
24,555,Joe Mielke,STREET - AWD,58.822,WRX STI
25,550,Christian Aranha,STREET GT - RWD,58.92,CAMARO
26,256,Drew Vosk,STREET GT - RWD,59.015,GR SUPRA
27,176,Cody Hunt,STREET MOD - RWD,59.232,CORVETTE
28,71,Kevin Horn,STREET GT - RWD,59.328,CAMARO
29,727,Mario Mirone,CLUB TR - FWD,59.331,CIVIC
30,2,Connor Gallagher,STREET GT - AWD,59.751,GT-R
31,50,Azmath Mohammed,CLUB TR - RWD,59.892,MR2
32,633,Nathan Geyer,UNLIMITED - RWD,59.897,M3
33,269,Shawn Bassett,UNLIMITED - RWD,1:00.211,240Z
34,281,Randy Reeves,STREET MOD - RWD,1:00.311,MX-5 MIATA
35,800,Joel Fallaise,UNLIMITED - RWD,1:00.339,SCR1
36,825,Team JZ Motorsports,STREET - FWD,1:00.362,CIVIC
37,80,Chris Nahill,CLUB TR - RWD,1:00.745,BRZ
38,317,Timothy Turner,STREET MOD - RWD,1:00.760,M3
39,146,Rob Dahm,TRACK MOD - RWD,1:00.827,RX-7
40,365,Bill Washburn,TRACK MOD - RWD,1:01.050,CSL
41,991,Michael Budai,CLUB TR - FWD,1:01.086,CIVIC
42,241,Dariush Lotfi,CLUB TR - RWD,1:01.214,MX-5 MIATA
43,994,Nathan Brown,STREET - FWD,1:01.378,GTI
44,997,Jason Gaydos,CLUB TR - RWD,1:01.439,BRZ
45,53,Benson Tai,STREET - RWD,1:01.776,S2000
46,238,Garrett Gloceri,CLUB TR - RWD,1:01.847,RX-8
47,174,Nick Green,CLUB TR - FWD,1:01.848,FIT
48,470,Eddy Segal,STREET - FWD,1:01.932,CIVIC
49,126,Jacob Abbott,CLUB TR - RWD,1:01.939,BRZ
50,69,Cody Umbaugh,STREET - FWD,1:01.981,CIVIC
51,464,Nicholas Babin,CLUB TR - RWD,1:02.018,MX-5 MIATA
52,145,Devin Hofmann,STREET MOD - AWD,1:02.018,WRX
53,575,Clay Davidson,STREET MOD - RWD,1:02.020,MUSTANG
54,198,Bruce Yhun,CLUB TR - FWD,1:02.093,CIVIC
55,565,Mark Brylo,STREET - AWD,1:02.410,LANCER
56,58,Grant White,STREET MOD - RWD,1:02.493,MUSTANG
57,218,Jason Mulderig,CLUB TR - RWD,1:02.967,S2000
58,738,Ian Johnson,CLUB TR - RWD,1:03.030,RX-8
59,959,James Wood,TRACK MOD - RWD,1:03.312,RX-7
60,973,Luke Paglione,CLUB TR - FWD,1:03.641,INTEGRA
61,614,Mark Riehle,CLUB TR - FWD,1:03.701,COOPER
62,507,Vincent Nardone,CLUB TR - RWD,1:03.739,3 SERIES
63,915,Dylan Rodgers,CLUB TR - RWD,1:03.783,MX-5 MIATA
64,401,Sean Sullivan,STREET - FWD,1:04.233,GOLF GTI
65,21,Devin Herndon,STREET - AWD,1:04.266,IMPREZA
66,216,Nickolas Berg,SUNDAE CUP - FWD,1:05.006,CIVIC
67,134,David Best,SUNDAE CUP - FWD,1:05.185,FIT
68,181,Joseph King,SUNDAE CUP - FWD,1:05.240 DQ,PROTEGE
69,411,Chris Rice,SUNDAE CUP - FWD,1:05.324,FIT
70,861,Grant Bourne,CLUB TR - RWD,1:05.443,86
71,370,Sam Deuling,SUNDAE CUP - FWD,1:05.478,FIT
72,412,Austin Obrien,SUNDAE CUP - FWD,1:05.544,FIT
73,924,Dave Pratte,STREET MOD - RWD,1:06.269,MX-5 MIATA
74,545,Danny Kruger,SUNDAE CUP - FWD,1:06.845,FIT
75,416,Scott Merrick,STREET - RWD,1:07.210,RX-7
76,325,Nate Hoopes,STREET GT - RWD,1:07.395,1 SERIES
77,981,Tim Pforzheimer,SUNDAE CUP - FWD,1:07.610,FIT
78,744,Ian Stone,SUNDAE CUP - FWD,1:07.970,FIT
79,808,Lucas Schaar,SUNDAE CUP - FWD,1:08.881,YARIS
80,818,Jonny Grunwald,TRACK MOD - RWD,1:09.651,RX-7
81,252,Adam Korince,SUNDAE CUP - FWD,1:10.627,FIT
82,523,Sean Condon,CLUB TR - RWD,1:12.966,3 SERIES
83,993,Samuel Miller,SUNDAE CUP - RWD,1:14.467,MX-5 MIATA
84,732,Chris Johnson,UNLIMITED - RWD,1:24.687,SKYLINE GTR
85,230,Daniel Persing,CLUB TR - RWD,,BRZ
86,427,Daley Pagano,STREET GT - RWD,,M4
87,369,Igor Kesilyov,STREET GT - AWD,,MODEL S
