Heat 8 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MODIFIED - RWD,1:37.033,Supra #TA90
2,6,Michael Aumick,STREET MODIFIED - AWD,1:39.913,STI
3,71,Joel Morrison,TRACK MODIFIED - RWD,1:40.233,S2000
4,70,Dewey DeWitt,STREET MODIFIED - AWD,1:42.098,Boogeyman
5,135,Charlie Ensslin,UNLIMITED - AWD,1:42.725,STi
6,87,Team Twitch,STREET - RWD,1:43.104,M3
7,123,Chris Bickford,UNLIMITED - RWD,1:43.258,Camaro
8,64,Grant Mullet,STREET GT - RWD,1:44.154,Z06
9,330,Vladimir Skirda,STREET - AWD,1:44.634,STi
10,55,Charles Miller,STREET - AWD,1:44.777,Evo IX
11,460,Grant Walker,TRACK MODIFIED - RWD,1:44.889,Miata
12,7,Joshua Halka,STREET - AWD,1:44.986,Impreza WRX
13,52,Nicholas Gardner,TRACK MODIFIED - RWD,1:46.157,Shelby GT500
14,79,Nicholas Kohrs,STREET MODIFIED - FWD,1:46.316,Civic Si
15,511,Peter Granberg,STREET MODIFIED - RWD,1:46.923,BRZ
16,575,Clay Davidson,STREET MODIFIED - RWD,1:48.697,Mustang
17,495,Richard Cho,STREET - RWD,1:49.453,370z
18,77,Alex Artayet,STREET GT - RWD,1:51.951,M3
19,74,Grant Davidson,STREET - FWD,1:55.606,Integra
20,197,Mechanical Advantage Unlimited,UNLIMITED - AWD,1:57.383,Sti
21,60,Mark Brylo,STREET - AWD,1:58.830,Evo
22,66,Ben Thorn,STREET - FWD,2:00.424,Civic
23,321,Teagan Thostenson,STREET - AWD,2:00.780,STi
24,62,Brian Blaine,TRACK MODIFIED - RWD,2:03.984,Rx7
25,17,Ryan Frew,STREET GT - RWD,2:04.720,Boxster S
26,56,Patrick Hardin,STREET - FWD,2:05.703,Civic Si
27,48,Torry Skurski,STREET - RWD,2:06.467,328i
28,651,Charlie Moua,STREET - FWD,2:08.600,Civic
29,85,Phiona Lou,STREET - RWD,2:08.795,S2000
30,129,Matt Williams,SUNDAE CUP / SPECFIT - FWD,2:11.112,Fit
31,139,Kevin Head,SUNDAE CUP / SPECFIT - FWD,2:14.473,Fit
32,11,Brandon Ham,STREET GT - RWD,2:15.475,911
33,31,Bart Goldenbeld,TRACK MODIFIED - RWD,2:17.582,Miata
34,296,Ryan McGriff,TRACK MODIFIED - RWD,2:22.820,SC400
