Heat 8 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
Pos,No.,Name,Class,Overall BestTm,Model/Engine
1,459,Brad Perkins,UNLIMITED - RWD,1:38.294,M3
2,6,Michael Aumick,STREET MOD - AWD,1:39.973,Sti
3,70,Dewey DeWitt,STREET MOD - AWD,1:42.146,Impreza L (Boogeyman)
4,28,Peter Zhang,STREET MOD - AWD,1:42.326,Impreza WRX
5,437,Cory Ross,TRACK MOD - RWD,1:44.065,M3
6,7,Joshua Halka,STREET - AWD,1:44.510,Impreza WRX
7,109,Dana Basinski,CLUB TR - RWD,1:46.257,Brz
8,55,Charles Miller,STREET - AWD,1:46.396,Evo 9
9,10,Kyoo Lee,STREET - AWD,1:46.959,Evo
10,511,Peter Granberg,STREET MOD - RWD,1:46.978,BRZ
11,207,Adam Wood,STREET - AWD,1:47.243,Impreza
12,255,Ryan Seiler,CLUB TR - RWD,1:47.732,S2000
13,900,Ian Creps,STREET - FWD,1:47.977,Type R
14,527,Jackson Jensen,CLUB TR - RWD,1:49.910,S2000
15,9,Drew Turner,CLUB TR - RWD,1:50.067,S2000
16,234,Brad Riemann,STREET - AWD,1:52.749,Focus RS
17,540,Douglas Hills,TRACK MOD - FWD,1:52.981,Civic
18,629,Jiaqi Li,STREET GT - RWD,1:53.139,Julia
19,46,Nehru Cheddie,TRACK MOD - RWD,1:54.292,M3
20,424,Michael Norman,STREET - AWD,1:56.415,STI Hatchback
21,809,Team MVP,CLUB TR - RWD,1:57.020,FRS
22,48,Torry Skurski,STREET - RWD,1:58.983,328i
23,129,Matt Williams,SUNDAE CUP - FWD,2:01.237,Fit
24,139,Team Brap,SUNDAE CUP - FWD,2:01.325,Fit
25,411,Hard Times Racing,SUNDAE CUP - FWD,2:03.904,Fit
26,702,IR Racing,SUNDAE CUP - FWD,2:07.648,Fit
27,926,James Morgan,SUNDAE CUP - FWD,2:07.724,Fit
28,600,Dalton Klein,SUNDAE CUP - FWD,2:07.726,Fit
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
45,,,,,
46,,,,,
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
