Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,5,Luke McGrew,TRACK MODIFIED - RWD,1:28.701,Viper ACR
2,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,1:32.373,Impreza L
3,357,Dan Lewis,STREET MODIFIED - RWD,1:32.793,S2000
4,221,shawn krebsbach,STREET MODIFIED - AWD,1:33.093,Lancer Evolution 9
5,90,Kevin Boehm,TRACK MODIFIED - FWD,1:33.576,Civic Si Coupe
6,130,Coby Shield,STREET GT - RWD,1:33.919,Camaro
7,71,Joel Morrison,TRACK MODIFIED - RWD,1:34.061,s2000
8,984,Stan Fayngold,STREET MODIFIED - RWD,1:34.190,FR-S
9,62,Brian Blaine,TRACK MODIFIED - RWD,1:34.853,Rx7
10,0,Cars and Coffee Survivor Racing,STREET GT - RWD,1:34.907,Mustang
11,34,Austin Hertel,STREET - RWD,1:35.426,370z
12,110,Chinchi Chiang,STREET MODIFIED - FWD,1:35.508,Civic Type-R
13,420,levi brown,TRACK MODIFIED - FWD,1:35.825,civic
14,575,Clay Davidson,STREET MODIFIED - RWD,1:36.080,Mustang
15,706,Dan Simms,STREET GT - RWD,1:36.492,Corvette
16,174,James Rauck,STREET - FWD,1:36.974,Type R
17,150,Anthony Leclerc,STREET - RWD,1:37.684,4C
18,625,Sam Bosnian,STREET - RWD,1:38.822,350z Nismo
19,86,Jackie Ding,STREET MODIFIED - RWD,,S2000
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
45,,,,,
46,,,,,
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
