Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,714,Sasha Anis,UNLIMITED - RWD,51.193,350Z
2,338,Ernestas Puzelis,UNLIMITED - RWD,53.871,CORVETTE C6
3,33,Chris Boersma,TRACK MOD - FWD,55.039,CIVIC
4,70,Dewey Dewitt,STREET MOD - AWD,55.264,IMPREZA
5,500,Steven Luca,UNLIMITED - RWD,55.332,MUSTANG
6,878,James Houghton,STREET MOD - FWD,55.936 DQ,CIVIC
7,319,Stefano Lucente,UNLIMITED - RWD,55.953,M2
8,713,William Auyeung,UNLIMITED - FWD,56.045,RSX
9,232,Andrew Dekoning,TRACK MOD - AWD,56.317,MODEL S
10,6,Michael Aumick,STREET MOD - AWD,56.605,IMPREZA
11,14,Kal Fortner,STREET MOD - RWD,57.252,AMG GT S
12,167,Michael Kosior,STREET MOD - AWD,57.713,LANCER
13,632,Chris Ferraro,STREET MOD - RWD,57.817,M3
14,555,Joe Mielke,STREET - AWD,57.882,WRX STI
15,109,Dana Basinski,CLUB TR - RWD,58.251,BRZ
16,330,James Houghton,CLUB TR - FWD,58.445 DQ,CSX
17,34,Andy Voelkel,STREET GT - RWD,58.459,CORVETTE
18,145,Devin Hofmann,STREET MOD - AWD,58.652,WRX
19,404,David Bamforth,TRACK MOD - RWD,58.762,CAYMAN
20,369,Igor Kesilyov,TRACK MOD - AWD,58.837,MODEL 3
21,727,Mario Mirone,CLUB TR - FWD,59.101,CIVIC
22,28,Knottfast Motorsports,TRACK MOD - RWD,59.164,FR-S
23,187,Keenan Prusank,STREET GT - RWD,59.196,CAMARO
24,511,Peter Granberg,CLUB TR - RWD,59.298,BRZ
25,418,Blake Fitzgerald,CLUB TR - RWD,59.312,S2000
26,531,Evan Weider,CLUB TR - FWD,59.320,CIVIC
27,470,Eddy Segal,STREET - FWD,59.353,CIVIC
28,71,Kevin Horn,STREET GT - RWD,59.450,CAMARO
29,2,Connor Gallagher,STREET GT - AWD,59.490,GT-R
30,275,Steven Mahadeo,TRACK MOD - FWD,59.587,CIVIC
31,514,Evan Mclaren,CLUB TR - FWD,59.735,INTEGRA
32,868,Steven Cheng,STREET GT - RWD,1:00.004,M3
33,82,Jaime Santos,STREET - FWD,1:00.127,FOCUS
34,925,Evan Motl,CLUB TR - RWD,1:00.206,S2000
35,212,Chris Smith,TRACK MOD - RWD,1:00.362,1 SERIES
36,987,Raul Mora,TRACK MOD - AWD,1:00.372,IMPREZA
37,991,Michael Budai,CLUB TR - FWD,1:00.389,CIVIC
38,230,Daniel Persing,CLUB TR - RWD,1:00.533,BRZ
39,64,Alex Westergaard,TRACK MOD - RWD,1:00.540,S2000
40,194,Mike Callaway,STREET - AWD,1:00.592,IMPREZA
41,313,Otto Munoz,CLUB TR - RWD,1:00.665,S2000
42,495,Richard Cho,STREET - RWD,1:00.740,370Z
43,80,Chris Nahill,CLUB TR - RWD,1:00.818,BRZ
44,880,Dead Boiz Racing,CLUB TR - RWD,1:00.934,FR-S
45,49,Christopher Acosta,CLUB TR - FWD,1:01.009,CIVIC
46,994,Nathan Brown,STREET - FWD,1:01.230,GTI
47,53,Benson Tai,CLUB TR - RWD,1:01.332,S2000
48,155,Michael Pagano,STREET GT - RWD,1:01.488,M4
49,464,Nicholas Babin,CLUB TR - RWD,1:01.601,MX-5 MIATA
50,442,Logan Geyer,CLUB TR - RWD,1:01.698,BRZ
51,92,Nate Vincent,TRACK MOD - RWD,1:01.721,190E
52,21,Devin Herndon,STREET - FWD,1:02.339,GLA
53,69,Cody Umbaugh,STREET - FWD,1:02.599,CIVIC
