Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MODIFIED - RWD,1:38.823,GR Supra
2,313,Tadas Karlinskas,UNLIMITED - RWD,1:39.656,Cayman
3,6,Michael Aumick,STREET MODIFIED - AWD,1:42.391,Impreza
4,79,Nicholas Kohrs,STREET MODIFIED - FWD,1:42.558,Civic
5,52,Nicholas Gardner,UNLIMITED - RWD,1:42.834,Mustang
6,70,Eric (Dewey) DeWitt,STREET MODIFIED - AWD,1:43.397,Impreza
7,623,Stan Fayngold,STREET - AWD,1:43.571,Lancer
8,100,Andy Hollis,TRACK MODIFIED - RWD,1:43.794,720S
9,109,Dana Basinski,CLUB TR - RWD,1:44.312,BRZ
10,7,Joshua Halka,STREET - AWD,1:44.315,Impreza
11,241,Lali Nyiri,TRACK MODIFIED - AWD,1:44.769,Skyline GT-R
12,531,Evan Weider,CLUB TR - FWD,1:45.122,Civic
13,106,Jason Kanakry,STREET MODIFIED - RWD,1:45.232,720S
14,350,Steve Luca,STREET GT - RWD,1:45.336,Mustang
15,55,Charles Miller,STREET - AWD,1:45.374,Lancer
16,266,Derek Mews,STREET - RWD,1:45.602,Z
17,206,Dalton Klein,TRACK MODIFIED - RWD,1:46.028,Corvette
18,62,Brian Blaine,TRACK MODIFIED - RWD,1:46.329,RX-7
19,627,Mario Mirone,CLUB TR - FWD,1:46.468 UO,Civic
20,437,Cory Ross,TRACK MODIFIED - RWD,1:46.788,M3
21,570,Kyle Magnuson,STREET GT - RWD,1:46.795,Cayman
22,304,Luke Records,STREET GT - RWD,1:47.352,Corvette
23,347,Nicholas Hendrix,STREET GT - RWD,1:48.195,Corvette
24,103,Brandon Oglesby,TRACK MODIFIED - RWD,1:48.436,135
25,310,Mike Coons,STREET - AWD,1:48.638,Impreza
26,260,Alex Roy,TRACK MODIFIED - RWD,1:48.672,M3
27,35,Alex Westergaard,STREET MODIFIED - RWD,1:48.775,S2000
28,880,Shane Patza,CLUB TR - RWD,1:49.038,FR-S
29,171,Andrius Bertulis,UNLIMITED - RWD,1:49.126,RC F
30,600,Jeffrey West,STREET - AWD,1:49.581,Impreza
31,511,Peter Granberg,CLUB TR - RWD,1:49.792,BRZ
32,610,Fez Babar,CLUB TR - RWD,1:49.913,GR86
33,469,Rich Enriquez,STREET MODIFIED - RWD,1:50.564,GR Supra
34,73,James King,SUPER UNLIMITED - RWD,1:50.625,SR3 RS
35,226,Jerry Liu,STREET MODIFIED - RWD,1:50.682,GR Supra
36,258,Brent Schneekloth,STREET - AWD,1:50.726,Lancer
37,727,Trey Tyler,STREET MODIFIED - AWD,1:50.750,WRX
38,89,Brandon Hodge,STREET GT - RWD,1:50.784,GR Supra
39,199,Ian Flavin,CLUB TR - RWD,1:50.842,BRZ
40,38,Ernestas Puzelis,CLUB TR - RWD,1:51.373,S2000
41,654,Nick Aegerter,STREET - AWD,1:51.395,Focus
42,218,Matt Thompson,TRACK MODIFIED - RWD,1:51.784,Mustang
43,320,Nathan Poulson,CLUB TR - RWD,1:51.846,BRZ
44,150,Alex Moss,CLUB TR - RWD,1:51.992,S2000
45,41,Foster Johnson,CLUB TR - RWD,1:52.295 UO,S2000
46,700,Tom Halka,STREET - AWD,1:52.397,Impreza
47,510,Piero Pucci,CLUB TR - RWD,1:52.990,2013
48,567,Wilson Racing,CLUB TR - RWD,1:53.052,MX-5 Miata
49,46,Ru Cheddie,STREET - RWD,1:53.575,M3
50,9,Drew Turner,CLUB TR - RWD,1:53.941,S2000
51,13,Jerami Bailey,CLUB TR - RWD,1:54.164,FR-S
52,2,Ryan Dussex,UNLIMITED - AWD,1:54.604,Impreza
53,234,Brad Riemann,STREET - AWD,1:54.798,Focus
54,740,Alexis Fregoso,CLUB TR - FWD,1:55.022,RSX
55,262,Derrick (Dex) Maske,STREET MODIFIED - RWD,1:55.221,S2000
56,163,Duston Nixon,STREET - RWD,1:55.701,350Z
57,750,She Breaks He Fixes,CLUB TR - RWD,1:55.853,FR-S
58,402,Graham Gaylord,STREET GT - AWD,1:55.947,S3
59,373,Ivan Onofriiciuc,STREET - RWD,1:56.104,370Z
60,540,Doug Hills,TRACK MODIFIED - FWD,1:56.201,Civic
61,309,Tony Starks,STREET - FWD,1:57.810,TL
62,673,Sam Narrow,STREET GT - RWD,1:58.335,Corvette
63,205,Neal Scharte,STREET MODIFIED - RWD,1:58.930,RX-8
64,736,Cody Smith,STREET MODIFIED - RWD,1:59.325,Cutlass
65,369,Lucas Urban,SUNDAE CUP - FWD,1:59.671,ZX2
66,130,Jim Smitholene,SUNDAE CUP - FWD,2:00.607,Fit
67,244,Aaron Cooper,SUNDAE CUP - FWD,2:01.749,Fit
68,92,Brad Smith,SUNDAE CUP - FWD,2:01.776,Fit
69,411,Kyle Carstens,SUNDAE CUP - FWD,2:03.287,Fit
70,826,Jake Abbott,SUNDAE CUP - FWD,2:03.368,Fit
71,594,Rory Lonergan,SUNDAE CUP - FWD,2:04.141,Fit
72,732,Aaron Dukes,CLUB TR - FWD,2:04.234,RSX
73,273,Adam Pessetto,CLUB TR - FWD,2:05.289,Fit
74,47,Nick Lucchesi,STREET - FWD,2:05.550,Civic
75,84,Trip Walker,SUNDAE CUP - FWD,2:07.139,Fit
76,943,Rock's Trailer Sales,SUNDAE CUP - FWD,2:07.139,Civic
77,362,Mark Bucheit,CLUB TR - FWD,2:07.403,Fit
78,235,Anthony Novelli,SUNDAE CUP - FWD,2:07.593,Fit
79,269,Christian Wendland,SUNDAE CUP - FWD,2:13.138,Fit
80,42,Brandt Vircks,SUNDAE CUP - AWD,2:16.411,Legacy
81,804,Joey Vance,SUNDAE CUP - FWD,2:16.450,Fit
82,119,Ted Xavier,CLUB TR - RWD,,124 Spider
83,918,Nick Anderson,UNLIMITED - RWD,,Viper
84,737,Alex Lundeen,STREET - FWD,,SPEED3
