Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,1:33.076,Corvette
2,86,Jackie Ding,STREET MODIFIED - RWD,1:36.349,GR Supra
3,100,Andy Hollis,TRACK MODIFIED - RWD,1:38.995,720S
4,52,Nicholas Gardner,UNLIMITED - RWD,1:39.736,Mustang
5,313,Tadas Karlinskas,UNLIMITED - RWD,1:39.795,Cayman
6,79,Nicholas Kohrs,STREET MODIFIED - FWD,1:40.199,Civic
7,6,Michael Aumick,STREET MODIFIED - AWD,1:40.262,Impreza
8,918,Nick Anderson,UNLIMITED - RWD,1:40.766,Viper
9,106,Jason Kanakry,STREET MODIFIED - RWD,1:41.015,720S
10,7,Joshua Halka,STREET - AWD,1:41.557,Impreza
11,62,Brian Blaine,TRACK MODIFIED - RWD,1:41.875,RX-7
12,623,Stan Fayngold,STREET - AWD,1:42.021,Lancer
13,74,Grant Davidson,CLUB TR - FWD,1:43.419,Integra
14,2,Ryan Dussex,UNLIMITED - AWD,1:43.737,Impreza
15,55,Charles Miller,STREET - AWD,1:43.848,Lancer
16,206,Dalton Klein,TRACK MODIFIED - RWD,1:44.026,Corvette
17,35,Alex Westergaard,STREET MODIFIED - RWD,1:44.050,S2000
18,109,Dana Basinski,CLUB TR - RWD,1:44.128,BRZ
19,171,Andrius Bertulis,UNLIMITED - RWD,1:44.414,RC F
20,570,Kyle Magnuson,STREET GT - RWD,1:44.844,Cayman
21,226,Jerry Liu,STREET MODIFIED - RWD,1:44.881,GR Supra
22,103,Brandon Oglesby,TRACK MODIFIED - RWD,1:45.027,135
23,347,Nicholas Hendrix,STREET GT - RWD,1:45.149,Corvette
24,627,Mario Mirone,CLUB TR - FWD,1:45.307 UO,Civic
25,531,Evan Weider,CLUB TR - FWD,1:45.334,Civic
26,437,Cory Ross,TRACK MODIFIED - RWD,1:45.445,M3
27,310,Mike Coons,STREET - AWD,1:45.704,Impreza
28,266,Derek Mews,STREET - RWD,1:46.137,Z
29,511,Peter Granberg,CLUB TR - RWD,1:46.198,BRZ
30,258,Brent Schneekloth,STREET - AWD,1:46.384,Lancer
31,727,Trey Tyler,STREET MODIFIED - AWD,1:46.710,WRX
32,610,Fez Babar,CLUB TR - RWD,1:47.094,GR86
33,469,Rich Enriquez,STREET MODIFIED - RWD,1:47.250,GR Supra
34,260,Alex Roy,TRACK MODIFIED - RWD,1:47.292,M3
35,89,Brandon Hodge,STREET GT - RWD,1:47.782,GR Supra
36,654,Nick Aegerter,STREET - AWD,1:47.788,Focus
37,880,Shane Patza,CLUB TR - RWD,1:47.874,FR-S
38,600,Jeffrey West,STREET - AWD,1:47.980,Impreza
39,218,Matt Thompson,TRACK MODIFIED - RWD,1:48.164,Mustang
40,736,Cody Smith,STREET MODIFIED - RWD,1:48.342,Cutlass
41,9,Drew Turner,CLUB TR - RWD,1:48.521,S2000
42,73,James King,SUPER UNLIMITED - RWD,1:48.649,SR3 RS
43,41,Foster Johnson,CLUB TR - RWD,1:48.697,S2000
44,700,Tom Halka,STREET - AWD,1:49.296,Impreza
45,13,Jerami Bailey,CLUB TR - RWD,1:49.328,FR-S
46,320,Nathan Poulson,CLUB TR - RWD,1:49.391,BRZ
47,750,She Breaks He Fixes,CLUB TR - RWD,1:49.483,FR-S
48,38,Ernestas Puzelis,CLUB TR - RWD,1:49.533,S2000
49,309,Tony Starks,STREET - FWD,1:49.676,TL
50,402,Graham Gaylord,STREET GT - AWD,1:49.920,S3
51,199,Ian Flavin,CLUB TR - RWD,1:50.164,BRZ
52,373,Ivan Onofriiciuc,STREET - RWD,1:50.498,370Z
53,510,Piero Pucci,CLUB TR - RWD,1:51.154,FR-S
54,28,Knottfast Motorsports,CLUB TR - RWD,1:51.223,FR-S
55,234,Brad Riemann,STREET - AWD,1:52.117,Focus
56,567,Wilson Racing,CLUB TR - RWD,1:52.340,MX-5 Miata
57,262,Derrick (Dex) Maske,STREET MODIFIED - RWD,1:53.038,S2000
58,673,Sam Narrow,STREET GT - RWD,1:53.154,Corvette
59,205,Neal Scharte,STREET MODIFIED - RWD,1:53.392,RX-8
60,740,Alexis Fregoso,CLUB TR - FWD,1:53.773,RSX
61,163,Duston Nixon,STREET - RWD,1:53.928,350Z
62,244,Aaron Cooper,SUNDAE CUP - FWD,1:58.158,Fit
63,130,Jim Smitholene,SUNDAE CUP - FWD,1:58.984,Fit
64,92,Brad Smith,SUNDAE CUP - FWD,1:59.280,Fit
65,411,Kyle Carstens,SUNDAE CUP - FWD,2:00.756,Fit
66,273,Adam Pessetto,CLUB TR - FWD,2:00.774,Fit
67,732,Aaron Dukes,CLUB TR - FWD,2:01.197,RSX
68,943,Rock's Trailer Sales,SUNDAE CUP - FWD,2:01.223,Civic
69,826,Jake Abbott,SUNDAE CUP - FWD,2:01.245,Fit
70,47,Nick Lucchesi,STREET - FWD,2:01.489,Civic
71,235,Anthony Novelli,SUNDAE CUP - FWD,2:02.027,Fit
72,594,Rory Lonergan,SUNDAE CUP - FWD,2:02.516,Fit
73,84,Trip Walker,SUNDAE CUP - FWD,2:04.554,Fit
74,804,Joey Vance,SUNDAE CUP - FWD,2:05.576,Fit
75,362,Mark Bucheit,CLUB TR - FWD,2:05.723,Fit
76,269,Christian Wendland,SUNDAE CUP - FWD,2:06.253,Fit
77,42,Brandt Vircks,SUNDAE CUP - AWD,2:09.675,Legacy
