Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MODIFIED - RWD,1:26.898,GR Supra
2,991,Jimmy Rauck,TRACK MODIFIED - RWD,1:28.304,911 GT2RS
3,150,Alex Moss,STREET MODIFIED - RWD,1:29.590,S2000
4,377,Allen Ma,TRACK MODIFIED - RWD,1:31.445,GT3RS
5,623,Stan Fayngold,STREET - AWD,1:32.418,Evo X
6,54,Jaime Santos,STREET MODIFIED - RWD,1:32.523,1M
7,329,Alex Li,TRACK MODIFIED - RWD,1:32.666,911 GT3
8,74,Grant Davidson,CLUB TR - FWD,1:32.950,GSR
9,52,Nicholas Gardner,STREET UNLIMITED - RWD,1:33.010,GT500
10,109,Dana Basinski,CLUB TR - RWD,1:33.062,BRZ
11,35,Alex Westergaard,STREET MODIFIED - RWD,1:33.094,S2000
12,7,Josh Halka,STREET - AWD,1:33.785,WRX
13,9,Drew Turner,STREET MODIFIED - RWD,1:34.036,Supra
14,171,Andrius Bertulis,UNLIMITED - RWD,1:34.053,RC F
15,172,Anish Ramrakhyani,CLUB TR - RWD,1:34.358,S2000
16,63,Luca Barberis,STREET - AWD,1:34.396,Lancer Evolution 9
17,829,Tim Fleury,TRACK MODIFIED - RWD,1:34.496,Camaro
18,363,Mike Kubiak,STREET GT - RWD,1:34.736,Corvette
19,226,Jerry Liu,STREET MODIFIED - RWD,1:34.804,GR Supra
20,350,Steve Luca,STREET GT - RWD,1:34.884,GT350R
21,313,Zachary Moore,STREET MODIFIED - RWD,1:34.906,Corvette
22,333,Tony Barber,STREET - AWD,1:34.964,Model 3 Performance
23,334,Jim Smitholene,CLUB TR - RWD,1:35.020,S2000
24,525,Christopher Quashnie,TRACK MODIFIED - RWD,1:35.134,Camaro ZL1 1LE
25,266,Derek Mews,STREET - RWD,1:35.815,370z
26,531,Evan Weider,CLUB TR - FWD,1:35.956,Civic
27,41,Foster Johnson,CLUB TR - RWD,1:36.258,S2000
28,511,Peter Granberg,CLUB TR - RWD,1:36.495,BRZ
29,27,Mario Mirone,CLUB TR - FWD,1:36.525,Civic
30,610,Fez Babar,CLUB TR - RWD,1:36.592,GR86
31,869,Kevin Vo,CLUB TR - RWD,1:36.653,FR-S
32,50,Ruben Manrique,STREET GT - RWD,1:36.699,Supra
33,968,Matthew Davey,STREET MODIFIED - FWD,1:36.759,Focus ST
34,12,Matthew Koval,CLUB TR - RWD,1:36.825,S2000
35,931,Brad Moore,STREET GT - RWD,1:36.898,M2
36,310,Mike Coons,STREET - AWD,1:37.548,WRX Sti
37,44,Joel Phillips,TRACK MODIFIED - RWD,1:37.653,Carrera S
38,827,Vito Jin,STREET - RWD,1:37.665,M3
39,351,Michael Barnes,STREET GT - RWD,1:37.764,Shelby GT350
40,470,Edward Segal,STREET - FWD,1:38.225,Civic Type R
41,205,Neal Scharte,STREET MODIFIED - RWD,1:38.333,Rx8
42,284,Ido Waksman,CLUB TR - RWD,1:38.734,128i
43,316,Phillip Jue,STREET - RWD,1:38.976,350Z
44,373,Ivan Onofriiciuc,STREET - RWD,1:40.104,370z
45,388,Eric Jancsovics,CLUB TR - RWD,1:40.312,BRZ
46,46,Nehru Cheddie,STREET - RWD,1:40.413,E46 M3
47,519,Malindima Sampa,STREET - RWD,1:40.898,350Z
48,238,Garrett Gloceri,CLUB TR - RWD,1:41.198,RX-8
49,113,Trip Walker,CLUB TR - RWD,1:41.254,FR-S
50,828,Matthew Smith,CLUB TR - RWD,1:41.270,S2000
51,736,Cody Smith,STREET MODIFIED - RWD,1:41.475,Cutlass
52,107,Andre Wenzel,STREET MODIFIED - FWD,1:41.661,RX-7
53,230,Team NRB,CLUB TR - FWD,1:41.665,Celica GT
54,20,Arthur Dvortsen,CLUB TR - RWD,1:42.283,MX-5
55,442,Logan Geyer,CLUB TR - RWD,1:42.667,BRZ
56,743,Devin Giles,STREET MODIFIED - RWD,1:42.764,Cayman S
57,700,Thomas Halka,STREET - AWD,1:43.875,RS
58,510,Piero Pucci,CLUB TR - RWD,1:45.049,FRS
59,169,Dan Mai,CLUB TR - RWD,1:45.203,325i
60,998,Thomas Bitterman,CLUB TR - FWD,1:46.318,Civic Si
61,96,Sean Heneghan,CLUB TR - FWD,1:46.343,Civic Si
62,826,Jacob Abbott,SUNDAE CUP - FWD,1:46.818,Fit
63,47,Nicholas Lucchesi,STREET - FWD,1:47.407,Civic
64,28,Azmath Mohammed,CLUB TR - RWD,1:47.772,FR-S
65,235,Anthony Novelli,SUNDAE CUP - FWD,1:49.374,Fit
66,594,Rory Lonergan,SUNDAE CUP - FWD,1:49.386,Fit
67,412,Joe Sabol,STREET - FWD,1:50.337,TSX
68,92,Brad Smith,SUNDAE CUP - FWD,1:50.340,Fit
69,144,Kal/Daniel Als Autobody,UNLIMITED - AWD,1:50.385,S4
70,37,Ekow Mensah,CLUB TR - RWD,1:50.578,Miata
71,771,Aric Streeter,SUNDAE CUP - FWD,1:50.821,Cooper
72,967,Samuel Gwatkin,STREET GT - RWD,1:51.267,Mustang Cobra
73,201,Faaez Dar,SUNDAE CUP - FWD,1:52.109,Fit
74,8,Christopher Wolf,SUNDAE CUP - FWD,1:53.331,Fit
75,411,Kyle Carstens,SUNDAE CUP - FWD,1:53.558,Fit
76,909,Becky Burton,SUNDAE CUP - FWD,1:54.900,Mazda 2
77,725,Erik Voelkle,SUNDAE CUP - FWD,1:55.705,Fit
78,16,Anish Ramrakhyani,STREET - RWD,,Cayman T
79,95,Darian Taggart,CLUB TR - RWD,,S2000
