Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,150,Alex Moss,STREET MODIFIED - RWD,1:29.099,S2000
2,54,Jaime Santos,STREET MODIFIED - RWD,1:31.562,1M
3,991,Jimmy Rauck,TRACK MODIFIED - RWD,1:31.600,911 GT2RS
4,35,Alex Westergaard,STREET MODIFIED - RWD,1:31.873,S2000
5,623,Stan Fayngold,STREET - AWD,1:32.098,Evo X
6,63,Luca Barberis,STREET - AWD,1:32.442,Lancer Evolution 9
7,52,Nicholas Gardner,UNLIMITED - RWD,1:32.693,GT500
8,74,Grant Davidson,CLUB TR - FWD,1:32.946,GSR
9,525,Christopher Quashnie,TRACK MODIFIED - RWD,1:33.102,Camaro ZL1 1LE
10,109,Dana Basinski,CLUB TR - RWD,1:33.212,BRZ
11,171,Andrius Bertulis,UNLIMITED - RWD,1:34.121,RC F
12,334,Jim Smitholene,CLUB TR - RWD,1:34.518,S2000
13,27,Mario Mirone,CLUB TR - FWD,1:34.604,Civic
14,829,Tim Fleury,TRACK MODIFIED - RWD,1:34.911,Camaro
15,531,Evan Weider,CLUB TR - FWD,1:34.932,Civic
16,511,Peter Granberg,CLUB TR - RWD,1:35.232,BRZ
17,968,Matthew Davey,STREET MODIFIED - FWD,1:35.471,Focus ST
18,610,Fez Babar,CLUB TR - RWD,1:35.737,GR86
19,310,Mike Coons,STREET - AWD,1:35.800,WRX Sti
20,470,Edward Segal,STREET - FWD,1:36.347,Civic Type R
21,869,Kevin Vo,CLUB TR - RWD,1:36.493,FR-S
22,700,Thomas Halka,STREET - AWD,1:36.539,RS
23,284,Ido Waksman,CLUB TR - RWD,1:36.942,128i
24,107,Andre Wenzel,STREET MODIFIED - FWD,1:37.163,RX-7
25,144,Kal/Daniel Als Autobody,UNLIMITED - AWD,1:37.272,S4
26,827,Vito Jin,STREET - RWD,1:37.434,M3
27,19,Scott Hollingsworth,STREET MODIFIED - RWD,1:37.512,S2000
28,736,Cody Smith,STREET MODIFIED - RWD,1:37.561,Cutlass
29,205,Neal Scharte,STREET MODIFIED - RWD,1:37.887,Rx8
30,316,Phillip Jue,STREET - RWD,1:38.288,350Z
31,388,Eric Jancsovics,CLUB TR - RWD,1:38.450,BRZ
32,238,Garrett Gloceri,CLUB TR - RWD,1:39.052,RX-8
33,377,Allen Ma,TRACK MODIFIED - RWD,1:39.688,GT3RS
34,28,Azmath Mohammed,CLUB TR - RWD,1:40.641,FR-S
35,96,Sean Heneghan,CLUB TR - FWD,1:40.774,Civic Si
36,20,Arthur Dvortsen,CLUB TR - RWD,1:40.977,MX-5
37,519,Malindima Sampa,STREET - RWD,1:41.387,350Z
38,998,Thomas Bitterman,CLUB TR - FWD,1:42.077,Civic Si
39,510,Piero Pucci,CLUB TR - RWD,1:42.218,FRS
40,373,Ivan Onofriiciuc,STREET - RWD,1:42.661,370z
41,828,Matthew Smith,CLUB TR - RWD,1:43.142,S2000
42,743,Devin Giles,STREET MODIFIED - RWD,1:44.061,Cayman S
43,169,Dan Mai,CLUB TR - RWD,1:45.009,325i
44,826,Jacob Abbott,SUNDAE CUP - FWD,1:47.782,Fit
45,771,Aric Streeter,SUNDAE CUP - FWD,1:49.382,Cooper
46,967,Samuel Gwatkin,STREET GT - RWD,1:49.799,Mustang Cobra
47,412,Joe Sabol,STREET - FWD,1:49.892,TSX
48,201,Faaez Dar,SUNDAE CUP - FWD,1:50.259,Fit
49,594,Rory Lonergan,SUNDAE CUP - FWD,1:50.678,Fit
50,37,Ekow Mensah,CLUB TR - RWD,1:50.827,Miata
51,235,Anthony Novelli,SUNDAE CUP - FWD,1:51.575,Fit
52,92,Brad Smith,SUNDAE CUP - FWD,1:51.892,Fit
53,969,Pete Lindberg,SUNDAE CUP - FWD,1:52.078,Fit
54,909,Becky Burton,SUNDAE CUP - FWD,1:52.349,Mazda 2
55,230,Team NRB,CLUB TR - FWD,1:52.470,Celica GT
56,8,Christopher Wolf,SUNDAE CUP - FWD,1:52.648,Fit
57,47,Nicholas Lucchesi,STREET - FWD,1:52.932,Civic
58,725,Erik Voelkle,SUNDAE CUP - FWD,1:55.599,Fit
