Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,41,James Houghton,UNLIMITED - FWD,1:23.505,Integra
2,5,Luke McGrew,TRACK MODIFIED - RWD,1:29.574,Viper ACR
3,711,Phillip Grabow,UNLIMITED - AWD,1:30.267,STI
4,188,DWIGHT KELLY,UNLIMITED - RWD,1:31.335,M3
5,222,Kevin Wesley,UNLIMITED - RWD,1:31.359,Challenger Hellcat Redeye
6,33,Chris Boersma,TRACK MODIFIED - FWD,1:32.090,Civic
7,71,Joel Morrison,TRACK MODIFIED - RWD,1:32.169,s2000
8,106,Feras Qartoumy,TRACK MODIFIED - RWD,1:32.462,Corvette Z06
9,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,1:33.001,Impreza L
10,715,Blue By You Racing,STREET MODIFIED - RWD,1:33.056,Mustang Boss 302
11,520,Andrew Cassidy,UNLIMITED - RWD,1:33.154,RX-7
12,163,Tony Fuentes,TRACK MODIFIED - RWD,1:34.192,M4
13,412,Sally McNulty,STREET MODIFIED - AWD,1:34.228,Sti
14,927,Alex Gallardo,UNLIMITED - RWD,1:34.549,350Z
15,714,Blue By You Racing,UNLIMITED - RWD,1:34.680,Mustang
16,285,Brian Tyson,TRACK MODIFIED - FWD,1:34.933,Focus ST
17,286,Hamilton Harris,TRACK MODIFIED - RWD,1:35.130,Exige
18,130,Coby Shield,STREET GT - RWD,1:35.721,Camaro
19,86,Jackie Ding,STREET MODIFIED - RWD,1:36.113,GR Supra #TA90
20,55,Michael Pagano,STREET MODIFIED - RWD,1:37.822,330ci
21,575,Clay Davidson,STREET MODIFIED - RWD,1:37.924,Mustang
22,716,Blue By You Racing,STREET MODIFIED - RWD,1:38.152,Corvette
23,34,Austin Hertel,STREET - RWD,1:38.223,370z
24,160,Nick Wehe,TRACK MODIFIED - RWD,1:38.230,S14
25,460,Grant Walker,UNLIMITED - RWD,1:38.253,Miata
26,28,Peter Zhang,STREET MODIFIED - AWD,1:38.281,WRX
27,916,Savanna Little,TRACK MODIFIED - RWD,1:38.673,350z
28,212,Kevin Wesley,TRACK MODIFIED - RWD,1:39.249,Challenger Scat Pack
29,88,Fiona Lou,STREET MODIFIED - RWD,1:39.844,S2000
30,127,Mark Thomsen,TRACK MODIFIED - AWD,1:39.937,GTR
31,90,Kevin Boehm,TRACK MODIFIED - FWD,1:40.059,Civic Si Coupe
32,136,Roderick Summers,STREET MODIFIED - RWD,1:40.446,G35
33,10,Yo Keutla,STREET GT - RWD,1:40.526,Cayman S
34,212,Jeff Mccullough,STREET GT - RWD,1:40.527,Corvette
35,299,Nishant Patel,UNLIMITED - RWD,1:40.815,350z
36,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,1:40.841,Miata
37,60,Mark Brylo,STREET - AWD,1:40.992,Lancer Evolution
38,62,Brian Blaine,TRACK MODIFIED - RWD,1:41.006,Rx7
39,79,Frederico Assuncao,TRACK MODIFIED - AWD,1:41.185,Jetta GLI
40,500,Chris Allen,STREET GT - RWD,1:41.503,Mustang GT
41,36,Ben Mich,STREET MODIFIED - RWD,1:41.511,RX-7
42,555,Dainius Radzevicius,STREET - AWD,1:41.519,Impreza wrx sti
43,545,Ron Ewerth,UNLIMITED - RWD,1:41.545,818R
44,777,Joshua Halka,STREET - AWD,1:41.742,WRX
45,133,Corrin Tyson,STREET - FWD,1:42.083,Civic Type R
46,183,Hunter Harris,STREET GT - RWD,1:42.130,Exige
47,871,Kamil Dziwisz,TRACK MODIFIED - FWD,1:42.257,Rsx
48,190,Chinchi Chiang,STREET GT - RWD,1:43.208,GR Supra
49,318,Matthew Thompson,TRACK MODIFIED - RWD,1:43.440,Mustang
50,259,Nathan Park,STREET MODIFIED - AWD,1:43.457,Evo X
51,300,Erik Jacobs,TRACK MODIFIED - RWD,1:43.494,SC300
52,46,Nehru Cheddie,STREET - RWD,1:44.471,M3
53,234,Brad Riemann,STREET - AWD,1:44.625,Focus RS
54,787,Gary Burris jr,STREET GT - AWD,1:44.932,Skyline GTR
55,505,Tim Beek,STREET - RWD,1:45.171,S2000
56,14,Kal Fortner,STREET MODIFIED - AWD,1:45.414,S4
57,137,Sean Chapman,STREET MODIFIED - AWD,1:45.986,WRX
58,981,Sarah Coleman,STREET - RWD,1:46.487,Caymen S 981
59,24,Les Epps,STREET - FWD,1:46.859,Integra
60,120,Jason Jones,TRACK MODIFIED - RWD,1:47.014,350z
61,226,Ian Jagor,STREET - RWD,1:47.067,335i Touring
62,224,Casey Heldman,STREET - RWD,1:47.615,BRZ Limited w/ Performance Package
63,312,TF Works,STREET MODIFIED - FWD,1:47.781,RSX
64,350,Dhruv Bhavsar,STREET - AWD,1:47.955,Focus RS
65,401,silvio zucchet,STREET - RWD,1:48.472,BRZ
66,310,Toyota Racing,TRACK MODIFIED - FWD,1:49.148,Avalon
67,680,Liam Laurence,STREET MODIFIED - AWD,1:49.261,Impreza
68,20,Erik Meadows,TRACK MODIFIED - RWD,1:49.555,Miata
69,319,Alejandro Campos,STREET - RWD,1:50.243,S2000
70,162,Scott Johnston,TRACK MODIFIED - RWD,1:51.009,Miata
71,333,Brayden Connolly,TRACK MODIFIED - RWD,1:51.341,X1/9
72,277,Kevin Marques,STREET - FWD,1:51.391,Civic
73,959,James Wood,STREET MODIFIED - RWD,1:51.617,RX7
74,228,Brian Phillips,STREET GT - RWD,1:51.976,Skyline GTR
75,121,Joseph King,STREET - FWD,1:53.274,Festiva
76,886,Phillip Oliviera,STREET - RWD,1:54.519,FRS
77,48,Torry Skurski,TRACK MODIFIED - RWD,1:57.328,328i
78,424,Michael Norman,STREET - AWD,1:57.624,STi Hatch
79,325,Michael Hoffman,ROADSTER MODIFIED - RWD,1:57.697,Miata
80,138,David Bruner,ROADSTER MODIFIED - RWD,2:02.073,Miata
81,113,William Au-Yeung,UNLIMITED - FWD,,Civic
