Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,113,William Au-Yeung,UNLIMITED - FWD,1:29.182,Civic
2,172,Derek Boyd,UNLIMITED - AWD,1:33.829,Evo
3,714,Blue By You Racing,UNLIMITED - RWD,1:34.764,Mustang
4,86,Jackie Ding,STREET MODIFIED - RWD,1:38.137,GR Supra #TA90
5,575,Clay Davidson,STREET MODIFIED - RWD,1:38.369,Mustang
6,90,Kevin Boehm,TRACK MODIFIED - FWD,1:38.705,Civic Si Coupe
7,34,Austin Hertel,STREET - RWD,1:39.170,370z
8,28,Peter Zhang,STREET MODIFIED - AWD,1:39.747,WRX
9,62,Brian Blaine,TRACK MODIFIED - RWD,1:40.203,Rx7
10,60,Mark Brylo,STREET - AWD,1:40.362,Lancer Evolution
11,555,Dainius Radzevicius,STREET - AWD,1:40.684,Impreza wrx sti
12,715,Blue By You Racing,STREET MODIFIED - RWD,1:40.840,Mustang Boss 302
13,212,Kevin Wesley,TRACK MODIFIED - RWD,1:40.895,Challenger Scat Pack
14,10,Yo Keutla,STREET GT - RWD,1:40.966,Cayman S
15,212,Jeff Mccullough,STREET GT - RWD,1:40.969,Corvette
16,500,Chris Allen,STREET GT - RWD,1:41.322,Mustang GT
17,545,Ron Ewerth,UNLIMITED - RWD,1:41.378,818R
18,133,Corrin Tyson,STREET - FWD,1:41.535,Civic Type R
19,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,1:41.765,Impreza L
20,183,Hunter Harris,STREET GT - RWD,1:41.843,Exige
21,36,Ben Mich,STREET MODIFIED - RWD,1:42.678,RX-7
22,190,Chinchi Chiang,STREET GT - RWD,1:42.736,GR Supra
23,318,Matthew Thompson,TRACK MODIFIED - RWD,1:43.115,Mustang
24,299,Nishant Patel,UNLIMITED - RWD,1:43.207,350z
25,79,Frederico Assuncao,TRACK MODIFIED - AWD,1:43.393,Jetta GLI
26,55,Michael Pagano,STREET MODIFIED - RWD,1:43.513,330ci
27,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,1:43.667,Miata
28,871,Kamil Dziwisz,TRACK MODIFIED - FWD,1:43.734,Rsx
29,88,Fiona Lou,STREET MODIFIED - RWD,1:43.913,S2000
30,777,Joshua Halka,STREET - AWD,1:43.931,WRX
31,71,Joel Morrison,TRACK MODIFIED - RWD,1:44.063,s2000
32,420,levi brown,TRACK MODIFIED - FWD,1:44.265,civic
33,151,David McCallister,TRACK MODIFIED - AWD,1:44.355,Lancer Evo IX
34,505,Tim Beek,STREET - RWD,1:44.400,S2000
35,300,Erik Jacobs,TRACK MODIFIED - RWD,1:44.849,SC300
36,981,Sarah Coleman,STREET - RWD,1:44.988,Caymen S 981
37,787,Gary Burris jr,STREET GT - AWD,1:45.327,Skyline GTR
38,259,Nathan Park,STREET MODIFIED - AWD,1:45.604,Evo X
39,160,Nick Wehe,TRACK MODIFIED - RWD,1:45.621,S14
40,234,Brad Riemann,STREET - AWD,1:45.751,Focus RS
41,137,Sean Chapman,STREET MODIFIED - AWD,1:46.022,WRX
42,136,Roderick Summers,STREET MODIFIED - RWD,1:46.159,G35
43,46,Nehru Cheddie,STREET - RWD,1:46.699,M3
44,350,Dhruv Bhavsar,STREET - AWD,1:46.713,Focus RS
45,14,Kal Fortner,STREET MODIFIED - AWD,1:47.565,S4
46,224,Casey Heldman,STREET - RWD,1:47.653,BRZ Limited w/ Performance Package
47,401,silvio zucchet,STREET - RWD,1:47.715,BRZ
48,312,TF Works,STREET MODIFIED - FWD,1:48.053,RSX
49,680,Liam Laurence,STREET MODIFIED - AWD,1:48.837,Impreza
50,130,Coby Shield,STREET GT - RWD,1:49.555,Camaro
51,916,Savanna Little,TRACK MODIFIED - RWD,1:50.081,350z
52,20,Erik Meadows,TRACK MODIFIED - RWD,1:50.307,Miata
53,117,Nishanth Samala,STREET - RWD,1:50.941,BRZ
54,959,James Wood,STREET MODIFIED - RWD,1:51.086,RX7
55,120,Jason Jones,TRACK MODIFIED - RWD,1:51.822,350z
56,828,John Pettit,TRACK MODIFIED - AWD,1:51.997,Focus RS
57,24,Les Epps,STREET - FWD,1:52.199,Integra
58,269,Shawn Bassett,SUPER UNLIMITED - RWD,1:52.391,240Z
59,134,David Albrecht,STREET - RWD,1:53.566,RX-8
60,228,Brian Phillips,STREET GT - RWD,1:53.613,Skyline GTR
61,138,David Bruner,ROADSTER MODIFIED - RWD,1:53.637,Miata
62,316,Robert Nelson,UNLIMITED - RWD,1:53.654,X19
63,424,Michael Norman,STREET - AWD,1:53.825,STi Hatch
64,5,Luke McGrew,TRACK MODIFIED - RWD,1:54.204,Viper ACR
65,333,Brayden Connolly,TRACK MODIFIED - RWD,1:54.636,X1/9
66,319,Alejandro Campos,STREET - RWD,1:55.827,S2000
67,33,Chris Boersma,TRACK MODIFIED - FWD,1:56.089,Civic
68,325,Michael Hoffman,ROADSTER MODIFIED - RWD,1:56.190,Miata
69,886,Phillip Oliviera,STREET - RWD,1:57.067,FRS
70,121,Joseph King,STREET - FWD,1:57.544,Festiva
71,48,Torry Skurski,TRACK MODIFIED - RWD,1:57.750,328i
72,32,Ron Mullet,STREET GT - RWD,2:08.786,Corvette
73,716,Blue By You Racing,STREET MODIFIED - RWD,,Corvette
74,412,Sally McNulty,STREET MODIFIED - AWD,,Sti
75,927,Alex Gallardo,UNLIMITED - RWD,,350Z
76,106,Feras Qartoumy,TRACK MODIFIED - RWD,,Corvette Z06
77,41,James Houghton,UNLIMITED - FWD,,Integra
