Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,41,James Houghton,UNLIMITED - FWD,1:27.515,Integra
2,113,William Au-Yeung,UNLIMITED - FWD,1:28.292,Civic
3,5,Luke McGrew,TRACK MODIFIED - RWD,1:28.323,Viper ACR
4,222,Kevin Wesley,UNLIMITED - RWD,1:31.522,Challenger Hellcat Redeye
5,33,Chris Boersma,TRACK MODIFIED - FWD,1:31.826,Civic
6,520,Andrew Cassidy,UNLIMITED - RWD,1:32.160,RX-7
7,715,Blue By You Racing,STREET MODIFIED - RWD,1:32.215,Mustang Boss 302
8,188,DWIGHT KELLY,UNLIMITED - RWD,1:33.843,M3
9,106,Own Performance,TRACK MODIFIED - RWD,1:34.168,Corvette Z06
10,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,1:34.932,Impreza L
11,716,Blue By You Racing,STREET MODIFIED - RWD,1:35.063,Corvette
12,714,Blue By You Racing,UNLIMITED - RWD,1:35.368,Mustang
13,927,Alex Gallardo,UNLIMITED - RWD,1:35.515,350Z
14,130,Coby Shield,STREET GT - RWD,1:35.561,Camaro
15,56,Charles Miller,STREET - AWD,1:36.401,Evo IX
16,69,James Forbis,STREET MODIFIED - RWD,1:36.603,Corvette Z06
17,286,Hamilton Harris,TRACK MODIFIED - RWD,1:36.755,Exige
18,412,Sally McNulty,STREET MODIFIED - AWD,1:36.873,Sti
19,86,Jackie Ding,STREET MODIFIED - RWD,1:36.887,GR Supra #TA90
20,110,Chinchi Chiang,STREET MODIFIED - FWD,1:37.386,Civic Type-R
21,285,Brian Tyson,TRACK MODIFIED - FWD,1:37.914,Focus ST
22,88,Fiona Lou,STREET MODIFIED - RWD,1:38.264,S2000
23,34,Austin Hertel,STREET - RWD,1:38.449,370z
24,212,Kevin Wesley,TRACK MODIFIED - RWD,1:39.116,Challenger Scat Pack
25,160,Nick Wehe,TRACK MODIFIED - RWD,1:39.260,S14
26,984,Stan Fayngold,STREET MODIFIED - RWD,1:39.619,FR-S
27,79,Frederico Assuncao,TRACK MODIFIED - AWD,1:40.194,Jetta GLI
28,172,Derek Boyd,UNLIMITED - AWD,1:40.237,Evo
29,575,Clay Davidson,STREET MODIFIED - RWD,1:40.469,Mustang
30,420,levi brown,TRACK MODIFIED - FWD,1:40.479,civic
31,777,Joshua Halka,STREET - AWD,1:40.485,WRX
32,190,Chinchi Chiang,STREET GT - RWD,1:40.751,GR Supra
33,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,1:41.072,Miata
34,871,Kamil Dziwisz,TRACK MODIFIED - FWD,1:41.338,Rsx
35,151,David McCallister,TRACK MODIFIED - AWD,1:41.673,Lancer Evo IX
36,500,Chris Allen,STREET GT - RWD,1:41.791,Mustang GT
37,28,Peter Zhang,STREET MODIFIED - AWD,1:42.161,WRX
38,313,jerami bailey,STREET - RWD,1:42.694,Brz
39,60,Mark Brylo,STREET - AWD,1:42.770,Lancer Evolution
40,183,Hunter Harris,STREET GT - RWD,1:42.830,Exige
41,133,Roderick Summers,STREET MODIFIED - RWD,1:43.335,G35
42,981,Sarah Coleman,STREET - RWD,1:43.738,Caymen S 981
43,318,Matthew Thompson,TRACK MODIFIED - RWD,1:44.153,Mustang
44,36,Ben Mich,STREET MODIFIED - RWD,1:44.233,RX-7
45,555,Dainius Radzevicius,STREET - AWD,1:44.330,Impreza wrx sti
46,259,Nathan Park,STREET MODIFIED - AWD,1:45.302,Evo X
47,505,Tim Beek,STREET - RWD,1:45.397,S2000
48,787,Gary Burris jr,STREET GT - AWD,1:45.489,Skyline GTR
49,62,Brian Blaine,TRACK MODIFIED - RWD,1:46.041,Rx7
50,224,Casey Heldman,STREET - RWD,1:46.320,BRZ Limited w/ Performance Package
51,32,Ron Mullet,STREET GT - RWD,1:46.561,Corvette
52,234,Brad Riemann,STREET - AWD,1:46.584,Focus RS
53,212,Jeff Mccullough,STREET GT - RWD,1:46.980,Corvette
54,14,Kal Fortner,STREET MODIFIED - AWD,1:47.678,S4
55,401,silvio zucchet,STREET - RWD,1:48.062,BRZ
56,350,Dhruv Bhavsar,STREET - AWD,1:49.654,Focus RS
57,120,Jason Jones,TRACK MODIFIED - RWD,1:51.162,350z
58,959,James Wood,STREET MODIFIED - RWD,1:51.429,RX7
59,134,David Albrecht,STREET - RWD,1:51.581,RX-8
60,126,Ian Jagor,STREET - RWD,1:52.155,335i Touring
61,333,Brayden Connolly,TRACK MODIFIED - RWD,1:52.238,X1/9
62,20,Erik Meadows,TRACK MODIFIED - RWD,1:53.072,Miata
63,680,Liam Laurence,STREET MODIFIED - AWD,1:53.323,Impreza
64,162,Scott Johnston,TRACK MODIFIED - RWD,1:53.577,Miata
65,316,Robert Nelson,UNLIMITED - RWD,1:54.251,X19
66,277,Kevin Marques,STREET - FWD,1:54.406,Civic
67,460,Grant Walker,UNLIMITED - RWD,1:54.825,Miata
68,269,Shawn Bassett,SUPER UNLIMITED - RWD,1:56.978,240Z
69,121,Joseph King,STREET - FWD,1:57.108,Festiva
70,424,Michael Norman,STREET - AWD,1:57.117,STi Hatch
71,48,Torry Skurski,TRACK MODIFIED - RWD,1:57.577,328i
72,886,Phillip Oliviera,STREET - RWD,2:09.081,FRS
73,10,Yo Keutla,STREET GT - RWD,,Cayman S
74,828,John Pettit,TRACK MODIFIED - AWD,,Focus RS
75,26,Dan Kroll,UNLIMITED - AWD,,STi
76,163,Tony Fuentes,TRACK MODIFIED - RWD,,M4
