Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,2:07.248,Corvette
2,30,Steve Luca,UNLIMITED - RWD,2:17.871,Mustang
3,991,Jimmy Rauck,TRACK MOD - RWD,2:19.270,GT2RS
4,460,Grant Walker,TRACK MOD - RWD,2:19.890,Miata
5,52,Nicholas Gardner,UNLIMITED - RWD,2:21.159,GT500
6,45,Dan Kroll,UNLIMITED - AWD,2:21.357,STi
7,150,Alex Moss,STREET MOD - RWD,2:22.596,S2000
8,6,Michael Aumick,STREET MOD - AWD,2:23.803,Sti
9,140,Arthur Soltys,Unlimited -,2:24.853,CS
10,79,Nicholas Kohrs,STREET MOD - FWD,2:25.714,Civic Si
11,123,Christopher Bickford,TRACK MOD - RWD,2:27.014,Camaro ZL1 1LE
12,199,Jess Moeding,SUPER UNLIMITED - RWD,2:27.443,ASA
13,242,Erik Pylypchuk,UNLIMITED - RWD,2:28.224,335i
14,77,Alex Artayet,STREET GT - RWD,2:28.970,M3
15,35,Alex Westergaard,STREET MOD - RWD,2:29.979,S2000
16,87,Team Twitch,STREET - RWD,2:30.608,M3
17,625,samel meseljevic,STREET - RWD,2:31.039,350Z Nismo
18,55,Charles Miller,STREET - AWD,2:31.221,Evo 9
19,942,Zachary Lovoy,TRACK MOD - RWD,2:31.781,M3
20,814,Matt Samojedny,TRACK MOD - RWD,2:32.071,M3
21,773,Keenan Prusank,STREET GT - RWD,2:32.138,CAMARO SS 1LE
22,120,Steve Loudin,TRACK MOD - RWD,2:32.268,Corvette ZR1
23,44,Joel Phillips,TRACK MOD - RWD,2:32.534,991
24,171,ANDRIUS BERTULIS,UNLIMITED - RWD,2:32.761,RC F
25,363,Michael Kubiak,STREET GT - RWD,2:33.433,Corvette Z06
26,510,Piero Pucci,STREET MOD - AWD,2:33.468,Evolution 8
27,931,Brad Moore,STREET GT - RWD,2:34.886,M2
28,351,Michael Barnes,STREET GT - RWD,2:35.396,Shelby GT350
29,346,Nick Piper,TRACK MOD - RWD,2:35.746,M3
30,226,Jerry Liu,STREET GT - RWD,2:35.910,Supra
31,255,Ryan Seiler,CLUB TR - RWD,2:36.011,S2000
32,107,Andre Wenzel,STREET MOD - RWD,2:36.929,Rx7
33,109,Dana Basinski,CLUB TR - RWD,2:38.749,Brz
34,900,Ian Creps,STREET - FWD,2:39.148,Type R
35,9,Drew Turner,CLUB TR - RWD,2:39.390,S2000
36,106,Jason Kanakry,STREET GT - RWD,2:39.735,M3
37,7,Joshua Halka,STREET - AWD,2:39.980,Impreza WRX
38,437,Cory Ross,TRACK MOD - RWD,2:39.995,M3
39,27,Ken Devriese,CLUB TR - RWD,2:40.017,S2000
40,194,Christopher Mayfield,TRACK MOD - RWD,2:41.245,S2000
41,373,Ivan Onofriiciuc,STREET MOD - RWD,2:43.175,370z
42,621,Troy Mass,STREET - RWD,2:43.475,BRZ
43,234,Brad Riemann,STREET - AWD,2:43.842,Focus RS
44,623,Stan Fayngold,STREET - RWD,2:44.061,370Z
45,46,Nehru Cheddie,STEET - RWD,2:44.114,e46 M3
46,13,Jerami Bailey,STREET MOD - RWD,2:44.313,Frs
47,777,Team D Squared,CLUB TR - RWD,2:44.759,BRZ
48,700,Tom Halka,STREET - AWD,2:44.781,2.5 RS
49,747,John Butler,STREET - RWD,2:44.821,M3
50,270,Max Rooney,CLUB TR - FWD,2:45.719,Civic Si
51,38,Ernestas Puzelis,TRACK MOD - RWD,2:45.967,370Z
52,736,Cody Smith,STREET MOD - RWD,2:46.532,Cutlass
53,575,Clay Davidson,STREET MOD - RWD,2:47.706,Mustang
54,177,Michael Neat,STREET MOD - RWD,2:48.017,FR-S
55,203,Austin Leiphart,CLUB TR - RWD,2:49.029,Mx-5
56,941,Justin Tilus,CLUB TR - FWD,2:49.477,Civic Si
57,726,Jacob Abbott,CLUB TR - AWD,2:49.539,Impreza
58,145,Devin Hoffman,STREET MOD - AWD,2:52.002,WRX STI
59,48,Torry Skurski,STREET - RWD,2:54.347,328i
60,230,Team NRB,CLUB TR - FWD,2:57.201,Celica
61,124,PhD Racing V-Lobster,STREET - FWD,2:58.851,Veloster N
62,241,Lali Nyiri,Track Mod -,2:59.503,GTR
63,47,Nicholas Lucchesi,STREET - FWD,2:59.935,Civic
64,440,Taylor Steck,STREET - RWD,3:01.914,350z
65,411,Hard Times Racing,SUNDAE CUP - FWD,3:02.830,Fit
66,474,Derek Durkee,Club TR - AWD,3:06.540,CooperS
67,594,Rory Lonergan,SUNDAE CUP - FWD,3:08.045,Fit
68,926,James Morgan,SUNDAE CUP - FWD,3:08.113,Fit
69,969,Peter Lindberg,SUNDAE CUP - FWD,3:08.618,FIT
70,675,Adam Jabaay,SUNDAE CUP - FWD,3:08.643,Fit
71,716,Mike Mills,SUNDAE CUP - FWD,3:11.811,Fiesta
72,600,Dalton Klein,SUNDAE CUP - FWD,3:15.327,Fit
73,527,Jackson Jensen,CLUB TR - RWD,6:05.555,S2000
74,14,Kal Fortner,STREET MOD - AWD,6:31.007,S4
75,629,Jiaqi Li,STREET GT - RWD,6:36.173,Giulia
76,395,Michael Smith,SUNDAE CUP - FWD,,Fit
77,2,Ryan Dussex,UNLIMITED - AWD,,Impreza
78,86,Jackie Ding,STREET MOD - RWD,,Supra #TA90
