Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,2:04.877,Corvette
2,86,Jackie Ding,STREET MOD - RWD,2:17.453,Supra #TA90
3,991,Jimmy Rauck,TRACK MOD - RWD,2:19.202,GT2RS
4,6,Michael Aumick,STREET MOD - AWD,2:21.587,Sti
5,52,Nicholas Gardner,UNLIMITED - RWD,2:22.742,GT500
6,150,Alex Moss,STREET MOD - RWD,2:23.301,S2000
7,571,Mike DuSold,UNLIMITED - RWD,2:23.570,Camaro
8,123,Christopher Bickford,TRACK MOD - RWD,2:27.187,Camaro ZL1 1LE
9,199,Jess Moeding,SUPER UNLIMITED - RWD,2:28.605,ASA
10,35,Alex Westergaard,STREET MOD - RWD,2:29.095,S2000
11,77,Alex Artayet,STREET GT - RWD,2:30.182,M3
12,87,Team Twitch,STREET - RWD,2:30.870,M3
13,55,Charles Miller,STREET - AWD,2:31.428,Evo 9
14,145,Devin Hoffman,STREET MOD - AWD,2:31.468,WRX STI
15,120,Steve Loudin,TRACK MOD - RWD,2:31.629,Corvette ZR1
16,625,samel meseljevic,STREET - RWD,2:31.787,350Z Nismo
17,575,Clay Davidson,STREET MOD - RWD,2:31.897,Mustang
18,814,Matt Samojedny,TRACK MOD - RWD,2:32.354,M3
19,510,Piero Pucci,STREET MOD - AWD,2:32.438,Evolution 8
20,44,Joel Phillips,TRACK MOD - RWD,2:32.718,991
21,773,Keenan Prusank,STREET GT - RWD,2:33.265,CAMARO SS 1LE
22,942,Zachary Lovoy,TRACK MOD - RWD,2:33.316,M3
23,171,ANDRIUS BERTULIS,UNLIMITED - RWD,2:33.392,RC F
24,437,Cory Ross,TRACK MOD - RWD,2:33.523,M3
25,363,Michael Kubiak,STREET GT - RWD,2:33.621,Corvette Z06
26,346,Nick Piper,TRACK MOD - RWD,2:33.732,M3
27,107,Andre Wenzel,STREET MOD - RWD,2:34.394,Rx7
28,629,Jiaqi Li,STREET GT - RWD,2:35.092,Giulia
29,109,Dana Basinski,CLUB TR - RWD,2:35.093,Brz
30,241,Lali Nyiri,Track Mod -,2:35.369,GTR
31,931,Brad Moore,STREET GT - RWD,2:35.698,M2
32,106,Jason Kanakry,STREET GT - RWD,2:35.811,M3
33,255,Ryan Seiler,CLUB TR - RWD,2:35.899,S2000
34,351,Michael Barnes,STREET GT - RWD,2:36.107,Shelby GT350
35,226,Jerry Liu,STREET GT - RWD,2:37.276,Supra
36,900,Ian Creps,STREET - FWD,2:38.265,Type R
37,14,Kal Fortner,STREET MOD - AWD,2:38.387,S4
38,27,Ken Devriese,CLUB TR - RWD,2:38.729,S2000
39,9,Drew Turner,CLUB TR - RWD,2:38.757,S2000
40,205,Neal Scharte,STREET MOD - RWD,2:40.052,Rx8
41,270,Max Rooney,CLUB TR - FWD,2:40.364,Civic Si
42,7,Joshua Halka,STREET - AWD,2:40.469,Impreza WRX
43,527,Jackson Jensen,CLUB TR - RWD,2:41.651,S2000
44,621,Troy Mass,CLUB TR - RWD,2:42.666,BRZ
45,373,Ivan Onofriiciuc,STREET MOD - RWD,2:42.725,370z
46,747,John Butler,STREET - RWD,2:43.308,M3
47,777,Team D Squared,CLUB TR - RWD,2:43.351,BRZ
48,38,Ernestas Puzelis,TRACK MOD - RWD,2:44.890,370Z
49,941,Justin Tilus,CLUB TR - FWD,2:46.363,Civic Si
50,124,PhD Racing V-Lobster,STREET - FWD,2:47.269,Veloster N
51,177,Michael Neat,STREET MOD - RWD,2:48.255,FR-S
52,623,Stan Fayngold,STREET - RWD,2:49.190,370Z
53,726,Jacob Abbott,CLUB TR - AWD,2:49.758,Impreza
54,48,Torry Skurski,STREET - RWD,2:54.148,328i
55,440,Taylor Steck,STREET - RWD,2:55.262,350z
56,230,Team NRB,CLUB TR - FWD,2:56.583,Celica
57,47,Nicholas Lucchesi,STREET - FWD,2:59.109,Civic
58,395,Michael Smith,SUNDAE CUP - FWD,3:01.392,Fit
59,474,Derek Durkee,Club TR - AWD,3:01.828,CooperS
60,411,Hard Times Racing,SUNDAE CUP - FWD,3:03.320,Fit
61,926,James Morgan,SUNDAE CUP - FWD,3:04.230,Fit
62,675,Adam Jabaay,SUNDAE CUP - FWD,3:05.944,Fit
63,716,Mike Mills,SUNDAE CUP - FWD,3:11.039,Fiesta
64,600,Dalton Klein,SUNDAE CUP - FWD,3:12.344,Fit
65,460,Grant Walker,TRACK MOD - RWD,,Miata
