TrackBattle Heat 1 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,500,Steven Luca,UNLIMITED - RWD,1:24.571,MUSTANG
2,29,Kyle Mckiou,STREET MOD - RWD,1:25.816,GR SUPRA
3,687,Jackie Ding,TRACK MOD - RWD,1:27.829,M2
4,89,Brandon Hodge,TRACK MOD - RWD,1:27.914,GR SUPRA
5,307,Andy Hsiao,TRACK MOD - RWD,1:28.563,CORVETTE
6,171,Andrius Bertulis,UNLIMITED - RWD,1:29.049,RCF
7,314,Michael Puglisi,TRACK MOD - AWD,1:29.544,LANCER
8,150,Alex Moss,STREET MOD - RWD,1:30.101,S2000
9,721,Chris Smith,TRACK MOD - RWD,1:30.551,1 SERIES
10,364,Nicholas Hendrix,STREET GT - RWD,1:30.628,CORVETTE
11,84,Ido Waksman,STREET GT - RWD,1:30.848,CORVETTE
12,338,Ernestas Puzelis,UNLIMITED - RWD,1:31.243,S2000
13,82,Jaime Santos,STREET MOD - RWD,1:31.290,1 SERIES
14,655,Allen Ma,TRACK MOD - RWD,1:31.349,RX-7
15,886,Team Mediocre-K,STREET MOD - RWD,1:31.431,FR-S
16,226,Team GT4 Gang,STREET MOD - RWD,1:31.457,GT4 RS
17,187,Keenan Prusank,STREET GT - RWD,1:31.524,CAMARO
18,733,Edvinas Cinga,UNLIMITED - RWD,1:31.534,M3
19,966,Michael Young,TRACK MOD - RWD,1:31.883,Z06
20,734,Austin Hertel,STREET GT - RWD,1:31.896,M2
21,623,Stan Fayngold,CLUB TR - RWD,1:32.168,86
22,193,Brad Moore,STREET - RWD,1:32.228,CAYMAN
23,297,Brian Van Orsdol,STREET MOD - RWD,1:32.464,GR SUPRA
24,179,Derek Linderholm,STREET MOD - AWD,1:32.475,LANCER
25,531,Evan Weider,CLUB TR - FWD,1:32.658,CIVIC
26,204,Christopher Heideman,CLUB TR - RWD,1:32.706,S2000
27,61,Fez Babar,CLUB TR - RWD,1:32.954,GR86
28,625,Sam Bosnian,STREET - RWD,1:33.038,350Z
29,711,Anthony Leclerc,STREET MOD - RWD,1:33.219,4C
30,511,Peter Granberg,CLUB TR - RWD,1:33.432,BRZ
31,841,Luka Lumovic,STREET MOD - RWD,1:33.505,1 SERIES
32,156,Mike Janssen,STREET GT - AWD,1:33.677,MODEL 3
33,44,Joel Phillips,STREET GT - RWD,1:33.959,911
34,822,Dallas Reed,STREET GT - RWD,1:34.632,CORVETTE
35,443,Andy Holst,STREET - RWD,1:34.663,M3
36,555,Joe Mielke,STREET - AWD,1:35.037,WRX STI
37,38,Aaron Rekkedahl,STREET - FWD,1:35.204,CIVIC TYPE R
38,45,Ross Ligibel,STREET - RWD,1:35.259,M3
39,123,Whiskey Danger Racing,CLUB TR - RWD,1:35.267,S2000
40,22,Mitchell Hickling,STREET GT - RWD,1:35.919,M4
41,94,Mike Bryant,CLUB TR - RWD,1:35.930,MX-5
42,64,Alex Westergaard,TRACK MOD - RWD,1:35.974,S2000
43,26,Arthur Dvortsen,CLUB TR - RWD,1:36.180,MX-5 MIATA
44,199,Ian Flavin,CLUB TR - RWD,1:36.222,BRZ
45,155,Munzir Habibovic,STREET - RWD,1:36.335,350Z
46,420,Aric Streeter,UNLIMITED - RWD,1:36.815,SEVEN
47,13,Jerami Bailey,CLUB TR - RWD,1:36.859,FR-S
48,238,Garrett Gloceri,CLUB TR - RWD,1:37.353,RX-8
49,415,Ivan Onofriiciuc,STREET - RWD,1:37.525,370Z
50,241,Dariush Lotfi,CLUB TR - RWD,1:38.009,MX-5 MIATA
51,260,Matthew Morehouse,STREET - AWD,1:38.226,FORESTER
52,75,Jerome Cahuzac,STREET GT - RWD,1:38.274,M2
53,736,Cody Smith,STREET MOD - RWD,1:38.454,CUTLASS
54,622,Jake Rawson,CLUB TR - RWD,1:39.927,3 SERIES
55,126,Jacob Abbott,CLUB TR - RWD,1:40.387,BRZ
56,519,Malindima Sampa,CLUB TR - RWD,1:40.835,350Z
57,988,Andriy Minenko,STREET - RWD,1:40.840,S2000
58,912,Mason Mcgavock,TRACK MOD - AWD,1:42.125,CX-50
59,372,Aladin Klicic,STREET - RWD,1:42.373,370Z
60,528,Richard Sawicki,SUNDAE CUP - RWD,1:42.631 DQ,MX-5 MIATA
61,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:43.872,COROLLA
62,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:44.208,FIT
63,46,Nehru Cheddie,STREET GT - RWD,1:45.078,CORVETTE
64,488,Matt Dietlin,SUNDAE CUP - FWD,1:45.602,FIT
65,216,Nickolas Berg,SUNDAE CUP - FWD,1:45.671,CIVIC
66,707,Piotr Boczek,SUNDAE CUP - FWD,1:46.127,FIT
67,370,Sam Deuling,SUNDAE CUP - FWD,1:46.836,FIT
68,122,Jason Davidson,SUNDAE CUP - FWD,1:47.086,FIT
69,292,Jim Frohwirth,SUNDAE CUP - FWD,1:49.460,FIT
70,433,Robert Miller,SUNDAE CUP - FWD,1:52.822,RIO
71,636,Noah Masse,SUNDAE CUP - FWD,1:53.061,FIT
72,67,Jonathan Denk,STREET MOD - FWD,1:53.868,CIVIC
73,509,Team WendtSpeed,CLUB TR - FWD,1:54.179,CR-X
74,993,Samuel Miller,SUNDAE CUP - RWD,1:57.530,MX-5 MIATA
75,117,Daniel Glasgow,SUNDAE CUP - FWD,2:01.532,FIT
76,43,John Farrow,TRACK MOD - AWD,,COROLLA
77,208,Jerry Samountry,STREET GT - RWD,,M4
