TrackBattle Heat 2 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,6,Michael Aumick,STREET MOD - AWD,1:33.853,IMPREZA
2,299,Colton Drescosky,TRACK MOD - RWD,1:34.170,VIPER
3,687,Jackie Ding,TRACK MOD - RWD,1:34.783,M2
4,34,Andy Voelkel,STREET GT - RWD,1:35.593,CORVETTE
5,14,Kal Fortner,STREET MOD - RWD,1:35.726,AMG GT S
6,84,Ido Waksman,STREET GT - RWD,1:35.888,CORVETTE
7,51,Jon Roed,STREET MOD - RWD,1:36.595,MX-5 MIATA
8,44,Joel Phillips,STREET GT - RWD,1:37.327,911
9,555,Joe Mielke,STREET - AWD,1:37.535,WRX STI
10,525,Jeremy Lowder,UNLIMITED - RWD,1:38.195,CAMARO
11,297,Brian Van Orsdol,STREET MOD - RWD,1:38.300,GR SUPRA
12,826,Tim Fleury,TRACK MOD - RWD,1:38.699,CAMARO
13,822,Team VitourP1.com,STREET GT - RWD,1:38.769 DQ,CORVETTE
14,212,Chris Smith,TRACK MOD - RWD,1:38.990,1 SERIES
15,531,Evan Weider,CLUB TR - FWD,1:39.181,CIVIC
16,404,David Bamforth,TRACK MOD - RWD,1:39.465,CAYMAN
17,41,James Houghton,CLUB TR - FWD,1:39.585,TSX
18,236,Jimmy Vajdak,CLUB TR - RWD,1:39.733,GR86
19,187,Keenan Prusank,STREET GT - RWD,1:39.767,CAMARO
20,445,Justin Peachey,TRACK MOD - RWD,1:39.948,CORVETTE
21,625,Sam Bosnian,STREET - RWD,1:40.022,350Z
22,511,Peter Granberg,CLUB TR - RWD,1:40.210,BRZ
23,326,Stan Fayngold,CLUB TR - RWD,1:40.237,86
24,171,Andrius Bertulis,UNLIMITED - RWD,1:40.579,RCF
25,215,Vito Jin,STREET GT - RWD,1:40.673,GR SUPRA
26,61,Fez Babar,CLUB TR - RWD,1:40.872,GR86
27,470,Eddy Segal,STREET - FWD,1:41.397,CIVIC
28,45,Ross Ligibel,STREET - RWD,1:41.644,M3
29,199,Ian Flavin,CLUB TR - RWD,1:41.923,BRZ
30,98,Steven Stewart,TRACK MOD - AWD,1:42.329,IMPREZA
31,775,William Rori,STREET - FWD,1:42.481,ELANTRA
32,700,Paul Jaquish,TRACK MOD - AWD,1:42.531,TALON
33,194,Mike Callaway,STREET - AWD,1:42.809,IMPREZA
34,86,Jackie Ding,UNLIMITED - RWD,1:42.870,Corolla AE86
35,654,Nick Aegerter,STREET - AWD,1:42.941,FOCUS
36,50,Azmath Mohammed,CLUB TR - RWD,1:43.030,MR2
37,82,Jaime Santos,STREET - FWD,1:43.196,FOCUS
38,94,Mike Bryant,CLUB TR - RWD,1:43.219,MX-5
39,423,Jacob Elkins,STREET GT - RWD,1:43.227,CORVETTE
40,155,Munzir Habibovic,STREET - RWD,1:43.389,350Z
41,77,Jason Kanakry,TRACK MOD - RWD,1:43.627,M3
42,64,Alex Westergaard,TRACK MOD - RWD,1:43.849,S2000
43,58,Grant White,STREET MOD - RWD,1:43.921,MUSTANG
44,22,Mitchell Hickling,STREET GT - RWD,1:43.956,M4
45,443,Andy Holst,STREET - RWD,1:44.034,M3
46,25,Christopher Quashnie,STREET - FWD,1:44.427,CIVIC
47,151,Nathan Poulson,CLUB TR - RWD,1:44.733,BRZ
48,410,Foster Johnson,CLUB TR - RWD,1:45.095,S2000
49,609,Michael Hartigan,STREET - FWD,1:45.183,ELANTRA
50,415,Ivan Onofriiciuc,STREET - RWD,1:45.303,370Z
51,961,John Veloso,STREET GT - RWD,1:45.838,GR SUPRA
52,260,Matthew Morehouse,STREET - AWD,1:45.850,FORESTER
53,360,Gopihath Ramchand,CLUB TR - RWD,1:46.397,S2000
54,281,Randy Reeves,STREET MOD - RWD,1:46.397,MX-5 MIATA
55,727,Mario Mirone,CLUB TR - FWD,1:47.188,CIVIC
56,462,Natalie Corder,TRACK MOD - RWD,1:47.845,MX-5 MIATA
57,737,Cody Platschorre,STREET - RWD,1:47.886,G
58,123,Whiskey Danger Racing,CLUB TR - RWD,1:47.973,S2000
59,598,Cory Gordinier,STREET MOD - RWD,1:48.612,MX-5 MIATA
60,327,Aaron Dukes,CLUB TR - FWD,1:48.728,RSX
61,126,Jacob Abbott,CLUB TR - RWD,1:48.784,FR-S
62,600,Izak Ambrose,STREET - AWD,1:48.846,IMPREZA
63,241,Dariush Lotfi,CLUB TR - RWD,1:49.259,MX-5 MIATA
64,611,Benjamin Carter,CLUB TR - RWD,1:49.517,S2000
65,519,Malindima Sampa,CLUB TR - RWD,1:49.628,350Z
66,614,Mark Riehle,CLUB TR - FWD,1:49.694,COOPER
67,718,Richard Moussa,STREET - RWD,1:50.027,718 CAYMAN
68,169,Dan Mai,CLUB TR - RWD,1:50.490,325I
69,728,Nathan Traxler,CLUB TR - RWD,1:51.160,BOXSTER
70,124,Damian Mccann,STREET - AWD,1:51.170,IMPREZA
71,130,James Smith,SUNDAE CUP - FWD,1:52.064,FIT
72,509,Kevin Wendt,CLUB TR - FWD,1:52.212,CIVIC
73,134,Best David,SUNDAE CUP - FWD,1:52.617,FIT
74,156,Mike Janssen,SUNDAE CUP - FWD,1:52.862,COOPER
75,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:52.917,FIT
76,707,Piotr Boczek,SUNDAE CUP - FWD,1:53.092,FIT
77,729,Chris Murray,SUNDAE CUP - RWD,1:53.289,MX-5 MIATA
78,370,Sam Deuling,SUNDAE CUP - FWD,1:53.486,FIT
79,806,Jordan Gunther,STREET - AWD,1:53.581,WRX
80,99,George Reeves,CLUB TR - RWD,1:54.298,Miata
81,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:54.574,COROLLA
82,428,Brad Smith,SUNDAE CUP - FWD,1:54.947,FIT
83,248,Nathan Schlawin,SUNDAE CUP - FWD,1:56.212,FIT
84,808,Lucas Schaar,SUNDAE CUP - FWD,1:56.405,YARIS
85,823,Erin Weaver,CLUB TR - RWD,1:56.995,MX-5 MIATA
86,433,Robert Miller,SUNDAE CUP - FWD,1:57.352,RIO
87,292,Jim Frohwirth,SUNDAE CUP - FWD,1:58.303,FIT
88,762,Alec Lavelle,SUNDAE CUP - FWD,1:58.453,FIT
89,993,Samuel Miller,SUNDAE CUP - RWD,2:03.512 DQ,MX-5 MIATA
90,107,Marcin Bobak,SUNDAE CUP - FWD,2:07.516,FIT
91,54,Zachary Moore,STREET MOD - RWD,2:15.308,CORVETTE
92,22,Team VitourP1.com,UNLIMITED - RWD,DNF,RX-8
