TrackBattle Heat 7 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,299,Colton Drescosky,TRACK MOD - RWD,1:32.797,VIPER
2,14,Kal Fortner,STREET MOD - RWD,1:34.604,AMG GT S
3,525,Jeremy Lowder,UNLIMITED - RWD,1:34.917,CAMARO
4,51,Jon Roed,STREET MOD - RWD,1:36.112,MX-5 MIATA
5,29,Kyle Mckiou,STREET MOD - RWD,1:36.785,GR SUPRA
6,297,Brian Van Orsdol,STREET MOD - RWD,1:37.206,GR SUPRA
7,187,Keenan Prusank,STREET GT - RWD,1:37.647,CAMARO
8,22,Team VitourP1.com,UNLIMITED - RWD,1:38.778,CORVETTE
9,98,Steven Stewart,TRACK MOD - AWD,1:39.231,IMPREZA
10,326,Stan Fayngold,CLUB TR - RWD,1:39.438,86
11,700,Paul Jaquish,TRACK MOD - AWD,1:39.723,TALON
12,826,Tim Fleury,TRACK MOD - RWD,1:40.067,CAMARO
13,531,Evan Weider,CLUB TR - FWD,1:40.203,CIVIC
14,511,Peter Granberg,CLUB TR - RWD,1:40.321,BRZ
15,781,Lyle Zyra,CLUB TR - RWD,1:40.378,GR86
16,281,Randy Reeves,STREET MOD - RWD,1:40.438,MX-5 MIATA
17,445,Justin Peachey,TRACK MOD - RWD,1:40.566,CORVETTE
18,215,Vito Jin,STREET GT - RWD,1:40.576,GR SUPRA
19,727,Mario Mirone,CLUB TR - FWD,1:40.704,CIVIC
20,194,Mike Callaway,STREET - AWD,1:41.362,IMPREZA
21,61,Fez Babar,CLUB TR - RWD,1:41.536,GR86
22,155,Munzir Habibovic,STREET - RWD,1:41.678,350Z
23,13,Jerami Bailey,CLUB TR - RWD,1:42.050,FR-S
24,410,Foster Johnson,CLUB TR - RWD,1:42.511,S2000
25,82,Jaime Santos,STREET - FWD,1:42.538,FOCUS
26,423,Jacob Elkins,STREET GT - RWD,1:43.497,CORVETTE
27,126,Jacob Abbott,CLUB TR - RWD,1:44.428,FR-S
28,25,Christopher Quashnie,STREET - FWD,1:45.416,CIVIC
29,204,Emir Halilovic,STREET - RWD,1:45.519,FR-S
30,462,Natalie Corder,TRACK MOD - RWD,1:47.336,MX-5 MIATA
31,614,Mark Riehle,CLUB TR - FWD,1:47.727,COOPER
32,360,Gopihath Ramchand,CLUB TR - RWD,1:48.099,S2000
33,728,Nathan Traxler,CLUB TR - RWD,1:48.832,BOXSTER
34,806,Jordan Gunther,STREET - AWD,1:49.704,WRX
35,737,Cody Platschorre,STREET - RWD,1:51.351,G
36,134,Best David,SUNDAE CUP - FWD,1:52.368,FIT
37,156,Mike Janssen,SUNDAE CUP - FWD,1:52.508,COOPER
38,370,Sam Deuling,SUNDAE CUP - FWD,1:52.788,FIT
39,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:52.847,FIT
40,729,Chris Murray,SUNDAE CUP - RWD,1:52.904,MX-5 MIATA
41,808,Lucas Schaar,SUNDAE CUP - FWD,1:55.595,YARIS
42,216,Nickolas Berg,SUNDAE CUP - FWD,1:57.105,CIVIC
43,762,Alec Lavelle,SUNDAE CUP - FWD,1:58.673,FIT
44,993,Samuel Miller,SUNDAE CUP - RWD,DNF,MX-5 MIATA
45,116,Lennon Radcliffe,SUNDAE CUP - FWD,DNF,COROLLA
46,41,James Houghton,CLUB TR - FWD,DNF,TSX
47,44,Joel Phillips,STREET GT - RWD,DNF,911
48,64,Alex Westergaard,TRACK MOD - RWD,DNF,S2000
49,199,Ian Flavin,CLUB TR - RWD,DNF,BRZ
