Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,27,Brad Perkins,UNLIMITED - RWD,1:34.840,M3
2,77,Jason Kanakry,TRACK MOD - RWD,1:39.486,720S
3,171,Andrius Bertulis,UNLIMITED - RWD,1:41.397,RCF
4,826,Tim Fleury,TRACK MOD - RWD,1:42.716,CAMARO
5,299,Colton Drescosky,UNLIMITED - RWD,1:42.864,VIPER
6,63,Luca Barberis,STREET - AWD,1:43.281,LANCER
7,29,Kyle Mckiou,STREET MOD - RWD,1:43.288,GR SUPRA
8,570,Kyle Magnuson,STREET GT - RWD,1:43.653,718 CAYMAN
9,67,Mat Beck,TRACK MOD - RWD,1:43.720,240SX
10,364,Nicholas Hendrix,STREET GT - RWD,1:44.074,CORVETTE
11,34,Andy Voelkel,STREET GT - RWD,1:44.271,CORVETTE
12,310,Mike Coons,STREET - AWD,1:45.155,IMPREZA
13,55,Charles Miller,STREET - AWD,1:45.529,LANCER
14,109,Dana Basinski,CLUB TR - RWD,1:45.654,BRZ
15,727,Mario Mirone,CLUB TR - FWD,1:46.287,CIVIC
16,338,Ernestas Puzelis,UNLIMITED - RWD,1:46.527,CAYMAN
17,61,Fez Babar,CLUB TR - RWD,1:46.577,GR86
18,605,Aaron Meyer,UNLIMITED - RWD,1:46.902,VIPER
19,722,Cody Sawyers,STREET - AWD,1:47.347,GOLF R
20,326,Stan Fayngold,CLUB TR - RWD,1:47.714,86
21,309,Tony Starks,STREET - FWD,1:47.850,TL
22,40,Jeremy Boysen,TRACK MOD - RWD,1:47.931,CORVETTE
23,19,Josh Powers,TRACK MOD - RWD,1:48.189,CORVETTE
24,38,Aaron Rekkedahl,STREET - FWD,1:48.232,CIVIC TYPE R
25,511,Peter Granberg,CLUB TR - RWD,1:48.892,BRZ
26,510,Piero Pucci,CLUB TR - RWD,1:49.025,FR-S
27,199,Ian Flavin,CLUB TR - RWD,1:49.760,BRZ
28,39,Gregory Formosa,STREET - AWD,1:50.194,LANCER
29,654,Nick Aegerter,STREET - AWD,1:50.497,FOCUS
30,128,Daniel Moore,STREET MOD - FWD,1:50.852,CIVIC
31,239,Tan Nguyen,CLUB TR - RWD,1:50.990,S2000
32,546,Andy Sundeen,TRACK MOD - RWD,1:50.992,M3
33,572,Ivan Munoz,CLUB TR - RWD,1:51.322,FRS
34,398,Mike Vaniperen,TRACK MOD - RWD,1:51.850,MUSTANG
35,163,Luke Records,STREET GT - RWD,1:52.138,CORVETTE
36,11,Graham Gaylord,CLUB TR - AWD,1:52.434,GR COROLLA
37,36,Daniel Cummings,SUPER UNLIMITED - RWD,1:53.911,360
38,13,Jerami Bailey,CLUB TR - RWD,1:54.095,FR-S
39,417,Drew Sanford,CLUB TR - RWD,1:54.246,S2000
40,828,Matthew Smith,CLUB TR - RWD,1:54.460,S2000
41,223,Kunwoo Lee,CLUB TR - RWD,1:54.593,GR86
42,186,Trip Walker,CLUB TR - RWD,1:54.928,FR-S
43,191,Jessica Powers,TRACK MOD - RWD,1:55.193,CORVETTE
44,46,Nehru Cheddie,CLUB TR - AWD,1:55.477,GR COROLLA
45,622,Jake Rawson,STREET MOD - RWD,1:56.960,M3
46,113,Chip Smith,STREET GT - RWD,1:57.268,MUSTANG
47,60,Steven Bright,TRACK MOD - RWD,1:57.669,350Z
48,470,Cooper Pierce,SUNDAE CUP - FWD,1:58.515,FIT
49,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:59.133,FIT
50,130,James Smith,SUNDAE CUP - FWD,1:59.329,FIT
51,304,Cesar Molina,CLUB TR - FWD,1:59.592,CIVIC
52,369,Lucas Urban,SUNDAE CUP - FWD,1:59.612,ZX2
53,156,Mike Janssen,SUNDAE CUP - FWD,2:00.675,HARDTOP
54,488,Matt Dietlin,SUNDAE CUP - FWD,2:00.970,FIT
55,126,Jacob Abbott,SUNDAE CUP - FWD,2:01.318,FIT
56,740,Alexis Fregoso,CLUB TR - FWD,2:01.839,RSX
57,413,Parker Field,CLUB TR - FWD,2:03.712,RABBIT
58,138,David Bruner,STREET - RWD,2:05.793,350Z
59,433,Robert Miller,SUNDAE CUP - FWD,2:06.940,RIO
60,675,Adam Jabaay,SUNDAE CUP - FWD,2:07.641,Fit
61,757,Ernie Ramirez,STREET - AWD,2:24.228,LANCER
62,88,Collin Ryser,SUNDAE CUP - FWD,,COOPER
63,610,Nick Anderson,UNLIMITED - RWD,,VIPER
64,165,Jeremy Salenius,UNLIMITED - RWD,,MUSTANG
