Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,991,Jimmy Rauck,TRACK MODIFIED - RWD,2:07.174,911 GT2RS
2,245,Justin Peachey,TRACK MODIFIED - RWD,2:09.582,Corvette
3,150,Alex Moss,STREET MODIFIED - RWD,2:11.731,S2000
4,52,Nicholas Gardner,UNLIMITED - RWD,2:14.375,GT500
5,544,Eric Provost,TRACK MODIFIED - RWD,2:14.403,Camaro ZL1 1LE
6,114,Bronson McNemar,TRACK MODIFIED - RWD,2:14.971,Miata
7,460,Grant Walker,TRACK MODIFIED - RWD,2:15.547,Miata
8,350,Steve Luca,STREET GT - RWD,2:16.024,Shelby GT350R
9,79,Nicholas Kohrs,STREET MODIFIED - FWD,2:16.394,Civic Si
10,335,Christopher Bickford,TRACK MODIFIED - RWD,2:16.399,Camaro ZL1 1LE
11,176,Jacob Hunt,STREET GT - RWD,2:16.462,Corvette Grand Sport
12,623,Stan Fayngold,STREET - AWD,2:16.482,Evo X
13,197,Kendall Samuel,TRACK MODIFIED - AWD,2:16.967,Impreza
14,307,Andy Hsiao,STREET MODIFIED - RWD,2:17.085,Corvette Z06
15,109,Dana Basinski,CLUB TR - RWD,2:17.502,Brz
16,7,Halka Racing GR,STREET - AWD,2:17.793,Impreza WRX
17,63,Luca Barberis,STREET MODIFIED - AWD,2:18.140,Lancer Evolution 9
18,77,Alex Artayet,STREET GT - RWD,2:18.208,M3
19,34,Andrew Voelkel,STREET GT - RWD,2:18.507,Corvette C8
20,106,Jason Kanakry,STREET MODIFIED - RWD,2:19.590,600LT
21,523,Mike Janssen,STREET MODIFIED - RWD,2:19.626,Miata
22,6,Michael Aumick,STREET MODIFIED - AWD,2:19.807,STi
23,333,Tony Barber,STREET - AWD,2:20.450,Model 3
24,9,Drew Turner,CLUB TR - RWD,2:20.634,S2000
25,363,Michael Kubiak,STREET GT - RWD,2:20.695,Corvette Z06
26,555,Patrick Daugherty,STREET - FWD,2:21.796,Type R
27,774,Brian Tyson,CLUB TR - RWD,2:22.281,GR86
28,575,Clay Davidson,STREET MODIFIED - RWD,2:22.433,Mustang
29,351,Michael Barnes,STREET GT - RWD,2:22.499,Shelby GT350
30,610,Fez Babar,CLUB TR - RWD,2:23.352,GR86
31,808,Chong Lor,STREET - FWD,2:23.370,Civic Type R
32,338,Nicholas Zelisko,STREET MODIFIED - FWD,2:23.425,Civic
33,284,Ido Waksman,CLUB TR - RWD,2:23.559,128i
34,654,Nick Aegerter,STREET - AWD,2:24.367,Focus RS
35,510,Piero Pucci,STREET MODIFIED - AWD,2:24.836,Evolution 8
36,156,Neil Hancock,STREET - AWD,2:24.848,WRX
37,627,Mario Mirone,CLUB TR - FWD,2:24.940,Civic
