Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,3,Team Swurley Jeremy Swenson Paul Curley,TRACK MODIFIED - RWD,1:28.155,Corvette
2,126,Eric Fleming,TRACK MODIFIED - RWD,1:29.009,Corvette
3,72,Feras Qartoumy,TRACK MODIFIED - RWD,1:29.873,Corvette
4,86,Jackie Ding,STREET MODIFIED - RWD,1:30.501,Supra #TA90
5,414,RS Motors,STREET MODIFIED - AWD,1:33.134,Evo IX
6,121,Ryan Mathews,STREET MODIFIED - RWD,1:33.273,Z06
7,691,James Forbis,STREET MODIFIED - RWD,1:33.411,Corvette
8,130,Coby Shield,STREET GT - RWD,1:33.498,Camaro
9,22,Jeremy Boysen,STREET MODIFIED - RWD,1:33.995,GT4
10,714,Eric Rockwell,TRACK MODIFIED - RWD,1:34.781,Shelby GT500
11,133,Dan Foley,STREET MODIFIED - AWD,1:35.664,Evo 10
12,28,Peter Zhang,STREET MODIFIED - AWD,1:35.844,Impreza WRX
13,115,Electron Sport,STREET MODIFIED - RWD,1:35.920,Corvette
14,335,Christopher Bickford,STREET GT - RWD,1:36.018,Corvette
15,34,Austin Hertel,TRACK MODIFIED - RWD,1:36.064,370z
16,77,Alex Artayet,STREET GT - RWD,1:36.169,M3
17,61,Steven Greene,STREET GT - RWD,1:36.721,Corvette Grand Sport
18,330,Vladimir Skirda,STREET - AWD,1:37.675,STi
19,7,Joshua Halka,STREET - AWD,1:38.198,Impreza WRX
20,117,Jared Garcia,STREET MODIFIED - RWD,1:38.478,S2000
21,511,Peter Granberg,STREET MODIFIED - RWD,1:38.502,BRZ
22,202,John Renna,TRACK MODIFIED - RWD,1:38.662,RX-7
23,151,David McCallister,TRACK MODIFIED - AWD,1:38.684,Lancer Evolution IX
24,36,Ben Mich,STREET MODIFIED - RWD,1:38.921,Rx7
25,60,Mark Brylo,STREET - AWD,1:39.035,Evo
26,70,Nicholas Kohrs,STREET MODIFIED - FWD,1:39.065,Civic Si
27,575,Clay Davidson,STREET MODIFIED - RWD,1:39.389,Mustang
28,76,David Ottobre,STREET MODIFIED - RWD,1:39.411,240sx
29,495,Richard Cho,STREET - RWD,1:40.408,370z
30,460,Grant Walker,TRACK MODIFIED - RWD,1:40.481,Miata
31,156,Neil Hancock,STREET - AWD,1:40.621,WRX
32,777,Dewey DeWitt,STREET - RWD,1:40.785,BRZ
33,16,Alex Peitz,STREET GT - RWD,1:41.254,Corvette
34,35,Alex Westergaard,STREET MODIFIED - RWD,1:41.555,S2000
35,23,Nilesh Patel,STREET MODIFIED - AWD,1:42.041,EVO 9
36,118,Jason Owens,STREET - FWD,1:42.122,Civic Si
37,32,Ron Mullet,TRACK MODIFIED - RWD,1:42.316,Corvette
38,32,Yo Keutla,STREET - RWD,1:42.486,Cayman
39,145,Devin Hofmann,STREET MODIFIED - AWD,1:42.489,WRX STI
40,619,Taylor Bowling,STREET - RWD,1:42.559,Cayman S
41,27,Ken Devriese,STREET - RWD,1:42.643,S2000
42,155,Joseph Mielke,STREET - AWD,1:42.819,STI
43,83,Shane Duncan,STREET - RWD,1:42.858,S2000
44,64,Grant Mullet,STREET GT - RWD,1:43.242,Civic Si
45,13,Jerami Bailey,STREET MODIFIED - RWD,1:43.398,FRS
46,298,Orange Crush Racing,STREET MODIFIED - AWD,1:43.920,WRX STI
47,46,Nehru Cheddie,STREET - RWD,1:44.519,M3
48,94,Nicholas Phillips,STREET GT - RWD,1:46.048,Z06
49,444,Brian Smith,STREET MODIFIED - FWD,1:47.020,GTI
50,67,Yunan Liu,STREET - RWD,1:47.597,S2000
51,31,Bart Goldenbeld,TRACK MODIFIED - RWD,1:48.306,Miata
52,42,Ben Bulthuis,TRACK MODIFIED - FWD,1:48.505,Civic
53,39,Kevin Tanakhone,STREET - RWD,1:50.318,S2000
54,52,Nicholas Gardner,TRACK MODIFIED - RWD,1:50.903,Shelby GT500
55,38,Ernestas Puzelis,TRACK MODIFIED - RWD,1:51.088,370z
56,48,Torry Skurski,STREET - RWD,1:51.197,328i
57,129,Matt Williams,SUNDAE CUP / SPECFIT - FWD,1:51.777,Fit
58,20,Freddy Assuncao,TRACK MODIFIED - AWD,1:52.374,Jetta GLI
59,395,Michael Smith,SUNDAE CUP / SPECFIT - FWD,1:53.189,Fit
60,270,Max Rooney,STREET - FWD,1:55.362,Civic Si
61,440,Taylor Steck,STREET - RWD,1:55.409,350z
62,68,Daniel Montanez,STREET - RWD,1:56.474,BRZ
63,135,Charlie Ensslin,UNLIMITED - RWD,1:56.603,Type R
64,8,Not So Fit Racing,SUNDAE CUP / SPECFIT - FWD,2:02.155,Fit
65,82,Logan Carswell,UNLIMITED - RWD,,RX7
66,14,Kal Fortner,UNLIMITED - AWD,,S4
67,314,Michael Puglisi,TRACK MODIFIED - AWD,,EVO IX
