TrackBattle Heat 5 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,927,Jim Rauck,UNLIMITED - FWD,1:25.720,CIVIC
2,606,Allen Patten,STREET MOD - RWD,1:28.119,GR SUPRA
3,29x,Kyle Mckiou,TRACK MOD - RWD,1:28.274,GR SUPRA
4,29,Kyle Mckiou,STREET MOD - RWD,1:28.904,GR SUPRA
5,121,Ryan Mathews,STREET MOD - RWD,1:28.905,CORVETTE
6,70,Dewey Dewitt,STREET MOD - AWD,1:29.269,IMPREZA
7,89,Brandon Hodge,TRACK MOD - RWD,1:29.275,GR SUPRA
8,34,Andy Voelkel,STREET GT - RWD,1:30.156,CORVETTE
9,33,Chris Boersma,TRACK MOD - FWD,1:30.451,CIVIC
10,314,Michael Puglisi,TRACK MOD - AWD,1:30.560,LANCER
11,84,Ido Waksman,STREET GT - RWD,1:30.688,CORVETTE
12,297,Brian Van Orsdol,STREET MOD - RWD,1:32.291,GR SUPRA
13,51,Jon Roed,STREET MOD - RWD,1:32.529,MX-5 MIATA
14,171,Andrius Bertulis,UNLIMITED - RWD,1:32.769,RCF
15,364,Nicholas Hendrix,STREET GT - RWD,1:33.176,CORVETTE
16,63,Luca Barberis,STREET - AWD,1:33.460,LANCER
17,176,Cody Hunt,STREET MOD - RWD,1:33.713,CORVETTE
18,773,Luie Zendejas,STREET GT - RWD,1:33.912,M2
19,212,Chris Smith,TRACK MOD - RWD,1:33.936,1 SERIES
20,550,Christian Aranha,STREET GT - RWD,1:34.101,CAMARO
21,514,Evan Mclaren,CLUB TR - FWD,1:34.253,INTEGRA
22,330,James Houghton,CLUB TR - FWD,1:34.274,TSX
23,909,Mark Kilgore,STREET GT - RWD,1:34.392,M4
24,226,Jerry Liu,STREET MOD - RWD,1:34.463,GT4 RS
25,71,Kevin Horn,STREET GT - RWD,1:34.698,CAMARO
26,734,Hertel Austin,STREET GT - RWD,1:34.895,M2
27,236,Jimmy Vajdak,CLUB TR - RWD,1:35.556,GR86
28,511,Peter Granberg,CLUB TR - RWD,1:35.708,BRZ
29,61,Fez Babar,CLUB TR - RWD,1:35.876,GR86
30,781,Lyle Zyra,CLUB TR - RWD,1:36.020,GR86
31,2,Connor Gallagher,STREET GT - AWD,1:36.024,GT-R
32,44,Joel Phillips,STREET GT - RWD,1:36.115,911
33,54,Zachary Moore,STREET MOD - RWD,1:36.139,CORVETTE
34,470,Eddy Segal,STREET - FWD,1:36.805,CIVIC
35,727,Mario Mirone,CLUB TR - FWD,1:36.824,CIVIC
36,187,Keenan Prusank,STREET GT - RWD,1:36.973,CAMARO
37,654,Nick Aegerter,STREET - AWD,1:37.055,FOCUS
38,13,Jerami Bailey,CLUB TR - RWD,1:37.070,FR-S
39,18,Kevin Vue,CLUB TR - FWD,1:37.146,INTEGRA
40,600,Izak Ambrose,STREET - AWD,1:37.231,IMPREZA
41,193,Brad Moore,STREET - RWD,1:37.329,718 CAYMAN
42,40,Ben Bulthuis,STREET GT - RWD,1:37.341,GR SUPRA
43,199,Ian Flavin,CLUB TR - RWD,1:37.426,BRZ
44,350,Julio Crispin,TRACK MOD - RWD,1:37.475,350Z
45,194,Mike Callaway,STREET - AWD,1:37.485,IMPREZA
46,45,Ross Ligibel,STREET - RWD,1:37.593,M3
47,11,Graham Gaylord,CLUB TR - AWD,1:37.737,COROLLA
48,80,Chris Nahill,CLUB TR - RWD,1:37.782,BRZ
49,239,Tan Nguyen,CLUB TR - RWD,1:37.911,S2000
50,230,Daniel Persing,CLUB TR - RWD,1:37.915,BRZ
51,625,Sam Bosnian,STREET - RWD,1:38.041,350Z
52,937,Bryan Tripoli,STREET - FWD,1:38.571,INTEGRA
53,410,Foster Johnson,CLUB TR - RWD,1:38.613,S2000
54,50,Azmath Mohammed,CLUB TR - RWD,1:38.768,MR2
55,69,Cody Umbaugh,STREET - FWD,1:39.454,CIVIC
56,64,Alex Westergaard,TRACK MOD - RWD,1:39.641,S2000
57,575,Clay Davidson,STREET MOD - RWD,1:39.862,240SX
58,997,Jason Gaydos,CLUB TR - RWD,1:39.972,BRZ
59,22,Mitchell Hickling,STREET GT - RWD,1:40.140,M4
60,75,Jerome Cahuzac,STREET GT - RWD,1:40.255,M2
61,977,Rico Valdez,STREET GT - RWD,1:40.419,CORVETTE
62,499,Ethan Parr,STREET MOD - RWD,1:40.999,MX-5 MIATA
63,15,Adam Wrobel,CLUB TR - FWD,1:41.031,INTEGRA
64,191,Jessica Powers,TRACK MOD - RWD,1:41.116,CORVETTE
65,614,Mark Riehle,CLUB TR - FWD,1:41.935,COOPER
66,317,Timothy Turner,STREET MOD - RWD,1:42.128,M3
67,973,Luke Paglione,CLUB TR - FWD,1:42.159,INTEGRA
68,442,Logan Geyer,CLUB TR - RWD,1:42.402,BRZ
69,686,Chase Mcmaster,CLUB TR - RWD,1:44.371,GR86
70,517,Tim Lutz,STREET MOD - RWD,1:44.989,CORVETTE
71,915,Dylan Rodgers,CLUB TR - RWD,1:45.008,MX-5 MIATA
72,373,Benjamin Smolen,CLUB TR - FWD,1:47.455,JETTA
73,411,Chris Rice,SUNDAE CUP - FWD,1:47.717,FIT
74,130,James Smith,SUNDAE CUP - FWD,1:47.770,FIT
75,528,Richard Sawicki,SUNDAE CUP - RWD,1:47.928,MX-5 MIATA
76,67,Jonathan Denk,STREET MOD - FWD,1:48.157,CIVIC
77,370,Sam Deuling,SUNDAE CUP - FWD,1:48.314,FIT
78,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:48.699,FIT
79,134,David Best,SUNDAE CUP - FWD,1:48.821,FIT
80,729,Chris Murray,SUNDAE CUP - RWD,1:48.832,MX-5 MIATA
81,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:48.988,COROLLA
82,412,Austin Obrien,SUNDAE CUP - FWD,1:49.095,FIT
83,428,Brad Smith,SUNDAE CUP - FWD,1:49.243,FIT
84,357,Team TrackBeers,SUNDAE CUP - FWD,1:49.253,FIT
85,969,Jack Coughlin,SUNDAE CUP - FWD,1:49.260,COUPE
86,126,Jacob Abbott,SUNDAE CUP - FWD,1:49.403,FIT
87,156,Mike Janssen,SUNDAE CUP - FWD,1:49.444,COOPER
88,636,Noah Masse,SUNDAE CUP - FWD,1:49.539,FIT
89,707,Piotr Boczek,SUNDAE CUP - FWD,1:52.098,FIT
90,184,Trip Walker,SUNDAE CUP - FWD,1:52.641,FIT
91,1,Chris Wolf,CLUB TR - FWD,1:53.251,PRELUDE
92,433,Robert Miller,SUNDAE CUP - FWD,1:53.964,RIO
93,175,Adam Morgan,SUNDAE CUP - FWD,1:59.839,FIT
