TrackBattle Heat 4 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,52,Nicholas Gardner,UNLIMITED - RWD,1:27.837,SHELBY GT500
2,27,Brad Perkins,TRACK MOD - RWD,1:28.355,M3
3,606,Allen Patten,STREET MOD - RWD,1:28.502,GR SUPRA
4,29x,Kyle Mckiou,TRACK MOD - RWD,1:29.015,GR SUPRA
5,89,Brandon Hodge,TRACK MOD - RWD,1:29.801,GR SUPRA
6,121,Ryan Mathews,STREET MOD - RWD,1:29.888,CORVETTE
7,14,Kal Fortner,STREET MOD - RWD,1:30.437,AMG GT S
8,29,Kyle Mckiou,STREET MOD - RWD,1:30.825,GR SUPRA
9,34,Andy Voelkel,STREET GT - RWD,1:30.980,CORVETTE
10,314,Michael Puglisi,TRACK MOD - AWD,1:31.475,LANCER
11,33,Chris Boersma,TRACK MOD - FWD,1:31.493,CIVIC
12,84,Ido Waksman,STREET GT - RWD,1:31.778,CORVETTE
13,51,Jon Roed,STREET MOD - RWD,1:32.136,MX-5 MIATA
14,187,Keenan Prusank,STREET GT - RWD,1:32.830,CAMARO
15,171,Andrius Bertulis,UNLIMITED - RWD,1:33.098,RCF
16,176,Cody Hunt,STREET MOD - RWD,1:33.260,CORVETTE
17,364,Nicholas Hendrix,STREET GT - RWD,1:33.801,CORVETTE
18,297,Brian Van Orsdol,STREET MOD - RWD,1:34.222,GR SUPRA
19,330,James Houghton,CLUB TR - FWD,1:34.486,TSX
20,550,Christian Aranha,STREET GT - RWD,1:34.635,CAMARO
21,734,Hertel Austin,STREET GT - RWD,1:35.188,M2
22,71,Kevin Horn,STREET GT - RWD,1:35.327,CAMARO
23,226,Jerry Liu,STREET MOD - RWD,1:35.420,GT4 RS
24,236,Jimmy Vajdak,CLUB TR - RWD,1:35.552,GR86
25,40,Ben Bulthuis,STREET GT - RWD,1:36.502,GR SUPRA
26,781,Lyle Zyra,CLUB TR - RWD,1:36.661,GR86
27,2,Connor Gallagher,STREET GT - AWD,1:36.796,GT-R
28,193,Brad Moore,STREET - RWD,1:36.835,718 CAYMAN
29,511,Peter Granberg,CLUB TR - RWD,1:37.119,BRZ
30,61,Fez Babar,CLUB TR - RWD,1:37.215,GR86
31,470,Eddy Segal,STREET - FWD,1:37.441,CIVIC
32,69,Cody Umbaugh,STREET - FWD,1:37.656,CIVIC
33,13,Jerami Bailey,CLUB TR - RWD,1:37.660,FR-S
34,199,Ian Flavin,CLUB TR - RWD,1:37.815,BRZ
35,937,Bryan Tripoli,STREET - FWD,1:37.858,INTEGRA
36,350,Julio Crispin,TRACK MOD - RWD,1:37.953,350Z
37,230,Daniel Persing,CLUB TR - RWD,1:37.964,BRZ
38,50,Azmath Mohammed,CLUB TR - RWD,1:38.123,MR2
39,239,Tan Nguyen,CLUB TR - RWD,1:38.220,S2000
40,80,Chris Nahill,CLUB TR - RWD,1:38.297,BRZ
41,11,Graham Gaylord,CLUB TR - AWD,1:38.555,COROLLA
42,44,Joel Phillips,STREET GT - RWD,1:38.691,911
43,654,Nick Aegerter,STREET - AWD,1:38.942,FOCUS
44,410,Foster Johnson,CLUB TR - RWD,1:39.356,S2000
45,600,Izak Ambrose,STREET - AWD,1:39.468,IMPREZA
46,64,Alex Westergaard,TRACK MOD - RWD,1:39.631,S2000
47,997,Jason Gaydos,CLUB TR - RWD,1:40.307,BRZ
48,575,Clay Davidson,STREET MOD - RWD,1:40.371,240SX
49,75,Jerome Cahuzac,STREET GT - RWD,1:40.408,M2
50,517,Tim Lutz,STREET MOD - RWD,1:41.303,CORVETTE
51,15,Adam Wrobel,CLUB TR - FWD,1:41.865,INTEGRA
52,727,Mario Mirone,CLUB TR - FWD,1:42.265,CIVIC
53,614,Mark Riehle,CLUB TR - FWD,1:42.927,COOPER
54,191,Jessica Powers,TRACK MOD - RWD,1:43.155,CORVETTE
55,973,Luke Paglione,CLUB TR - FWD,1:43.987,INTEGRA
56,317,Timothy Turner,STREET MOD - RWD,1:44.485,M3
57,686,Chase Mcmaster,CLUB TR - RWD,1:45.247,GR86
58,915,Dylan Rodgers,CLUB TR - RWD,1:45.669,MX-5 MIATA
59,26,Arthur Dvortsen,CLUB TR - RWD,1:47.836,MX-5 MIATA
60,373,Benjamin Smolen,CLUB TR - FWD,1:48.363,JETTA
61,528,Richard Sawicki,SUNDAE CUP - RWD,1:48.371,MX-5 MIATA
62,411,Chris Rice,SUNDAE CUP - FWD,1:48.436,FIT
63,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:48.501,FIT
64,130,James Smith,SUNDAE CUP - FWD,1:48.510,FIT
65,156,Mike Janssen,SUNDAE CUP - FWD,1:49.324,COOPER
66,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:49.480,COROLLA
67,370,Sam Deuling,SUNDAE CUP - FWD,1:49.500,FIT
68,134,David Best,SUNDAE CUP - FWD,1:49.849,FIT
69,969,Jack Coughlin,SUNDAE CUP - FWD,1:50.111,COUPE
70,729,Chris Murray,SUNDAE CUP - RWD,1:50.375,MX-5 MIATA
71,412,Austin Obrien,SUNDAE CUP - FWD,1:50.507,FIT
72,126,Jacob Abbott,SUNDAE CUP - FWD,1:50.677,FIT
73,428,Brad Smith,SUNDAE CUP - FWD,1:51.934,FIT
74,636,Noah Masse,SUNDAE CUP - FWD,1:53.282,FIT
75,1,Chris Wolf,CLUB TR - FWD,1:53.851,PRELUDE
76,707,Piotr Boczek,SUNDAE CUP - FWD,1:54.429,FIT
77,357,Team TrackBeers,SUNDAE CUP - FWD,1:55.237,FIT
78,184,Trip Walker,SUNDAE CUP - FWD,1:55.295,FIT
79,433,Robert Miller,SUNDAE CUP - FWD,1:55.637,RIO
80,67,Jonathan Denk,STREET MOD - FWD,1:57.262,CIVIC
81,175,Adam Morgan,SUNDAE CUP - FWD,2:01.590,FIT
82,22,Mitchell Hickling,STREET GT - RWD,4:41.396,M4
83,19,Josh Powers,TRACK MOD - RWD,,CORVETTE
84,54,Zachary Moore,STREET MOD - RWD,,CORVETTE
85,63,Luca Barberis,STREET - AWD,,LANCER
