TrackBattle Heat 2 Results (all groups),,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,500,Steven Luca,UNLIMITED - RWD,1:24.261,MUSTANG
2,927,Jim Rauck,UNLIMITED - FWD,1:26.645,CIVIC
3,606,Allen Patten,STREET MOD - RWD,1:28.231,GR SUPRA
4,52,Nicholas Gardner,UNLIMITED - RWD,1:28.894,SHELBY GT500
5,27,Brad Perkins,TRACK MOD - RWD,1:29.431,M3
6,121,Ryan Mathews,STREET MOD - RWD,1:29.785,CORVETTE
7,34,Andy Voelkel,STREET GT - RWD,1:31.050,CORVETTE
8,84,Ido Waksman,STREET GT - RWD,1:31.477,CORVETTE
9,14,Kal Fortner,STREET MOD - RWD,1:31.772,AMG GT S
10,171,Andrius Bertulis,UNLIMITED - RWD,1:32.092,RCF
11,212,Chris Smith,TRACK MOD - RWD,1:32.268,1 SERIES
12,51,Jon Roed,STREET MOD - RWD,1:32.529,MX-5 MIATA
13,314,Michael Puglisi,TRACK MOD - AWD,1:32.586,LANCER
14,63,Luca Barberis,STREET - AWD,1:32.933,LANCER
15,33,Chris Boersma,TRACK MOD - FWD,1:33.858,CIVIC
16,297,Brian Van Orsdol,STREET MOD - RWD,1:33.912,GR SUPRA
17,550,Christian Aranha,STREET GT - RWD,1:34.104,CAMARO
18,364,Nicholas Hendrix,STREET GT - RWD,1:34.137,CORVETTE
19,187,Keenan Prusank,STREET GT - RWD,1:34.392,CAMARO
20,909,Mark Kilgore,STREET GT - RWD,1:34.501,M4
21,2,Connor Gallagher,STREET GT - AWD,1:34.599,GT-R
22,773,Luie Zendejas,STREET GT - RWD,1:34.886,M2
23,404,David Bamforth,TRACK MOD - RWD,1:34.974,CAYMAN
24,54,Zachary Moore,STREET MOD - RWD,1:35.647,CORVETTE
25,734,Hertel Austin,STREET GT - RWD,1:35.681,M2
26,71,Kevin Horn,STREET GT - RWD,1:35.871,CAMARO
27,236,Jimmy Vajdak,CLUB TR - RWD,1:35.977,GR86
28,176,Cody Hunt,STREET MOD - RWD,1:36.173,CORVETTE
29,226,Jerry Liu,STREET MOD - RWD,1:36.263,GT4 RS
30,44,Joel Phillips,STREET GT - RWD,1:36.304,911
31,511,Peter Granberg,CLUB TR - RWD,1:36.318,BRZ
32,40,Ben Bulthuis,STREET GT - RWD,1:36.803,GR SUPRA
33,13,Jerami Bailey,CLUB TR - RWD,1:36.827,FR-S
34,470,Eddy Segal,STREET - FWD,1:36.864,CIVIC
35,61,Fez Babar,CLUB TR - RWD,1:36.997,GR86
36,193,Brad Moore,STREET - RWD,1:37.011,718 CAYMAN
37,781,Lyle Zyra,CLUB TR - RWD,1:37.107,GR86
38,18,Kevin Vue,CLUB TR - FWD,1:37.252,INTEGRA
39,727,Mario Mirone,CLUB TR - FWD,1:37.824,CIVIC
40,45,Ross Ligibel,STREET - RWD,1:37.835,M3
41,350,Julio Crispin,TRACK MOD - RWD,1:37.850,350Z
42,199,Ian Flavin,CLUB TR - RWD,1:38.096,BRZ
43,937,Bryan Tripoli,STREET - FWD,1:38.190,INTEGRA
44,531,Evan Weider,CLUB TR - FWD,1:38.303,CIVIC
45,69,Cody Umbaugh,STREET - FWD,1:38.353,CIVIC
46,11,Graham Gaylord,CLUB TR - AWD,1:38.490,COROLLA
47,19,Josh Powers,TRACK MOD - RWD,1:38.525,CORVETTE
48,239,Tan Nguyen,CLUB TR - RWD,1:38.671,S2000
49,654,Nick Aegerter,STREET - AWD,1:38.718,FOCUS
50,410,Foster Johnson,CLUB TR - RWD,1:38.829,S2000
51,80,Chris Nahill,CLUB TR - RWD,1:38.861,BRZ
52,194,Mike Callaway,STREET - AWD,1:38.995,IMPREZA
53,64,Alex Westergaard,TRACK MOD - RWD,1:40.175,S2000
54,997,Jason Gaydos,CLUB TR - RWD,1:40.337,BRZ
55,230,Daniel Persing,CLUB TR - RWD,1:40.597,BRZ
56,575,Clay Davidson,STREET MOD - RWD,1:41.061,240SX
57,50,Azmath Mohammed,CLUB TR - RWD,1:41.634,MR2
58,317,Timothy Turner,STREET MOD - RWD,1:42.021,M3
59,15,Adam Wrobel,CLUB TR - FWD,1:42.306,INTEGRA
60,442,Logan Geyer,CLUB TR - RWD,1:42.795,BRZ
61,75,Jerome Cahuzac,STREET GT - RWD,1:43.477,M2
62,614,Mark Riehle,CLUB TR - FWD,1:43.519,COOPER
63,600,Izak Ambrose,STREET - AWD,1:43.585,IMPREZA
64,26,Arthur Dvortsen,CLUB TR - RWD,1:44.246,MX-5 MIATA
65,191,Jessica Powers,TRACK MOD - RWD,1:44.826,CORVETTE
66,973,Luke Paglione,CLUB TR - FWD,1:45.057,INTEGRA
67,509,Kevin Wendt,CLUB TR - FWD,1:46.709,CR-X
68,915,Dylan Rodgers,CLUB TR - RWD,1:46.885,MX-5 MIATA
69,686,Chase Mcmaster,CLUB TR - RWD,1:47.410,GR86
70,411,Chris Rice,SUNDAE CUP - FWD,1:48.276,FIT
71,528,Richard Sawicki,SUNDAE CUP - RWD,1:48.497,MX-5 MIATA
72,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:48.729,FIT
73,130,James Smith,SUNDAE CUP - FWD,1:48.968,FIT
74,156,Mike Janssen,SUNDAE CUP - FWD,1:49.320,COOPER
75,373,Benjamin Smolen,CLUB TR - FWD,1:49.709,JETTA
76,729,Chris Murray,SUNDAE CUP - RWD,1:49.766,MX-5 MIATA
77,116,Lennon Radcliffe,SUNDAE CUP - FWD,1:49.858,COROLLA
78,370,Sam Deuling,SUNDAE CUP - FWD,1:49.877,FIT
79,134,David Best,SUNDAE CUP - FWD,1:50.417,FIT
80,969,Jack Coughlin,SUNDAE CUP - FWD,1:50.983,COUPE
81,636,Noah Masse,SUNDAE CUP - FWD,1:51.652,FIT
82,412,Austin Obrien,SUNDAE CUP - FWD,1:52.452,FIT
83,1,Chris Wolf,CLUB TR - FWD,1:52.591,PRELUDE
84,248,Nathan Schlawin,SUNDAE CUP - FWD,1:52.904,FIT
85,184,Trip Walker,SUNDAE CUP - FWD,1:53.023,FIT
86,433,Robert Miller,SUNDAE CUP - FWD,1:54.105,RIO
87,67,Jonathan Denk,STREET MOD - FWD,1:54.305,CIVIC
88,517,Tim Lutz,STREET MOD - RWD,1:55.462,CORVETTE
89,357,Team TrackBeers,SUNDAE CUP - FWD,1:55.983,FIT
90,175,Adam Morgan,SUNDAE CUP - FWD,1:58.252,FIT
91,428,Brad Smith,SUNDAE CUP - FWD,,FIT
92,89,Brandon Hodge,TRACK MOD - RWD,,GR SUPRA
