Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,29,Kyle Mckiou,STREET MOD - RWD,1:29.737,GR SUPRA
2,14,Kal Fortner,STREET MOD - RWD,1:29.849,AMG GT S
3,171,Andrius Bertulis,UNLIMITED - RWD,1:30.111,RCF
4,525,Jeremy Lowder,UNLIMITED - RWD,1:30.545,CAMARO
5,245,Lali Nyiri,TRACK MOD - AWD,1:31.658,SENTRA
6,377,Allen Ma,TRACK MOD - RWD,1:32.595,GT3
7,570,Kyle Magnuson,STREET GT - RWD,1:32.661,718 CAYMAN
8,62,Matt Simpkins,STREET MOD - RWD,1:32.840,GR SUPRA
9,179,Derek Linderholm,STREET MOD - AWD,1:33.135,LANCER
10,89,Brandon Hodge,STREET GT - RWD,1:33.214,GR SUPRA
11,326,Last Minute Racing,CLUB TR - RWD,1:33.459,86
12,727,Mario Mirone,CLUB TR - FWD,1:33.654,CIVIC
13,54,Zachary Moore,STREET MOD - RWD,1:33.665,CORVETTE
14,364,Nicholas Hendrix,STREET GT - RWD,1:33.785,CORVETTE
15,734,Austin Hertel,TRACK MOD - RWD,1:33.814,350Z
16,687,Jackie Ding,STREET GT - RWD,1:33.843,M2
17,226,Jerry Liu,STREET GT - RWD,1:33.850,718 CAYMAN
18,531,Evan Weider,CLUB TR - FWD,1:34.033,CIVIC
19,351,Michael Barnes,STREET GT - RWD,1:34.100,MUSTANG
20,511,Peter Granberg,CLUB TR - RWD,1:34.119,BRZ
21,61,Fez Babar,CLUB TR - RWD,1:34.388,GR86
22,224,Su Xiong,CLUB TR - RWD,1:34.925,S2000
23,123,Whiskey Danger Racing,CLUB TR - RWD,1:35.096,S2000
24,19,Josh Powers,TRACK MOD - RWD,1:35.115,CORVETTE
25,206,Dalton Klein,TRACK MOD - RWD,1:35.241,CORVETTE
26,880,Dead Boiz Racing,CLUB TR - RWD,1:35.281,FR-S
27,38,Aaron Rekkedahl,STREET - FWD,1:35.575,CIVIC TYPE R
28,215,Cheng Jin,STREET - RWD,1:35.705,M3
29,136,Ben Mich,TRACK MOD - RWD,1:36.069,RX-7
30,711,Anthony Leclerc,CLUB TR - RWD,1:36.542,4C
31,39,Gregory Formosa,STREET - AWD,1:36.737,LANCER
32,398,Mike Vanlperen,TRACK MOD - RWD,1:36.873,Mustang
33,64,Alex Westergaard,TRACK MOD - RWD,1:37.151,S2000
34,510,Piero Pucci,CLUB TR - RWD,1:37.307,FR-S
35,611,Benjamin Carter,CLUB TR - RWD,1:37.769,S2000
36,199,Ian Flavin,CLUB TR - RWD,1:37.774,BRZ
37,517,Tim Lutz,STREET MOD - RWD,1:37.798,CORVETTE
38,370,Ivan Onofriiciuc,STREET - RWD,1:37.923,370Z
39,238,Garrett Gloceri,CLUB TR - RWD,1:38.305,RX-8
40,747,Alexey Savin,TRACK MOD - RWD,1:38.453,S2000
41,191,Jessica Powers,TRACK MOD - RWD,1:39.212,CORVETTE
42,420,Aric Streeter,STREET MOD - RWD,1:39.294,RX-7
43,5,Ezekiel Malchow,STREET MOD - RWD,1:40.081,MUSTANG
44,373,Benjamin Smolen,STREET GT - RWD,1:40.291,MUSTANG
45,442,Logan Geyer,CLUB TR - RWD,1:40.439,BRZ
46,169,Dan Mai,CLUB TR - RWD,1:40.440,325I
47,519,Malindima Sampa,STREET - RWD,1:40.699,350Z
48,111,Jared Chapin,CLUB TR - RWD,1:41.799,S2000
49,960,Sean Heneghan,CLUB TR - FWD,1:42.556,CIVIC
50,36,Daniel Cummings,SUPER UNLIMITED - RWD,1:42.567,360
51,625,Sam Bosnian,STREET - RWD,1:43.102,350Z
52,46,Nehru Cheddie,CLUB TR - AWD,1:43.230,GR COROLLA
53,527,Ahmed Aloul,CLUB TR - RWD,1:43.802,MX-5 MIATA
54,828,Matthew Smith,CLUB TR - RWD,1:44.232,S2000
55,654,Nick Aegerter,STREET - AWD,1:45.317,FOCUS
56,889,Syed Hasan,CLUB TR - RWD,1:45.574,BRZ
57,130,James Smith,SUNDAE CUP - FWD,1:45.586,FIT
58,126,Jacob Abbott,SUNDAE CUP - FWD,1:45.923,Fit
59,92,Brad Smith,SUNDAE CUP - FWD,1:47.238,FIT
60,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:47.379,FIT
61,99,George Reeves,CLUB TR - RWD,1:48.284,MX-5
62,156,Mike Janssen,SUNDAE CUP - FWD,1:48.411,HARDTOP
63,594,Dead Bear Racing,SUNDAE CUP - FWD,1:48.759,FIT
64,83,Miles Blakesley,STREET - RWD,1:48.981,MX-5 MIATA
65,1,Chris Wolf,SUNDAE CUP - FWD,1:51.994,FIT
66,823,Erin Weaver,CLUB TR - RWD,1:52.421,MX-5 MIATA
67,113,Chip Smth,UNLIMITED - RWD,5:06.258,911
68,707,Piotr Boczek,SUNDAE CUP - FWD,,FIT
69,526,Matt Cater,TRACK MOD - RWD,,Corvette
70,736,Cody Smith,STREET MOD - RWD,,CUTLASS
