Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
66,411,Brandon Collins,TRACK MODIFIED - RWD,1:49.467,325is
67,17,Robert Dice,UNLIMITED - RWD,1:49.593,240sx
68,151,David McCallister,TRACK MODIFIED - AWD,1:49.798,Evo IX
69,555,Joseph Mielke,STREET - AWD,1:50.101,STi
70,317,Nishanth Samala,STREET - RWD,1:50.290,BRZ
71,12,Andrew Sonnevil,TRACK MODIFIED - RWD,1:50.408,Miata
72,116,Travis Bakeman,STREET - RWD,1:50.674,325IS
73,88,Mark Brylo,STREET MODIFIED - AWD,1:50.680,Lancer Evo
74,124,Darryl Butler,STREET - AWD,1:50.693,Sti
75,48,Torry Skurski,TRACK MODIFIED - FWD,1:50.749,Juke
76,522,Joel Harkness,STREET MODIFIED - RWD,1:50.766,Miata
77,32,Mark Bucheit,STREET - AWD,1:50.968,Skyline
78,93,Gareth Campbell,TRACK MODIFIED - FWD,1:51.014,Civic
79,109,Kal Fortner,STREET - AWD,1:51.016,S4
80,717,Scott Hollingsworth,UNLIMITED - RWD,1:51.030,S2000
81,90,Justin Tischler,STREET - RWD,1:51.059,S2000
82,10,Lawrence/Brian Navarre/Arpke,STREET - AWD,1:51.109,Wrx
83,218,Derrick Maske,STREET MODIFIED - RWD,1:51.277,S2000
84,92,Craig Seko,STREET - FWD,1:51.387,Civic Type R
85,9,Alex Villa,STREET - RWD,1:51.730,Giulia
86,24,Les Epps,STREET - FWD,1:51.894,Teggy
87,53,Darryl Waddell,STREET - AWD,1:52.112,Golf R
88,361,Michael Mattila,STREET - FWD,1:52.352,Integra
89,621,Troy Mass,STREET - RWD,1:52.429,BRZ
90,86,Jackie Ding,STREET - RWD,1:53.188,S2000
91,192,Michael Horn,STREET - FWD,1:54.271,jetta GLI
92,189,Pramoda Rabi,STREET - RWD,1:54.325,Mustang
93,97,Ryan McGriff,STREET - RWD,1:54.472,135i
94,37,Doug Huntington,TRACK MODIFIED - AWD,1:54.981,WRX
95,91,Chris Scheidecker,STREET - RWD,1:55.287,S2000
96,108,Jeanette Negri,STREET - RWD,1:55.675,BRZ
97,67,Eric Waddell,TRACK MODIFIED - FWD,1:55.795,Civic
98,512,Kevin Parlett,STREET MODIFIED - RWD,1:56.750,Skyline
99,129,Matt Williams,SPEC FIT / ECO CUP - FWD,1:57.086,Fit
100,8,Kevin Tong,STREET - RWD,1:57.093,M3
101,741,James Brandt,STREET - RWD,1:57.904,Rx8
102,63,Chris Doolin,STREET - RWD,1:58.418,Miata
103,259,Nathan Park,STREET MODIFIED - AWD,1:59.563,Lancer Evo
104,556,James Wolters,STREET - FWD,2:03.044,Integra GSR
105,40,Chris Boersma,TRACK MODIFIED - FWD,2:33.144,Civic
106,60,David Calzada,STREET MODIFIED - RWD,4:40.844,Miata
107,95,Fiona Lou,STREET - RWD,5:08.429,M3
