Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,30,Jeremy Swenson,TRACK MODIFIED - RWD,1:33.173,Corvette ZR1
2,40,Chris Boersma,TRACK MODIFIED - FWD,1:34.571,Civic
3,314,Michael Puglisi,TRACK MODIFIED - AWD,1:36.260,Evolution
4,501,Tony Marulanda,TRACK MODIFIED - RWD,1:36.591,135I
5,122,Brad/Matt Yonkers/DeReus,STREET MODIFIED - RWD,1:36.839,M3
6,283,Jess Moeding,TRACK MODIFIED - RWD,1:37.183,Corvette
7,127,Mike Lee,TRACK MODIFIED - RWD,1:37.333,240sx
8,23,Shawn Krebsbach,STREET MODIFIED - AWD,1:37.655,Lancer evolution 9
9,325,Ben Aurich,UNLIMITED - RWD,1:38.285,Corvette
10,51,Joshua Orr,STREET - RWD,1:38.383,corvette
11,357,Dan Lewis,STREET MODIFIED - RWD,1:38.767,S2000
12,69,Michael Pagano,STREET MODIFIED - RWD,1:38.992,330Ci
13,412,Sally McNulty,STREET MODIFIED - AWD,1:39.051,WRX
14,3,Ron Spear,STREET - RWD,1:39.407,Mustang GT
15,115,Darius Zajac,TRACK MODIFIED - RWD,1:39.482,Corvette
16,233,Jordan Bryant,UNLIMITED - AWD,1:40.015,STI
17,34,austin hertel,STREET - RWD,1:40.149,370z
18,86,Jackie Ding,STREET - RWD,1:40.195,S2000
19,420,levi brown,TRACK MODIFIED - FWD,1:40.379,civic
20,119,Tim Beek,STREET - RWD,1:41.030,ATS-V
21,70,Eric DeWitt,STREET - AWD,1:41.410,STI
22,17,Robert Dice,UNLIMITED - RWD,1:41.987,240sx
23,74,Chris Neuman,STREET - RWD,1:42.200,M3
24,29,Matthew Kokx,STREET MODIFIED - AWD,1:42.262,wrx
25,55,Charles Miller,STREET - AWD,1:42.388,Evo IX
26,5,Luke McGrew,STREET - AWD,1:42.407,Sti
27,130,Brian Leazenby,STREET MODIFIED - RWD,1:42.501,Mustang
28,103,Chris Ballard,TRACK MODIFIED - RWD,1:42.557,S2000
29,19,Nilesh Patel,STREET MODIFIED - AWD,1:42.586,EVO 9
30,460,Grant Walker,UNLIMITED - RWD,1:42.834,Miata
31,916,Savanna Little,UNLIMITED - RWD,1:43.003,350z
32,789,Daniel Mount,STREET MODIFIED - RWD,1:43.166,Cayman
33,6,micheal aumick,STREET MODIFIED - AWD,1:43.171,STI
34,312,Mikey Singhaseni,STREET MODIFIED - FWD,1:43.245,RSX Type S
35,969,Shane Mitchell,STREET MODIFIED - AWD,1:43.570,Evolution
36,105,Allen Skillicorn,STREET MODIFIED - RWD,1:43.698,Miata
37,81,Benjamin Marouski,STREET MODIFIED - FWD,1:43.773,Cooper S
38,688,Ryan Weddle,STREET - RWD,1:44.106,350Z
39,531,Evan Weider,STREET MODIFIED - FWD,1:44.171,Civic CX
40,777,Joshua Halka,STREET - AWD,1:44.216,Impreza WRX
41,65,zachary ross,STREET MODIFIED - FWD,1:44.256,GTI
42,666,Trentyn Meister,TRACK MODIFIED - FWD,1:44.543,Civic
43,42,Blake cameron,STREET - AWD,1:44.567,Sti
44,145,Shilun Wu,STREET MODIFIED - RWD,1:44.684,Mustang
45,66,James Nichols,STREET MODIFIED - RWD,1:44.933,IS300
46,95,Fiona Lou,STREET - RWD,1:45.338,M3
47,67,Eric Waddell,TRACK MODIFIED - FWD,1:45.357,Civic
48,36,Ben Klusovsky,TRACK MODIFIED - FWD,1:45.579,Civic
49,85,Bradley Legris,STREET MODIFIED - RWD,1:45.721,Miata
50,146,Jonathan Yu,STREET - AWD,1:45.945,WRX
51,11,Graham Gaylord,STREET MODIFIED - RWD,1:46.236,135i
52,202,Max Schrager,STREET - AWD,1:46.248,WRX STi
53,117,Chris Law,STREET MODIFIED - RWD,1:46.270,
54,52,Billy Ball,TRACK MODIFIED - RWD,1:46.410,FRS
55,53,Darryl Waddell,STREET - AWD,1:46.726,Golf R
56,147,Anton Zavalko,STREET - RWD,1:46.766,S2000
57,91,Chris Scheidecker,STREET - RWD,1:46.969,S2000
58,112,Sasha Anis,STREET - RWD,1:47.165,Model 3
59,717,Scott Hollingsworth,UNLIMITED - RWD,1:47.459,S2000
60,201,Don Kuschel,UNLIMITED - FWD,1:47.532,Integra
61,39,Jake Joraanstad,TRACK MODIFIED - FWD,1:47.769,Silvia
62,555,Joseph Mielke,STREET - AWD,1:48.177,STi
63,136,Gene Miller,TRACK MODIFIED - FWD,1:48.233,Civic
64,614,Artaporn Jataputra,STREET - RWD,1:48.258,BRZ
65,424,Michael Norman,STREET MODIFIED - AWD,1:48.307,Impreza STi Hatch
66,185,Domas Sinkevicius,STREET MODIFIED - RWD,1:48.383,M3
67,118,Darby Barber,STREET MODIFIED - RWD,1:48.789,miata
68,138,Phong Nguyen,STREET - RWD,1:48.887,S2000
69,169,Angel Roman,STREET MODIFIED - AWD,1:48.948,WRX STI
70,92,Craig Seko,STREET - FWD,1:49.096,Civic Type R
71,151,David McCallister,TRACK MODIFIED - AWD,1:49.329,Evo IX
72,711,Edgar Covarrubias,TRACK MODIFIED - RWD,1:49.526,Isf
73,707,Egidijus Sadauskas,STREET MODIFIED - RWD,1:49.640,325i
74,361,Michael Mattila,STREET - FWD,1:49.642,Integra
75,116,Travis Bakeman,STREET - RWD,1:49.706,325IS
76,89,James Kelly,STREET - RWD,1:49.744,BRZ
77,114,Hyder Arain,STREET - RWD,1:49.876,s2000
78,317,Nishanth Samala,STREET - RWD,1:50.193,BRZ
79,28,Peter Zhang,STREET MODIFIED - AWD,1:50.381,WRX
80,68,Ryan Dussex,STREET MODIFIED - AWD,1:50.485,WRX
81,621,Troy Mass,STREET - RWD,1:50.670,BRZ
82,12,Andrew Sonnevil,TRACK MODIFIED - RWD,1:50.793,Miata
83,48,Torry Skurski,TRACK MODIFIED - FWD,1:51.046,Juke
84,109,Kal Fortner,STREET - AWD,1:51.425,S4
85,522,Joel Harkness,STREET MODIFIED - RWD,1:51.572,Miata
86,24,Les Epps,STREET - FWD,1:52.947,Teggy
87,93,Gareth Campbell,TRACK MODIFIED - FWD,1:53.150,Civic
88,9,Alex Villa,STREET - RWD,1:54.119,Giulia
89,108,Jeanette Negri,STREET - RWD,1:54.982,BRZ
90,512,Kevin Parlett,STREET MODIFIED - RWD,1:55.222,Skyline
91,8,Kevin Tong,STREET - RWD,1:55.830,M3
92,741,James Brandt,STREET - RWD,1:55.880,Rx8
93,129,Matt Williams,SPEC FIT / ECO CUP - FWD,1:56.159,Fit
94,120,Paul Bomers,SPEC FIT -,1:57.346,Fit
95,97,Ryan McGriff,STREET - RWD,1:57.466,135i
96,63,Chris Doolin,STREET - RWD,1:58.106,Miata
97,556,James Wolters,STREET - FWD,2:04.059,Integra GSR
98,10,Lawrence/Brian Navarre/Arpke,STREET - AWD,2:53.066,Wrx
