Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
43,777,Joshua Halka,STREET - AWD,1:44.269,Impreza WRX
44,95,Fiona Lou,STREET - RWD,1:44.313,M3
45,66,James Nichols,STREET MODIFIED - RWD,1:44.868,IS300
46,688,Ryan Weddle,STREET - RWD,1:44.975,350Z
47,42,Blake cameron,STREET - AWD,1:45.052,Sti
48,614,Artaporn Jataputra,STREET - RWD,1:45.064,BRZ
49,666,Trentyn Meister,TRACK MODIFIED - FWD,1:45.299,Civic
50,202,Max Schrager,STREET - AWD,1:45.492,WRX STi
51,85,Bradley Legris,STREET MODIFIED - RWD,1:45.500,Miata
52,11,Graham Gaylord,STREET MODIFIED - RWD,1:45.506,135i
53,10,Lawrence/Brian Navarre/Arpke,STREET - AWD,1:45.541,Wrx
54,357,Dan Lewis,STREET MODIFIED - RWD,1:45.635,S2000
55,118,Darby Barber,STREET MODIFIED - RWD,1:45.845,miata
56,67,Eric Waddell,TRACK MODIFIED - FWD,1:46.018,Civic
57,52,Billy Ball,TRACK MODIFIED - RWD,1:46.741,FRS
58,424,Michael Norman,STREET MODIFIED - AWD,1:47.125,Impreza STi Hatch
59,151,David McCallister,TRACK MODIFIED - AWD,1:47.217,Evo IX
60,147,Anton Zavalko,STREET - RWD,1:47.226,S2000
61,555,Joseph Mielke,STREET - AWD,1:47.245,STi
62,39,Jake Joraanstad,TRACK MODIFIED - FWD,1:47.540,Silvia
63,91,Chris Scheidecker,STREET - RWD,1:47.749,S2000
64,136,Gene Miller,TRACK MODIFIED - FWD,1:47.813,Civic
65,138,Phong Nguyen,STREET - RWD,1:47.827,S2000
66,717,Scott Hollingsworth,UNLIMITED - RWD,1:47.853,S2000
67,32,Mark Bucheit,STREET - AWD,1:48.155,Skyline
68,53,Darryl Waddell,STREET - AWD,1:48.247,Golf R
69,117,Chris Law,STREET MODIFIED - RWD,1:48.555,
70,411,Brandon Collins,TRACK MODIFIED - RWD,1:48.570,325is
71,940,Stephen Barnes,STREET MODIFIED - AWD,1:48.679,Wrx
72,12,Andrew Sonnevil,TRACK MODIFIED - RWD,1:48.787,Miata
73,141,Lajos Nyiri,STREET MODIFIED - RWD,1:48.987,240sx
74,124,Darryl Butler,STREET - AWD,1:49.033,Sti
75,711,Edgar Covarrubias,TRACK MODIFIED - RWD,1:49.536,Isf
76,317,Nishanth Samala,STREET - RWD,1:49.841,BRZ
77,92,Craig Seko,STREET - FWD,1:49.866,Civic Type R
78,89,James Kelly,STREET - RWD,1:50.087,BRZ
79,169,Angel Roman,STREET MODIFIED - AWD,1:50.151,WRX STI
80,707,Egidijus Sadauskas,STREET MODIFIED - RWD,1:50.573,325i
81,203,James Banzen,STREET MODIFIED - RWD,1:50.872,Miata
82,522,Joel Harkness,STREET MODIFIED - RWD,1:50.917,Miata
83,48,Torry Skurski,TRACK MODIFIED - FWD,1:50.920,Juke
84,109,Kal Fortner,STREET - AWD,1:50.951,S4
85,24,Les Epps,STREET - FWD,1:51.515,Teggy
86,361,Michael Mattila,STREET - FWD,1:51.687,Integra
87,116,Travis Bakeman,STREET - RWD,1:51.958,325IS
88,93,Gareth Campbell,TRACK MODIFIED - FWD,1:52.067,Civic
89,621,Troy Mass,STREET - RWD,1:52.643,BRZ
90,114,Hyder Arain,STREET - RWD,1:52.656,s2000
91,512,Kevin Parlett,STREET MODIFIED - RWD,1:53.608,Skyline
92,90,Justin Tischler,STREET - RWD,1:53.700,S2000
93,218,Derrick Maske,STREET MODIFIED - RWD,1:54.490,S2000
94,97,Ryan McGriff,STREET - RWD,1:55.999,135i
95,8,Kevin Tong,STREET - RWD,1:56.668,M3
96,108,Jeanette Negri,STREET - RWD,1:57.133,BRZ
97,192,Michael Horn,STREET - FWD,1:57.557,jetta GLI
98,63,Chris Doolin,STREET - RWD,1:58.381,Miata
99,129,Matt Williams,SPEC FIT / ECO CUP - FWD,2:01.041,Fit
100,556,James Wolters,STREET - FWD,2:04.878,Integra GSR
101,144,Ryan Valle,TRACK MODIFIED - FWD,2:17.915,GTI
102,531,Evan Weider,STREET MODIFIED - FWD,5:41.143,Civic CX
