Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
43,511,Peter Granberg,CLUB TR - RWD,1:38.646,BRZ
44,470,Eddy Segal,STREET - FWD,1:38.792,Civic
45,523,Mike Janssen,STREET MODIFIED - RWD,1:39.069,MX-5 Miata
46,12,Matthew Koval,CLUB TR - RWD,1:39.280,S2000
47,351,Michael Barnes,STREET GT - RWD,1:39.511,Mustang
48,736,Cody Smith,STREET MODIFIED - RWD,1:39.982,Cutlass
49,869,Kevin Vo,CLUB TR - RWD,1:39.986,FR-S
50,95,Darian Taggart,CLUB TR - RWD,1:40.287,S2000
51,525,Christopher Quashnie,TRACK MODIFIED - RWD,1:40.788,Camaro
52,284,Ido Waksman,CLUB TR - RWD,1:40.907,128
53,13,Jerami Bailey,CLUB TR - RWD,1:41.779,FR-S
54,747,John Butler,STREET MODIFIED - RWD,1:42.009,M3
55,44,Joel Phillips,TRACK MODIFIED - RWD,1:42.232,911
56,742,Rico Valdez,STREET GT - RWD,1:42.243,Corvette
57,167,Taylor Allen,STREET GT - RWD,1:42.317,Corvette
58,330,Jeff Pinera,CLUB TR - FWD,1:42.345,CSX
59,444,Brian Smith,STREET MODIFIED - FWD,1:42.433,Golf GTI
60,199,Ian Flavin,CLUB TR - RWD,1:42.593,BRZ
61,28,Knottfast Motorsports,CLUB TR - RWD,1:42.666,FR-S
62,234,Brad Riemann,STREET - AWD,1:42.752,Focus
63,762,Jon Shevel,UNLIMITED - RWD,1:43.034,MX-5 Miata
64,194,Michael Callaway,STREET - AWD,1:43.091,Impreza
65,700,Tom Halka,STREET - AWD,1:43.162,Impreza
66,75,Jerome Cahuzac,STREET GT - RWD,1:44.144,M2
67,320,Nathan Poulson,CLUB TR - RWD,1:44.566,BRZ
68,510,Piero Pucci,CLUB TR - RWD,1:44.805,FR-S
69,519,Malindima Sampa,STREET - RWD,1:45.156,350Z
70,238,Garrett Gloceri,CLUB TR - RWD,1:45.522,RX-8
71,614,Eric Knerr,CLUB TR - RWD,1:46.403,MX-5 Miata
72,517,Tim Lutz,STREET MODIFIED - RWD,1:46.802,Corvette
73,117,Jared Garcia,STREET - AWD,1:48.367,IS 300
74,129,Matt Williams,SUNDAE CUP - FWD,1:48.851,Fit
75,130,Jim Smitholene,SUNDAE CUP - FWD,1:49.102,Fit
76,233,Dylan Rodgers,CLUB TR - RWD,1:49.557,MX-5 Miata
77,1,DJ Alessandrini,SUNDAE CUP - FWD,1:49.724,Fit
78,412,Joe Sabol,STREET - FWD,1:49.886,TSX
79,370,Sam Deuling,SUNDAE CUP - FWD,1:50.214,Fit
80,395,Michael-Ross Smith,SUNDAE CUP - FWD,1:50.734,Fit
81,826,Jake Abbott,SUNDAE CUP - FWD,1:50.836,Fit
82,92,Brad Smith,SUNDAE CUP - FWD,1:51.223,Fit
83,505,Bronson Furman,SUNDAE CUP - FWD,1:51.335,CRZ
84,771,Aric STREETer,SUNDAE CUP - FWD,1:51.460,Cooper
85,716,Mike Mills,SUNDAE CUP - FWD,1:52.273,Fiesta
86,782,Kevin Gu,SUNDAE CUP - FWD,1:52.804,Civic
87,301,Stewart Storm,SUNDAE CUP - FWD,1:53.895,Fit
88,8,Chris Wolf,SUNDAE CUP - FWD,1:53.964,Fit
89,594,Rory Lonergan,SUNDAE CUP - FWD,1:54.050,Fit
90,139,Kevin Head,SUNDAE CUP - FWD,1:54.549,Fit
91,909,Becky Burton,SUNDAE CUP - FWD,1:55.692,2
92,801,Daniel Malloy,SUNDAE CUP - FWD,1:55.889,2
93,433,Bob Miller,SUNDAE CUP - FWD,1:57.099,Rio
94,725,Erik Voelkle,SUNDAE CUP - FWD,1:58.800,Fit
95,42,Brandt Vircks,SUNDAE CUP - FWD,2:05.154,Civic
96,63,Luca Barberis,STREET - AWD,,Lancer
