GLTC Race 2 Results,,,,,,,,
Pos,No.,Name,Class,Best Tm,In Lap,Laps,Gap,Points
1,224,Michael Hillo,GLTC - RWD,1:29.208,5,10,,25
2,272,Larry Moore,GLTC - RWD,1:29.203,4,10,0.1,21
3,440,Daniel Giraldo,GLTC - RWD,1:30.753,2,10,9.779,18
4,94,Jonathan Lugod,GLTC - FWD,1:30.548,7,10,2.552,16
5,207,Adam Wood,GLTC - AWD,1:31.175,4,10,17.854,15
6,401,Nikita Rushmano,GLTC - RWD,1:32.729,9,10,0.907,14
7,806,Adam Bao,GLTC - FWD,1:32.940,6,10,5.031,13
8,469,Oscar Jackson,GLTC - RWD,1:29.822,6,6,4 Laps,12
