GLTC Race 3 Results,,,,,,,,
Pos,No.,Name,Class,Best Tm,In Lap,Laps,Gap,Points
1,272,Larry Moore,GLTC - RWD,1:28.574,2,9,,25
2,224,Michael Hillo,GLTC - RWD,1:29.155,2,9,2.37,21
3,469,Oscar Jackson,GLTC - RWD,1:30.073,9,9,13.773,18
4,440,Daniel Giraldo,GLTC - RWD,1:30.442,5,9,1.068,16
5,207,Adam Wood,GLTC - AWD,1:30.197,5,9,7.586,15
6,401,Nikita Rushmano,GLTC - RWD,1:32.531,2,9,10.712,14
7,20,George Koustoumbardis,GLTC - RWD,no official time,0,9,6.935,13
8,806,Adam Bao,GLTC - FWD,1:33.153,3,6,3 Laps,12
9,94,Jonathan Lugod,GLTC - FWD,1:32.138,2,2,4 Laps,11
