Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MOD - RWD,1:28.472,Supra #TA90
2,121,Ryan Mathews,STREET MOD - RWD,1:30.175,Corvette
3,99,Vytis Aranauskas,UNLIMITED - RWD,1:32.022,M3
4,35,Alex Westergaard,STREET MOD - RWD,1:32.702,S2000
5,335,Christopher Bickford,STREET GT - RWD,1:33.596,Corvette
6,329,PhD Racing,TRACK MOD - RWD,1:34.093,911
7,77,Alex Artayet,STREET GT - RWD,1:34.153,M3
8,66,Ben Thorn,CLUB TR - FWD,1:34.779,Civic
9,333,Tony Barber,STREET - AWD,1:34.999,Model 3
10,511,Peter Granberg,STREET MOD - RWD,1:35.418,BRZ
11,10,Kyoo Lee,STREET - AWD,1:35.905,Evo
12,808,Chong Lor,STREET - FWD,1:36.036,Type R
13,74,Grant Davidson,CLUB TR - FWD,1:36.164,Integra
14,76,David Ottobre,UNLIMITED - RWD,1:36.234,Mustang
15,386,Jackie Ding,STREET - AWD,1:36.271,Model 3 Performance
16,38,Ernestas Puzelis,TRACK MOD - RWD,1:36.353,370Z
17,255,Ryan Seiler,CLUB TR - RWD,1:36.467,S2000
18,155,Joseph Mielke,STREET - AWD,1:36.479,Impreza WRX STi
19,773,Keenan Prusank,STREET GT - RWD,1:36.783,CAMARO SS 1LE
20,737,Alex Lundeen,STREET - FWD,1:36.803,Mazdaspeed3
21,931,Brad Moore,STREET GT - RWD,1:37.268,M2
22,610,Banana Power,CLUB TR - RWD,1:38.062,FRS
23,27,Ken Devriese,CLUB TR - RWD,1:38.228,S2000
24,334,Jim Smitholene,CLUB TR - RWD,1:38.317,S2000
25,777,Team D Squared,CLUB TR - RWD,1:38.799,BRZ
26,167,Taylor Allen,STREET GT - RWD,1:39.198,Corvette Z06
27,319,Hyder Arain,CLUB TR - RWD,1:39.364,S2000
28,14,Kal Fortner,STREET MOD - AWD,1:39.770,S4
29,470,Edward Segal,STREET - FWD,1:39.811,Civic Type R
30,736,Cody Smith,STREET MOD - RWD,1:40.778,Cutlass
31,270,Max Rooney,CLUB TR - FWD,1:40.803,Civic Si
32,46,Nehru Cheddie,TRACK MOD - RWD,1:40.981,M3
33,312,Mikey Singhaseni,CLUB TR - FWD,1:41.298,INTEGRA
34,238,Garrett Gloceri,CLUB TR - RWD,1:41.846,RX-8
35,726,Jacob Abbott,CLUB TR - AWD,1:42.121,Impreza
36,206,Dalton Klein,TRACK MOD - RWD,1:42.261,Camaro
37,528,Richard Sawicki,STREET - RWD,1:42.326,Miata
38,197,Kendall Samuel,UNLIMITED - AWD,1:42.410,Impreza
39,234,Brad Riemann,STREET - AWD,1:43.606,Focus RS
40,19,Scott Hollingsworth,STREET MOD - RWD,1:43.621,S2000
41,442,Logan Geyer,CLUB TR - RWD,1:43.933,BRZ
42,373,Ivan Onofriiciuc,STREET MOD - RWD,1:44.709,370z
43,602,Daniel Chun,CLUB TR - FWD,1:45.713,Civic SI
44,48,Torry Skurski,STREET - RWD,1:46.484,328i
45,614,Eric Knerr,STREET - RWD,1:47.664,Miata
46,411,Hard Times Racing,SUNDAE CUP - FWD,1:50.936,Fit
47,526,Patrick Morgan,SUNDAE CUP - FWD,1:52.625,Fit
48,969,Peter Lindberg,SUNDAE CUP - FWD,1:53.398,FIT
49,150,Alex Moss,STREET MOD - RWD,,S2000
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
