Heat 2 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,778,Tom O'Gorman,UNLIMITED - AWD,1:24.485,Evo
2,113,William Au-Yeung,UNLIMITED - FWD,1:25.077,Civic
3,41,James Houghton,UNLIMITED - FWD,1:28.214,Integra
4,414,Sasha Anis,UNLIMITED - RWD,1:29.694,350Z
5,3,Jeremy Swenson,TRACK MODIFIED - RWD,1:33.860,Corvette
6,5,Luke McGrew,TRACK MODIFIED - RWD,1:34.885,Viper ACR
7,626,Cody Miles,TRACK MODIFIED - AWD,1:34.947,STI
8,667,Mike Hryckiewicz,UNLIMITED - RWD,1:36.888,Corvette
9,714,Blue By You Racing,UNLIMITED - RWD,1:37.123,Mustang
10,86,Jackie Ding,STREET MODIFIED - RWD,1:37.138,S2000
11,26,Dan Kroll,UNLIMITED - AWD,1:37.404,STi
12,105,Ronnie Soliman,TRACK MODIFIED - AWD,1:37.555,Evo
13,90,Kevin Boehm,TRACK MODIFIED - FWD,1:37.654,Civic Si Coupe
14,21,Matt DeReus,STREET MODIFIED - RWD,1:38.185,M3
15,221,shawn krebsbach,STREET MODIFIED - AWD,1:38.266,Lancer Evolution 9
16,715,Blue By You Racing,STREET MODIFIED - RWD,1:38.417,Mustang Boss 302
17,83,Alex Moss,STREET MODIFIED - RWD,1:38.514,S2000
18,357,Dan Lewis,STREET MODIFIED - RWD,1:38.532,S2000
19,33,Chris Boersma,TRACK MODIFIED - FWD,1:38.628,Civic
20,314,Michael Puglisi,TRACK MODIFIED - AWD,1:38.931,Evolution
21,6,Michael Aumick,STREET MODIFIED - AWD,1:39.020,WRX STI
22,329,Alex Li,TRACK MODIFIED - AWD,1:39.154,Impreza
23,0,Cars and Coffee Survivor Racing,STREET GT - RWD,1:39.235,Mustang
24,222,Kevin Wesley,UNLIMITED - RWD,1:39.237,Challenger Hellcat Redeye
25,88,Fiona Lou,STREET MODIFIED - RWD,1:39.766,S2000
26,56,Charles Miller,STREET - AWD,1:40.275,Evo IX
27,460,Grant Walker,UNLIMITED - RWD,1:40.612,Miata
28,420,levi brown,TRACK MODIFIED - FWD,1:40.702,civic
29,984,Stan Fayngold,STREET MODIFIED - RWD,1:41.057,FR-S
30,110,Chinchi Chiang,STREET MODIFIED - FWD,1:41.087,Civic Type-R
31,74,Chris Neuman,STREET - RWD,1:41.092,M3
32,575,Clay Davidson,STREET MODIFIED - RWD,1:41.258,Mustang
33,151,David McCallister,TRACK MODIFIED - AWD,1:41.976,Lancer Evo IX
34,34,Austin Hertel,STREET - RWD,1:42.006,370z
35,36,Ben Mich,STREET MODIFIED - RWD,1:42.196,RX-7
36,123,Christopher Bickford,STREET GT - RWD,1:42.613,Corvette
37,150,Anthony Leclerc,STREET - RWD,1:42.791,4C
38,17,Bob Dice,UNLIMITED - RWD,1:42.894,240sx
39,28,Peter Zhang,STREET MODIFIED - AWD,1:43.156,WRX
40,30,David Calzada,UNLIMITED - RWD,1:43.257,Miata
41,76,Zac Ross,STREET MODIFIED - FWD,1:43.696,GTI
42,62,Brian Blaine,TRACK MODIFIED - RWD,1:43.775,Rx7
43,96,Nigel Teags,STREET MODIFIED - AWD,1:43.855,Impreza WRX
44,64,Ben Klusovsky,TRACK MODIFIED - FWD,1:44.243,Civic
45,66,Darby Barber,STREET MODIFIED - RWD,1:44.730,miata
46,531,Evan Weider,STREET - FWD,1:44.900,Civic
47,82,blake strait,STREET MODIFIED - RWD,1:45.089,Exige S240
48,94,Brandon Johnson,STREET - RWD,1:45.197,350Z
49,257,Richard Wilkinson,STREET GT - RWD,1:45.352,CORVETTE Z51
50,505,Tim Beek,STREET - RWD,1:45.520,S2000
51,32,Ron Mullet,STREET GT - RWD,1:45.546,Corvette
52,424,Michael Norman,STREET - AWD,1:45.553,STi Hatch
53,49,Chris Ballard,TRACK MODIFIED - RWD,1:45.687,s2000
54,940,Stephen Barnes,STREET MODIFIED - AWD,1:45.700,Wrx Wagon
55,73,David Hornburg,ROADSTER MODIFIED - RWD,1:45.736,Miata
56,242,Blake Cameron,STREET - AWD,1:45.840,Sti
57,212,Kevin Wesley,STREET GT - RWD,1:45.875,Challenger Scat Pack
58,103,Max Schrager,STREET - AWD,1:46.004,wrx sti
59,19,George Koustoumbardis,STREET - RWD,1:46.031,S2000
60,87,Johnny Rose,STREET - RWD,1:46.279,Miata
61,68,Tony Desero,TRACK MODIFIED - RWD,1:46.281,M3
62,174,James Rauck,STREET - FWD,1:46.341,Type R
63,31,BART GOLDENBELD,ROADSTER MODIFIED - RWD,1:46.923,Miata
64,259,Nathan Park,STREET MODIFIED - AWD,1:46.963,Evo X
65,362,Hard Times,TRACK MODIFIED - FWD,1:47.040,Fit
66,311,anthony estrella,TRACK MODIFIED - FWD,1:47.659,civic
67,14,Kal Fortner,STREET MODIFIED - AWD,1:47.722,S4
68,55,Michael Pagano,STREET MODIFIED - RWD,1:47.740,330ci
69,75,Ryan Gaydos,STREET - RWD,1:48.154,S2000
70,375,Carson Christel,TRACK MODIFIED - FWD,1:48.354,GTi
71,1,Anh-Tuan Truong,STREET - RWD,1:48.381,911
72,81,Benjamin Marouski,STREET - FWD,1:48.586,Cooper
73,10,Yo Keutla,STREET - RWD,1:48.672,Cayman S
74,46,Nehru Cheddie,STREET - RWD,1:48.681,M3
75,67,David Bain,STREET MODIFIED - RWD,1:48.683,370Z
76,214,Benjamin Skidmore,STREET - RWD,1:48.947,350Z
77,54,Joseph Neuman,STREET - RWD,1:49.132,S2000
78,114,Hyder Arain,STREET - RWD,1:49.400,s2000
79,185,Kyle Champine,STREET - FWD,1:49.834,Civic
80,111,Domas Sinkevicius,STREET MODIFIED - RWD,1:50.252,M3
81,11,Brandon Ham,STREET - RWD,1:50.315,911 Carrera S
