Heat 1 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
28,28,Peter Zhang,STREET MODIFIED - AWD,1:41.601,WRX
29,12,Andrew Sonnevil,TRACK MODIFIED - RWD,1:41.640,Miata
30,74,Chris Neuman,STREET - RWD,1:41.660,M3
31,575,Clay Davidson,STREET MODIFIED - RWD,1:41.889,Mustang
32,329,Alex Li,TRACK MODIFIED - AWD,1:41.954,Impreza
33,88,Fiona Lou,STREET MODIFIED - RWD,1:42.069,S2000
34,337,Cody Loveland,UNLIMITED - FWD,1:42.339,Civic
35,110,Chinchi Chiang,STREET MODIFIED - FWD,1:42.369,Civic Type-R
36,150,Anthony Leclerc,STREET - RWD,1:42.486,4C
37,151,David McCallister,TRACK MODIFIED - AWD,1:43.044,Lancer Evo IX
38,36,Ben Mich,STREET MODIFIED - RWD,1:43.632,RX-7
39,34,Austin Hertel,STREET - RWD,1:43.917,370z
40,76,Zac Ross,STREET MODIFIED - FWD,1:44.124,GTI
41,17,Bob Dice,UNLIMITED - RWD,1:44.173,240sx
42,96,Nigel Teags,STREET MODIFIED - AWD,1:44.210,Impreza WRX
43,242,Blake Cameron,STREET - AWD,1:44.352,Sti
44,49,Chris Ballard,TRACK MODIFIED - RWD,1:44.430,s2000
45,64,Ben Klusovsky,TRACK MODIFIED - FWD,1:44.471,Civic
46,46,Nehru Cheddie,STREET - RWD,1:44.744,M3
47,103,Max Schrager,STREET - AWD,1:44.806,wrx sti
48,94,Brandon Johnson,STREET - RWD,1:45.016,350Z
49,257,Richard Wilkinson,STREET GT - RWD,1:45.250,CORVETTE Z51
50,32,Ron Mullet,STREET GT - RWD,1:45.450,Corvette
51,940,Stephen Barnes,STREET MODIFIED - AWD,1:45.556,Wrx Wagon
52,424,Michael Norman,STREET - AWD,1:46.057,STi Hatch
53,31,BART GOLDENBELD,ROADSTER MODIFIED - RWD,1:46.131,Miata
54,531,Evan Weider,STREET - FWD,1:46.266,Civic
55,19,George Koustoumbardis,STREET - RWD,1:46.767,S2000
56,73,David Hornburg,ROADSTER MODIFIED - RWD,1:46.930,Miata
57,10,Yo Keutla,STREET - RWD,1:47.340,Cayman S
58,75,Ryan Gaydos,STREET - RWD,1:47.370,S2000
59,87,Johnny Rose,STREET - RWD,1:47.514,Miata
60,14,Kal Fortner,STREET MODIFIED - AWD,1:47.642,S4
61,362,Hard Times,TRACK MODIFIED - FWD,1:48.275,Fit
62,259,Nathan Park,STREET MODIFIED - AWD,1:48.418,Evo X
63,214,Benjamin Skidmore,STREET - RWD,1:48.725,350Z
64,375,Carson Christel,TRACK MODIFIED - FWD,1:48.821,GTi
65,114,Hyder Arain,STREET - RWD,1:48.846,s2000
66,111,Domas Sinkevicius,STREET - RWD,1:48.998,M3
67,54,Joseph Neuman,STREET - RWD,1:49.103,S2000
68,730,Nate Vincent,STREET MODIFIED - FWD,1:49.563,Gti
69,81,Benjamin Marouski,STREET - FWD,1:49.575,Cooper
70,218,Derrick Maske,STREET MODIFIED - RWD,1:49.629,S2000
71,89,James Kelly,STREET - RWD,1:50.138,BRZ
72,47,Steve Ohanessian,STREET - RWD,1:50.919,S2000
73,185,Kyle Champine,STREET - FWD,1:52.102,Civic
74,51,Yuriy Karpov,STREET - FWD,1:53.278,Accord
75,91,Gil Winningham,STREET - FWD,1:53.645,Accord
76,108,Jeanette Negri,STREET - RWD,1:54.116,BRZ
77,121,Joseph King,STREET - FWD,1:54.728,Festiva
78,97,Ryan McGriff,STREET - RWD,1:56.080,Rx8
79,48,Torry Skurski,TRACK MODIFIED - RWD,1:56.716,328i
80,93,Alexander Mishra,SUNDAE CUP / SPECFIT - FWD,1:59.276,Fit
81,105,Ronnie Soliman,TRACK MODIFIED - AWD,1:59.816,Evo
82,52,Kevin Tong,STREET - RWD,2:00.995,M3
83,486,Ryan Dussex,STREET - RWD,2:01.555,325I
84,234,Brad Riemann,STREET - AWD,2:02.045,Focus RS
85,211,Troy Videkovich,STREET MODIFIED - AWD,2:02.871,WRX
86,817,Brian Barnhill,STREET MODIFIED - RWD,2:04.102,Miata
87,174,James Rauck,STREET - FWD,2:21.919,Type R
88,44,Joel Phillips,ROADSTER MODIFIED - RWD,2:48.875,Miata
89,3,Jeremy Swenson,TRACK MODIFIED - RWD,,Corvette
