Heat 4 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
32,110,Chinchi Chiang,STREET MODIFIED - FWD,1:42.211,Civic Type-R
33,68,Tony Desero,TRACK MODIFIED - RWD,1:42.250,M3
34,150,Anthony Leclerc,STREET - RWD,1:42.303,4C
35,146,Nikolai Delov,STREET MODIFIED - RWD,1:42.886,M3-C
36,17,Bob Dice,UNLIMITED - RWD,1:42.980,240sx
37,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,1:43.061,Miata
38,66,Darby Barber,STREET MODIFIED - RWD,1:43.074,miata
39,174,James Rauck,STREET - FWD,1:43.278,Type R
40,337,Cody Loveland,UNLIMITED - FWD,1:43.377,Civic
41,22,Jeremy Boysen,UNLIMITED - RWD,1:43.510,FR-s
42,151,David McCallister,TRACK MODIFIED - AWD,1:43.517,Lancer Evo IX
43,36,Ben Mich,STREET MODIFIED - RWD,1:43.647,RX-7
44,96,Nigel Teags,STREET MODIFIED - AWD,1:43.816,Impreza WRX
45,76,Zac Ross,STREET MODIFIED - FWD,1:44.608,GTI
46,625,Sam Bosnian,STREET - RWD,1:44.904,350z Nismo
47,531,Evan Weider,STREET - FWD,1:45.219,Civic
48,257,Richard Wilkinson,STREET GT - RWD,1:45.344,CORVETTE Z51
49,94,Brandon Johnson,STREET - RWD,1:45.389,350Z
50,212,Kevin Wesley,STREET GT - RWD,1:45.785,Challenger Scat Pack
51,82,blake strait,STREET MODIFIED - RWD,1:46.306,Exige S240
52,103,Max Schrager,STREET - AWD,1:46.698,wrx sti
53,73,David Hornburg,ROADSTER MODIFIED - RWD,1:46.707,Miata
54,31,BART GOLDENBELD,ROADSTER MODIFIED - RWD,1:46.931,Miata
55,46,Nehru Cheddie,STREET - RWD,1:46.933,M3
56,32,Ron Mullet,STREET GT - RWD,1:46.942,Corvette
57,87,Johnny Rose,STREET - RWD,1:47.069,Miata
58,424,Michael Norman,STREET - AWD,1:47.117,STi Hatch
59,10,Yo Keutla,STREET - RWD,1:47.378,Cayman S
60,9,Ryan Frew,STREET - RWD,1:47.651,Boxster S
61,505,Tim Beek,STREET - RWD,1:47.669,S2000
62,75,Ryan Gaydos,STREET - RWD,1:47.808,S2000
63,242,Blake Cameron,STREET - AWD,1:48.096,Sti
64,19,George Koustoumbardis,STREET - RWD,1:48.658,S2000
65,375,Carson Christel,TRACK MODIFIED - FWD,1:48.922,GTi
66,67,David Bain,STREET MODIFIED - RWD,1:49.111,370Z
67,28,Peter Zhang,STREET MODIFIED - AWD,1:49.165,WRX
68,114,Hyder Arain,STREET - RWD,1:49.565,s2000
69,218,Derrick Maske,STREET MODIFIED - RWD,1:49.727,S2000
70,1,Anh-Tuan Truong,STREET - RWD,1:49.787,911
71,54,Joseph Neuman,STREET - RWD,1:49.924,S2000
72,111,Domas Sinkevicius,STREET MODIFIED - RWD,1:49.953,M3
73,47,Steve Ohanessian,STREET - RWD,1:49.985,S2000
74,185,Kyle Champine,STREET - FWD,1:50.480,Civic
75,234,Brad Riemann,STREET - AWD,1:50.577,Focus RS
76,124,Darryl Butler,STREET MODIFIED - AWD,1:51.338,STi
77,211,Troy Videkovich,STREET MODIFIED - AWD,1:51.358,WRX
78,89,James Kelly,STREET - RWD,1:51.752,BRZ
79,108,Jeanette Negri,STREET - RWD,1:51.816,BRZ
80,20,Erik Meadows,TRACK MODIFIED - RWD,1:52.029,Miata
81,91,Gil Winningham,STREET - FWD,1:52.077,Accord
82,49,Chris Ballard,TRACK MODIFIED - RWD,1:52.334,s2000
83,730,Nate Vincent,STREET MODIFIED - FWD,1:52.435,Gti
84,651,TF Works,STREET - FWD,1:53.508,Civic
85,121,Joseph King,STREET - FWD,1:53.979,Festiva
86,85,Jimmy Diggs,STREET - RWD,1:54.446,S2000
87,52,Kevin Tong,STREET - RWD,1:54.772,M3
88,44,Joel Phillips,ROADSTER MODIFIED - RWD,1:55.079,Miata
89,97,Ryan McGriff,STREET - RWD,1:56.576,Rx8
90,48,Torry Skurski,TRACK MODIFIED - RWD,1:57.058,328i
91,486,Ryan Dussex,STREET - RWD,1:57.583,325I
92,93,Alexander Mishra,SUNDAE CUP / SPECFIT - FWD,2:00.022,Fit
93,51,Yuriy Karpov,STREET - FWD,2:03.013,Accord
94,817,Brian Barnhill,STREET MODIFIED - RWD,2:03.456,Miata
95,15,Mark Bucheit,SUNDAE CUP / SPECFIT - FWD,2:46.257,Fit
96,64,Ben Klusovsky,TRACK MODIFIED - FWD,3:18.292,Civic
97,11,Brandon Ham,STREET - RWD,3:44.655,911 Carrera S
98,41,James Houghton,UNLIMITED - FWD,14:28.763,Integra
