Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,21,Evolve Autosport,STREET MODIFIED - RWD,1:53.060,M3
2,28,Peter Zhang,STREET MODIFIED - AWD,1:53.084,WRX
3,86,Jackie Ding,STREET MODIFIED - RWD,1:54.525,S2000
4,65,Matthew Kokx,STREET MODIFIED - AWD,1:54.980,wrx
5,96,Nigel Teags,STREET MODIFIED - AWD,1:55.145,Impreza WRX
6,748,Devin Giles,TRACK MODIFIED - RWD,1:55.204,S2000
7,5,Luke McGrew,TRACK MODIFIED - RWD,1:55.754,Viper ACR
8,110,Chinchi Chiang,STREET MODIFIED - FWD,1:56.220,Civic Type-R
9,71,Joel Morrison,TRACK MODIFIED - RWD,1:56.275,s2000
10,575,Clay Davidson,STREET MODIFIED - RWD,1:57.778,Mustang
11,715,Blue By You Racing,STREET MODIFIED - RWD,1:58.206,Mustang Boss 302
12,74,Chris Neuman,STREET - RWD,1:58.412,M3
13,14,Kal Fortner,STREET MODIFIED - AWD,1:58.613,S4
14,626,Cody Miles,TRACK MODIFIED - AWD,1:58.666,STI
15,56,Charles Miller,STREET - AWD,1:58.852,Evo IX
16,104,Paul Karklis,TRACK MODIFIED - RWD,1:59.184,Corvette
17,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,2:01.079,Miata
18,88,Fiona Lou,STREET MODIFIED - RWD,2:01.304,S2000
19,46,Nehru Cheddie,STREET - RWD,2:01.606,M3
20,151,David McCallister,TRACK MODIFIED - AWD,2:03.285,Lancer Evo IX
21,34,Austin Hertel,STREET - RWD,2:03.465,370z
22,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,2:03.532,Impreza L
23,75,Ryan Gaydos,STREET - RWD,2:03.735,S2000
24,128,Team Brap,EXHIBITION - RWD,2:03.751,RX-7
25,68,Tony Desero,TRACK MODIFIED - RWD,2:03.969,M3
26,111,Domas Sinkevicius,STREET MODIFIED - RWD,2:03.975,M3
27,259,Nathan Park,STREET MODIFIED - AWD,2:04.278,Evo X
28,124,Darryl Butler,STREET MODIFIED - AWD,2:04.434,STi
29,257,Richard Wilkinson,STREET GT - RWD,2:05.286,CORVETTE Z51
30,9,Ryan Frew,STREET - RWD,2:05.345,Boxster S
31,329,Alex Li,TRACK MODIFIED - AWD,2:05.779,Impreza
32,375,Carson Christel,TRACK MODIFIED - FWD,2:06.036,GTi
33,91,Gil Winningham,STREET - FWD,2:06.732,Accord
34,17,Bob Dice,UNLIMITED - RWD,2:07.039,240sx
35,185,Kyle Champine,STREET - FWD,2:09.391,Civic
36,234,Brad Riemann,STREET - AWD,2:09.629,Focus RS
37,76,Zac Ross,STREET MODIFIED - FWD,2:09.842,GTI
38,1,Anh-Tuan Truong,STREET - RWD,2:10.179,911
39,984,Stan Fayngold,STREET MODIFIED - RWD,2:10.284,FR-S
40,81,Benjamin Marouski,STREET - FWD,2:10.599,Cooper
41,531,Evan Weider,STREET - FWD,2:11.156,Civic
42,10,Yo Keutla,STREET - RWD,2:11.411,Cayman S
43,242,Blake Cameron,STREET - AWD,2:11.667,Sti
44,100,Daniel Greenwald,STREET - AWD,2:13.763,Evo
45,940,Stephen Barnes,STREET MODIFIED - AWD,2:14.005,Wrx Wagon
46,424,Michael Norman,STREET - AWD,2:14.480,STi Hatch
47,714,Blue By You Racing,UNLIMITED - RWD,2:14.660,Mustang
48,505,Tim Beek,STREET - RWD,2:15.003,S2000
49,218,Derrick Maske,STREET MODIFIED - RWD,2:16.329,S2000
50,19,George Koustoumbardis,STREET - RWD,2:17.598,S2000
51,730,Nate Vincent,STREET MODIFIED - FWD,2:17.783,Gti
52,114,Hyder Arain,STREET - RWD,2:19.423,s2000
53,93,Alexander Mishra,SUNDAE CUP / SPECFIT - FWD,2:19.671,Fit
54,66,Darby Barber,STREET MODIFIED - RWD,2:19.826,miata
55,47,Steve Ohanessian,STREET - RWD,2:19.863,S2000
56,214,Benjamin Skidmore,STREET - RWD,2:21.448,350Z
57,67,David Bain,STREET MODIFIED - RWD,2:22.224,370Z
58,52,Kevin Tong,STREET - RWD,2:24.366,M3
59,48,Torry Skurski,TRACK MODIFIED - RWD,2:25.059,328i
60,20,Erik Meadows,TRACK MODIFIED - RWD,2:25.113,Miata
61,211,Troy Videkovich,STREET MODIFIED - AWD,2:25.962,WRX
62,817,Brian Barnhill,STREET MODIFIED - RWD,2:26.152,Miata
63,486,Ryan Dussex,STREET - RWD,2:26.491,325I
64,15,Mark Bucheit,SUNDAE CUP / SPECFIT - FWD,2:28.256,Fit
65,44,Joel Phillips,ROADSTER MODIFIED - RWD,2:28.307,Miata
66,108,Jeanette Negri,STREET - RWD,2:31.393,BRZ
67,187,Nick Stentiford,STREET MODIFIED - RWD,2:35.799,S2000
68,89,James Kelly,STREET - RWD,2:35.802,BRZ
69,311,anthony estrella,TRACK MODIFIED - FWD,2:51.421,civic
70,54,Joseph Neuman,STREET - RWD,2:58.073,S2000
71,121,Joseph King,STREET - FWD,3:37.583,Festiva
72,73,David Hornburg,ROADSTER MODIFIED - RWD,,Miata
73,22,Jeremy Boysen,UNLIMITED - RWD,,FR-s
74,412,Sally McNulty,STREET MODIFIED - AWD,,Sti
