Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,414,Sasha Anis,UNLIMITED - RWD,1:31.440,350Z
2,5,Luke McGrew,TRACK MODIFIED - RWD,1:32.579,Viper ACR
3,314,Michael Puglisi,TRACK MODIFIED - AWD,1:32.881,Evolution
4,33,Chris Boersma,TRACK MODIFIED - FWD,1:35.209,Civic
5,71,Joel Morrison,TRACK MODIFIED - RWD,1:35.626,s2000
6,86,Jackie Ding,STREET MODIFIED - RWD,1:36.456,S2000
7,714,Blue By You Racing,UNLIMITED - RWD,1:36.506,Mustang
8,329,Alex Li,TRACK MODIFIED - AWD,1:36.562,Impreza
9,626,Cody Miles,TRACK MODIFIED - AWD,1:36.817,STI
10,6,Michael Aumick,STREET MODIFIED - AWD,1:37.211,WRX STI
11,715,Blue By You Racing,STREET MODIFIED - RWD,1:37.676,Mustang Boss 302
12,21,Evolve Autosport,STREET MODIFIED - RWD,1:37.811,M3
13,22,Jeremy Boysen,UNLIMITED - RWD,1:37.828,FR-s
14,90,Kevin Boehm,TRACK MODIFIED - FWD,1:38.814,Civic Si Coupe
15,123,Christopher Bickford,STREET GT - RWD,1:38.842,Corvette
16,70,"Eric """"Dewey"""""" DeWitt""",STREET MODIFIED - AWD,1:39.143,Impreza L
17,984,Stan Fayngold,STREET MODIFIED - RWD,1:39.313,FR-S
18,0,Cars and Coffee Survivor Racing,STREET GT - RWD,1:39.327,Mustang
19,420,levi brown,TRACK MODIFIED - FWD,1:40.510,civic
20,88,Fiona Lou,STREET MODIFIED - RWD,1:40.521,S2000
21,575,Clay Davidson,STREET MODIFIED - RWD,1:40.538,Mustang
22,412,Sally McNulty,STREET MODIFIED - AWD,1:40.650,Sti
23,74,Chris Neuman,STREET - RWD,1:40.912,M3
24,311,anthony estrella,TRACK MODIFIED - FWD,1:41.117,civic
25,65,Matthew Kokx,STREET MODIFIED - AWD,1:41.200,wrx
26,257,Richard Wilkinson,STREET GT - RWD,1:41.203,CORVETTE Z51
27,28,Peter Zhang,STREET MODIFIED - AWD,1:41.264,WRX
28,151,David McCallister,TRACK MODIFIED - AWD,1:41.273,Lancer Evo IX
29,34,Austin Hertel,STREET - RWD,1:41.477,370z
30,55,Michael Pagano,STREET MODIFIED - RWD,1:41.490,330ci
31,110,Chinchi Chiang,STREET MODIFIED - FWD,1:41.498,Civic Type-R
32,68,Tony Desero,TRACK MODIFIED - RWD,1:41.691,M3
33,150,Anthony Leclerc,STREET - RWD,1:41.725,4C
34,36,Ben Mich,STREET MODIFIED - RWD,1:42.157,RX-7
35,174,James Rauck,STREET - FWD,1:42.488,Type R
36,12,Andrew Sonnevil,ROADSTER MODIFIED - RWD,1:42.589,Miata
37,625,Sam Bosnian,STREET - RWD,1:42.954,350z Nismo
38,41,James Houghton,UNLIMITED - FWD,1:43.238,Integra
39,96,Nigel Teags,STREET MODIFIED - AWD,1:43.266,Impreza WRX
40,531,Evan Weider,STREET - FWD,1:43.502,Civic
41,460,Grant Walker,UNLIMITED - RWD,1:43.512,Miata
42,242,Blake Cameron,STREET - AWD,1:43.536,Sti
43,66,Darby Barber,STREET MODIFIED - RWD,1:43.803,miata
44,64,Ben Klusovsky,TRACK MODIFIED - FWD,1:44.019,Civic
45,76,Zac Ross,STREET MODIFIED - FWD,1:44.111,GTI
46,424,Michael Norman,STREET - AWD,1:44.550,STi Hatch
47,82,blake strait,STREET MODIFIED - RWD,1:45.046,Exige S240
48,32,Ron Mullet,STREET GT - RWD,1:45.164,Corvette
49,46,Nehru Cheddie,STREET - RWD,1:45.229,M3
50,17,Bob Dice,UNLIMITED - RWD,1:45.348,240sx
51,73,David Hornburg,ROADSTER MODIFIED - RWD,1:45.420,Miata
52,103,Max Schrager,STREET - AWD,1:45.730,wrx sti
53,49,Chris Ballard,TRACK MODIFIED - RWD,1:45.786,s2000
54,75,Ryan Gaydos,STREET - RWD,1:45.835,S2000
55,505,Tim Beek,STREET - RWD,1:45.890,S2000
56,19,George Koustoumbardis,STREET - RWD,1:46.027,S2000
57,31,BART GOLDENBELD,ROADSTER MODIFIED - RWD,1:46.430,Miata
58,940,Stephen Barnes,STREET MODIFIED - AWD,1:46.496,Wrx Wagon
59,87,Johnny Rose,STREET - RWD,1:46.545,Miata
60,14,Kal Fortner,STREET MODIFIED - AWD,1:47.069,S4
61,375,Carson Christel,TRACK MODIFIED - FWD,1:47.337,GTi
62,187,Nick Stentiford,STREET MODIFIED - RWD,1:47.365,S2000
63,10,Yo Keutla,STREET - RWD,1:47.570,Cayman S
64,9,Ryan Frew,STREET - RWD,1:47.796,Boxster S
65,67,David Bain,STREET MODIFIED - RWD,1:47.879,370Z
66,85,Jimmy Diggs,STREET - RWD,1:48.683,S2000
67,651,TF Works,STREET - FWD,1:48.752,Civic
68,214,Benjamin Skidmore,STREET - RWD,1:48.897,350Z
69,211,Troy Videkovich,STREET MODIFIED - AWD,1:49.210,WRX
70,47,Steve Ohanessian,STREET - RWD,1:49.448,S2000
71,234,Brad Riemann,STREET - AWD,1:49.449,Focus RS
72,81,Benjamin Marouski,STREET - FWD,1:49.675,Cooper
73,185,Kyle Champine,STREET - FWD,1:49.777,Civic
74,218,Derrick Maske,STREET MODIFIED - RWD,1:49.963,S2000
75,1,Anh-Tuan Truong,STREET - RWD,1:49.965,911
76,111,Domas Sinkevicius,STREET MODIFIED - RWD,1:50.395,M3
77,730,Nate Vincent,STREET MODIFIED - FWD,1:50.732,Gti
78,114,Hyder Arain,STREET - RWD,1:51.056,s2000
79,108,Jeanette Negri,STREET - RWD,1:51.141,BRZ
80,89,James Kelly,STREET - RWD,1:52.335,BRZ
81,52,Kevin Tong,STREET - RWD,1:52.827,M3
82,100,Daniel Greenwald,STREET - AWD,1:52.919,Evo
83,121,Joseph King,STREET - FWD,1:53.470,Festiva
84,51,Yuriy Karpov,STREET - FWD,1:55.197,Accord
85,48,Torry Skurski,TRACK MODIFIED - RWD,1:56.166,328i
86,486,Ryan Dussex,STREET - RWD,1:56.408,325I
87,817,Brian Barnhill,STREET MODIFIED - RWD,1:58.760,Miata
88,93,Alexander Mishra,SUNDAE CUP / SPECFIT - FWD,1:58.912,Fit
89,15,Mark Bucheit,SUNDAE CUP / SPECFIT - FWD,2:02.069,Fit
90,94,Brandon Johnson,STREET - RWD,2:18.413,350Z
91,259,Nathan Park,STREET MODIFIED - AWD,2:21.282,Evo X
92,91,Gil Winningham,STREET - FWD,3:20.128,Accord
93,357,Dan Lewis,STREET MODIFIED - RWD,,S2000
94,104,Paul Karklis,TRACK MODIFIED - RWD,,Corvette
95,26,Dan Kroll,UNLIMITED - AWD,,STi
96,3,Jeremy Swenson,TRACK MODIFIED - RWD,,Corvette
97,113,William Au-Yeung,UNLIMITED - FWD,,Civic
