Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
32,880,DB Racing,CLUB TR - RWD,1:41.369,FR-S
33,771,William Rori,STREET - FWD,1:41.811,ELANTRA
34,123,Ruben Manrique,CLUB TR - RWD,1:41.831,S2000
35,743,Devin Giles,STREET MOD - RWD,1:41.833,CAYMAN S
36,551,Benjamin Hawrysko,CLUB TR - AWD,1:42.024,COROLLA
37,38,Aaron Rekkedahl,STREET - FWD,1:42.145,CIVIC TYPE R
38,711,Anthony Leclerc,CLUB TR - RWD,1:42.518,4C
39,960,Sean Heneghan,CLUB TR - FWD,1:42.833,CIVIC
40,321,Phillip Jue,STREET MOD - RWD,1:42.898,350Z
41,199,Ian Flavin,CLUB TR - RWD,1:42.927,BRZ
42,94,Mike Bryant,CLUB TR - RWD,1:42.987,MX-5
43,224,Su Xiong,CLUB TR - RWD,1:43.103,S2000
44,997,Jason Gaydos,STREET - RWD,1:43.450,BRZ
45,736,Cody Smith,STREET MOD - RWD,1:43.589,CUTLASS
46,826,Tim Fleury,TRACK MOD - RWD,1:44.194,
47,25,Chris Quashnie,STREET - FWD,1:44.233,Civic
48,151,Nathan Poulson,CLUB TR - RWD,1:44.285,BRZ
49,442,Logan Geyer,CLUB TR - RWD,1:44.901,BRZ
50,611,Benjamin Carter,CLUB TR - RWD,1:45.145,S2000
51,96,Stephen Valich,TRACK MOD - FWD,1:45.151,GTI
52,531,Evan Weider,CLUB TR - FWD,1:45.573,CIVIC
53,202,Rebekah Cohen,STREET MOD - FWD,1:47.099,CIVIC TYPE R
54,81,Cody Grimm,CLUB TR - RWD,1:47.761,MX-5
55,417,Drew Sanford,CLUB TR - RWD,1:48.244,S2000
56,247,Yu Feng,TRACK MOD - RWD,1:48.326,911
57,111,Jared Chapin,CLUB TR - RWD,1:48.393,S2000
58,138,David Bruner,STREET - RWD,1:48.742,350Z
59,327,Aaron Dukes,CLUB TR - FWD,1:49.290,RSX
60,527,Ahmed Aloul,CLUB TR - RWD,1:49.391,MX-5 MIATA
61,238,Garrett Gloceri,CLUB TR - RWD,1:49.657,RX-8
62,169,Dan Mai,CLUB TR - RWD,1:50.282,325I
63,130,James Smith,SUNDAE CUP - FWD,1:51.476,FIT
64,118,Bj Ragudo,STREET - FWD,1:51.987,ECLIPSE
65,126,Jacob Abbott,SUNDAE CUP - FWD,1:52.684,FIT
66,92,Brad Smith,SUNDAE CUP - FWD,1:53.050,FIT
67,463,Kevin Gu,SUNDAE CUP - FWD,1:53.303,CIVIC
68,460,Grant Walker,STREET - FWD,1:53.344,CIVIC
69,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:53.438,FIT
70,99,George Reeves,CLUB TR - RWD,1:53.885,MX-5
71,501,Tim Beek,STREET - FWD,1:53.968,COBALT
72,88,Collin Ryser,SUNDAE CUP - FWD,1:54.286,COOPER
73,707,Team Knock,SUNDAE CUP - FWD,1:55.490,FIT
74,385,Ian Manger,STREET - FWD,1:56.466,INTEGRA
75,201,Faaez Dar,SUNDAE CUP - FWD,1:57.784,FIT
76,308,Kyle Malarkey,SUNDAE CUP - FWD,1:59.778,COOPER
77,823,Erin Weaver,CLUB TR - RWD,2:00.210,MX-5 MIATA
78,424,Brandt Vircks,SUNDAE CUP - AWD,2:02.544,LEGACY
79,174,Rauck Trailer Sales,SUNDAE CUP - FWD,2:08.346,CIVIC
