Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time/Heat,Model/Engine
1,77,Jason Kanakry,TRACK MOD - RWD,1:32.489,720S
2,155,Michael Pagano,TRACK MOD - RWD,1:32.648,330CI
3,6,Michael Aumick,STREET MOD - AWD,1:33.342,STI
4,911,Jim Rauck,UNLIMITED - RWD,1:33.499,GT2RS
5,22,Dallas Reed,UNLIMITED - RWD,1:34.252,RX-8
6,299,Colton Drescosky,TRACK MOD - RWD,1:35.062,VIPER
7,70,Dewey Dewitt,STREET MOD - AWD,1:35.294,IMPREZA
8,62,Matt Simpkins,STREET MOD - RWD,1:36.755,GR SUPRA
9,51,Jon Roed,STREET MOD - RWD,1:37.014,MX-5 MIATA
10,655,Allen Ma,STREET MOD - RWD,1:37.606,RX-7
11,34,Andy Voelkel,STREET GT - RWD,1:37.712,CORVETTE
12,89,Brandon Hodge,STREET GT - RWD,1:38.002,GR SUPRA
13,570,Kyle Magnuson,STREET GT - RWD,1:38.019,718 CAYMAN
14,226,Jerry Liu,STREET GT - RWD,1:38.345,718 CAYMAN
15,687,Jackie Ding,STREET MOD - RWD,1:38.425,M2
16,44,Joel Phillips,STREET GT - RWD,1:38.443,911
17,307,Andy Hsiao,STREET MOD - RWD,1:38.710,CORVETTE
18,12,Andrew Sonnevil,TRACK MOD - RWD,1:38.822,MX-5 MIATA
19,727,Mario Mirone,CLUB TR - FWD,1:38.824,CIVIC
20,187,Keenan Prusank,STREET GT - RWD,1:39.070,CAMARO
21,326,Stan Fayngold,CLUB TR - RWD,1:39.381 UO,86
22,61,Fez Babar,CLUB TR - RWD,1:39.406,GR86
23,531,Evan Weider,CLUB TR - FWD,1:39.422,CIVIC
24,513,Justin Ruble,STREET GT - RWD,1:39.443,M2
25,242,Zach Horvath,STREET GT - RWD,1:39.627,CORVETTE
26,511,Peter Granberg,CLUB TR - RWD,1:39.865,BRZ
27,351,Michael Barnes,STREET GT - RWD,1:40.088,MUSTANG
28,109,Dana Basinski,CLUB TR - RWD,1:40.152,BRZ
29,20,Matthew Koval,CLUB TR - RWD,1:40.425,S2000
30,625,Sam Bosnian,STREET - RWD,1:40.655,350Z
31,98,Steven Stewart,TRACK MOD - AWD,1:40.791,IMPREZA
32,711,Anthony Leclerc,CLUB TR - RWD,1:41.217,4C
33,139,Wilbur Huang,STREET MOD - RWD,1:41.448,GR SUPRA
34,743,Devin Giles,STREET MOD - RWD,1:41.962,CAYMAN S
35,880,Dead Boiz Racing,CLUB TR - RWD,1:42.172,FR-S
36,108,Andre Wenzel,STREET MOD - RWD,1:42.308,RX-7
37,771,William Rori,STREET - FWD,1:42.479,ELANTRA
38,224,Su Xiong,CLUB TR - RWD,1:42.499,S2000
39,551,Benjamin Hawrysko,CLUB TR - AWD,1:42.522,COROLLA
40,960,Sean Heneghan,CLUB TR - FWD,1:43.027,CIVIC
41,212,Chris Smith,TRACK MOD - RWD,1:43.030,1 SERIES
42,321,Phillip Jue,STREET MOD - RWD,1:43.156,350Z
43,38,Aaron Rekkedahl,STREET - FWD,1:43.974,CIVIC TYPE R
44,736,Cody Smith,STREET MOD - RWD,1:44.387,CUTLASS
45,997,Jason Gaydos,STREET - RWD,1:44.803,BRZ
46,199,Ian Flavin,CLUB TR - RWD,1:45.061,BRZ
47,151,Nathan Poulson,CLUB TR - RWD,1:45.536,BRZ
48,260,Matthew Morehouse,STREET - AWD,1:45.647,FORESTER
49,94,Mike Bryant,CLUB TR - RWD,1:45.805,MX-5
50,123,Ruben Manrique,CLUB TR - RWD,1:45.872,S2000
51,29,Kyle Mckiou,STREET MOD - RWD,1:45.897,GR SUPRA
52,200,Joshua Kam,CLUB TR - RWD,1:47.091,FR-S
53,442,Logan Geyer,CLUB TR - RWD,1:47.237,BRZ
54,81,Cody Grimm,CLUB TR - RWD,1:47.435,MX-5
55,238,Garrett Gloceri,CLUB TR - RWD,1:47.441,RX-8
56,111,Jared Chapin,CLUB TR - RWD,1:47.614,S2000
57,138,David Bruner,STREET - RWD,1:48.661,350Z
58,202,Rebekah Cohen,STREET MOD - FWD,1:48.713,CIVIC TYPE R
59,527,Ahmed Aloul,CLUB TR - RWD,1:49.463,MX-5 MIATA
60,624,Tyler Vogt,STREET - FWD,1:49.814,COBALT
61,327,Aaron Dukes,CLUB TR - FWD,1:50.116,RSX
62,417,Drew Sanford,CLUB TR - RWD,1:50.221,S2000
63,169,Dan Mai,CLUB TR - RWD,1:51.113,325I
64,130,James Smith,SUNDAE CUP - FWD,1:51.791,FIT
65,611,Benjamin Carter,CLUB TR - RWD,1:52.220,S2000
66,96,Stephen Valich,TRACK MOD - FWD,1:52.276,GTI
67,126,Jacob Abbott,SUNDAE CUP - FWD,1:52.387,FIT
68,501,Tim Beek,STREET - FWD,1:52.620,COBALT
69,99,George Reeves,CLUB TR - RWD,1:52.834,MX-5
70,930,Jasper Zhang,STREET MOD - RWD,1:52.840,BRZ
71,92,Brad Smith,SUNDAE CUP - FWD,1:53.477,FIT
72,463,Kevin Gu,SUNDAE CUP - FWD,1:53.512,CIVIC
73,144,Ryan Mukherjee,SUNDAE CUP - FWD,1:53.753,FIT
74,707,Team Knock,SUNDAE CUP - FWD,1:54.573,FIT
75,118,Bj Ragudo,STREET - FWD,1:54.943,ECLIPSE
76,385,Ian Manger,STREET - FWD,1:55.660,INTEGRA
77,460,Grant Walker,STREET - FWD,1:55.854,CIVIC
78,88,Collin Ryser,SUNDAE CUP - FWD,1:56.005,COOPER
79,201,Faaez Dar,SUNDAE CUP - FWD,1:57.502,FIT
80,509,Kevin Wendt,CLUB TR - FWD,1:58.136,CR-X
