GLGT Race 1 Results,,,,,,,,
Pos,No.,Name,Class,Best Tm,In Lap,Laps,Gap,Points
1,41,James Houghton,CIVIC TYPE R,1:36.615,3,9,,25
2,606,Allen Patten,CORVETTE,1:36.515,4,9,1.048,21
3,24,Aj Hartman,MUSTANG,1:38.872,3,9,19.657,18
4,77,Hans Horpedahl,CORVETTE,1:38.572,8,9,1.292,16
5,174,David Calzada,MX-5 MIATA,1:39.631,6,9,5.941,15
6,40,Chris Delucia,3 SERIES,1:39.638,4,9,8.482,14
7,333,Tony Barber,350Z,1:40.385,3,9,1.486,13
8,22,Jeremy Boysen,CIVIC,1:51.374,1,1,8 Laps,12
9,7,Jordan Wiseley,IONIQ5 N,,0,,1 Lap,11
