GLGT Race 2 Results,,,,,,,,
Pos,No.,Name,Class,Best Tm,In Lap,Laps,Gap,Points
1,606,Allen Patten,CORVETTE,1:34.535,2,8,,25
2,41,James Houghton,CIVIC TYPE R,1:34.805,2,8,2.258,21
3,24,Aj Hartman,MUSTANG,1:37.488,5,8,21.805,18
4,40,Chris Delucia,3 SERIES,1:37.472,7,8,0.813,16
5,174,David Calzada,MX-5 MIATA,1:37.771,5,8,9.582,15
6,7,Jordan Wiseley,IONIQ5 N,1:42.051,2,3,5 Laps,14
7,77,Hans Horpedahl,CORVETTE,1:40.860,1,1,2 Laps,13
,,,,,,,,Official Results published  6/7/25 11:30
