Heat 6 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,133,Dan Foley,UNLIMITED - AWD,1:30.983,Evo x
2,345,Paul Curley,STREET MOD - RWD,1:33.996,Corvette
3,174,David Calzada,UNLIMITED - RWD,1:35.252,Miata
4,6,Michael Aumick,STREET MOD - AWD,1:35.843,Sti
5,7,Joshua Halka,STREET - AWD,1:37.967,Impreza WRX
6,87,Team Twitch,STREET - RWD,1:38.333,M3
7,77,Alex Artayet,STREET GT - RWD,1:39.200,M3
8,65,Ben Lin,STREET - AWD,1:39.900,Evo
9,63,Luca Barberis,STREET MOD - AWD,1:39.970,Lancer Evolution 9
10,80,Damian Dabrowski,UNLIMITED - RWD,1:40.291,350z
11,64,Grant Mullet,STREET GT - RWD,1:40.313,Corvette
12,335,Christopher Bickford,STREET GT - RWD,1:40.340,Corvette
13,35,Alex Westergaard,STREET MOD - RWD,1:40.699,S2000
14,55,Charles Miller,STREET - AWD,1:40.829,Evo 9
15,575,Clay Davidson,STREET MOD - RWD,1:41.066,Mustang
16,99,Vytis Aranauskas,TRACK MOD - RWD,1:41.114,M3
17,155,Joseph Mielke,STREET - AWD,1:41.213,Impreza WRX STi
18,66,Ben Thorn,CLUB TR - FWD,1:41.312,Civic
19,511,Peter Granberg,STREET MOD - RWD,1:41.358,BRZ
20,834,Andrew Voelkel,STREET GT - RWD,1:41.359,Corvette C8
21,12,Andrew Sonnevil,TRACK MOD - RWD,1:41.408,Miata
22,441,Adam Ulrich,STREET MOD - RWD,1:41.699,Corvette
23,771,Aric Streeter,UNLIMITED - RWD,1:41.779,Seven
24,723,Christopher Watson,STREET MOD - RWD,1:41.917,Miata
25,90,Jimmy Diggs,CLUB TR - FWD,1:41.935,Civic Sport
26,38,Ernestas Puzelis,TRACK MOD - RWD,1:42.031,C606
27,808,Impulse Performance,STREET - FWD,1:42.118,Type R
28,255,Ryan Seiler,CLUB TR - RWD,1:42.845,S2000
29,531,Evan Weider,CLUB TR - FWD,1:43.263,Civic
30,167,Taylor Allen,STREET GT - RWD,1:43.564,Corvette Z06
31,374,Derek Durkee,STREET MOD - AWD,1:43.697,Forester
32,14,Kal Fortner,STREET MOD - AWD,1:43.959,S4
33,827,Vito Jin,STREET GT - RWD,1:44.090,M4
34,321,Teagan Thostenson,STREET - AWD,1:44.318,STi
35,27,Ken Devriese,CLUB TR - RWD,1:44.500,S2000
36,624,Tyler Vogt,STREET - RWD,1:44.640,Camaro
37,470,Edward Segal,STREET - FWD,1:45.567,Civic Type R
38,74,Grant Davidson,CLUB TR - FWD,1:45.651,Integra
39,217,David Cordell,STREET MOD - FWD,1:45.930,Type R
40,888,Sammy So,TRACK MOD - AWD,1:46.380,WRX
41,111,Chris Scheidecker,STREET - RWD,1:46.508,S2000
42,777,Team No Krutch,CLUB TR - RWD,1:46.763,BRZ
43,994,Nathan Brown,STREET - FWD,1:47.456,GTI
44,821,Evan Madore,STREET MOD - FWD,1:47.846,Cooper S
45,206,Dalton Klein,TRACK MOD - RWD,1:49.241,Camaro
46,113,Trip Walker,STREET - RWD,1:50.157,FRS
47,726,Jacob Abbott,CLUB TR - AWD,1:50.320,Impreza
48,614,Eric Knerr,CLUB TR - RWD,1:51.873,Miata
49,48,Torry Skurski,STREET - RWD,1:53.194,328i
50,700,Tom Halka,STREET - AWD,1:54.089,2.5 RS
51,139,Team Brap,SUNDAE CUP - FWD,1:54.857,Fit
52,129,Matt Williams,SUNDAE CUP - FWD,1:55.511,Fit
53,395,Michael Smith,SUNDAE CUP - FWD,1:55.533,Fit
54,370,Samuel Deuling,SUNDAE CUP - FWD,1:55.816,Fit
55,411,Kyle Carstens,SUNDAE CUP - FWD,1:57.485,Fit
56,926,James Morgan,SUNDAE CUP - FWD,1:57.864,Fit
57,44,Joel Phillips,UNLIMITED - RWD,1:59.737,Miata
58,969,Peter Lindberg,SUNDAE CUP - FWD,2:00.190,FIT
59,201,Faaez Dar,SUNDAE CUP - FWD,2:00.841,Fit
60,513,Jon Sneller,SUNDAE CUP - FWD,2:02.637,Fit
61,122,Bijan Behrouzi,SUNDAE CUP - FWD,2:10.210,Civic
62,310,Mike Coons,STREET - AWD,,STI
63,109,Dana Basinski,CLUB TR - RWD,,Brz
64,629,Jiaqi Li,STREET GT - RWD,,Julia
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
