Heat 5 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,345,Paul Curley,STREET MOD - RWD,1:33.760,Corvette
2,133,Dan Foley,UNLIMITED - AWD,1:33.813,Evo x
3,174,David Calzada,UNLIMITED - RWD,1:34.028,Miata
4,6,Michael Aumick,STREET MOD - AWD,1:35.098,Sti
5,776,Dallas Reed,TRACK MOD - RWD,1:35.867,RX-8
6,7,Joshua Halka,STREET - AWD,1:37.856,Impreza WRX
7,80,Damian Dabrowski,UNLIMITED - RWD,1:38.141,350z
8,87,Team Twitch,STREET - RWD,1:38.192,M3
9,335,Christopher Bickford,STREET GT - RWD,1:38.464,Corvette
10,77,Alex Artayet,STREET GT - RWD,1:38.730,M3
11,329,PHD Racing,TRACK MOD - RWD,1:38.939,911
12,63,Luca Barberis,STREET MOD - AWD,1:39.097,Lancer Evolution 9
13,808,Impulse Performance,STREET - FWD,1:39.561,Type R
14,827,Vito Jin,STREET GT - RWD,1:39.656,M4
15,35,Alex Westergaard,STREET MOD - RWD,1:39.668,S2000
16,64,Grant Mullet,STREET GT - RWD,1:39.720,Corvette
17,55,Charles Miller,STREET - AWD,1:40.157,Evo 9
18,65,Ben Lin,STREET - AWD,1:40.343,Evo
19,834,Andrew Voelkel,STREET GT - RWD,1:40.464,Corvette C8
20,575,Clay Davidson,STREET MOD - RWD,1:40.710,Mustang
21,310,Mike Coons,STREET - AWD,1:41.095,STI
22,66,Ben Thorn,CLUB TR - FWD,1:41.117,Civic
23,723,Christopher Watson,STREET MOD - RWD,1:41.227,Miata
24,155,Joseph Mielke,STREET - AWD,1:41.372,Impreza WRX STi
25,511,Peter Granberg,STREET MOD - RWD,1:41.688,BRZ
26,771,Aric Streeter,UNLIMITED - RWD,1:41.744,Seven
27,38,Ernestas Puzelis,TRACK MOD - RWD,1:41.928,C606
28,74,Grant Davidson,CLUB TR - FWD,1:42.267,Integra
29,90,Jimmy Diggs,CLUB TR - FWD,1:42.412,Civic Sport
30,531,Evan Weider,CLUB TR - FWD,1:42.497,Civic
31,12,Andrew Sonnevil,TRACK MOD - RWD,1:42.626,Miata
32,624,Tyler Vogt,STREET - RWD,1:42.941,Camaro
33,255,Ryan Seiler,CLUB TR - RWD,1:42.970,S2000
34,167,Taylor Allen,STREET GT - RWD,1:43.052,Corvette Z06
35,629,Jiaqi Li,STREET GT - RWD,1:43.319,Julia
36,495,Richard Cho,STREET - RWD,1:43.717,370Z
37,321,Teagan Thostenson,STREET - AWD,1:43.825,STi
38,14,Kal Fortner,STREET MOD - AWD,1:43.896,S4
39,334,Jim Smitholine,CLUB TR - RWD,1:43.924,S2000
40,99,Vytis Aranauskas,TRACK MOD - RWD,1:44.190,M3
41,27,Ken Devriese,CLUB TR - RWD,1:44.978,S2000
42,527,Jackson Jensen,CLUB TR - RWD,1:45.312,S2000
43,470,Edward Segal,STREET - FWD,1:45.33 H,Civic Type R
44,777,Team No Krutch,CLUB TR - RWD,1:45.646,BRZ
45,111,Chris Scheidecker,STREET - RWD,1:45.739,S2000
46,625,Samel Meseljevic,STREET - AWD,1:46.343,EVO X
47,994,Nathan Brown,STREET - FWD,1:46.784,GTI
48,234,Brad Riemann,STREET - AWD,1:47.090,Focus RS
49,238,Garrett Gloceri,CLUB TR - RWD,1:47.320,RX-8
50,821,Evan Madore,STREET MOD - FWD,1:47.715,Cooper S
51,206,Dalton Klein,TRACK MOD - RWD,1:48.564,Camaro
52,373,Ivan Onofriiciuc,STREET MOD - RWD,1:48.836,370z
53,189,Jakob Boedenauer,CLUB TR - RWD,1:49.379,S2000
54,726,Jacob Abbott,CLUB TR - AWD,1:49.853,Impreza
55,616,Taylor Bowling,STREET - RWD,1:50.179,S2000
56,113,Trip Walker,STREET - RWD,1:51.157,FRS
57,614,Eric Knerr,CLUB TR - RWD,1:51.519,Miata
58,700,Tom Halka,STREET - AWD,1:52.998,2.5 RS
59,48,Torry Skurski,STREET - RWD,1:53.440,328i
60,129,Matt Williams,SUNDAE CUP - FWD,1:53.941,Fit
61,395,Michael Smith,SUNDAE CUP - FWD,1:54.875,Fit
62,370,Samuel Deuling,SUNDAE CUP - FWD,1:55.319,Fit
63,139,Team Brap,SUNDAE CUP - FWD,1:55.573,Fit
64,411,Kyle Carstens,SUNDAE CUP - FWD,1:57.724,Fit
65,44,Joel Phillips,UNLIMITED - RWD,1:58.880,Miata
66,926,James Morgan,SUNDAE CUP - FWD,1:59.099,Fit
67,201,Faaez Dar,SUNDAE CUP - FWD,1:59.531,Fit
68,969,Peter Lindberg,SUNDAE CUP - FWD,2:00.044,FIT
69,513,Jon Sneller,SUNDAE CUP - FWD,2:01.011,Fit
70,109,Dana Basinski,CLUB TR - RWD,,Brz
71,441,Adam Ulrich,STREET MOD - RWD,,Corvette
72,19,Scott Hollingsworth,STREET MOD - RWD,,S2000
